CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,FIRE,FIREORGIN,CASEWGT,PSUSTRAT,VERSION
26599,59,46,1-59-2022-046-03,3,1,0,0,146.5647592,6,7
26599,59,46,1-59-2022-046-03,3,2,0,0,146.5647592,6,7
26601,17,62,1-17-2022-062-08,8,1,0,0,159.7803865,4,7
26602,17,63,1-17-2022-063-06,6,1,0,0,256.5708357,4,7
26605,19,108,1-19-2022-108-01,1,1,0,0,60.62443222,9,7
26606,19,109,1-19-2022-109-03,3,1,0,0,298.7641838,9,7
26607,12,40,1-12-2022-040-07,7,1,0,0,341.0099395,9,7
26607,12,40,1-12-2022-040-07,7,2,0,0,341.0099395,9,7
26608,11,44,1-11-2022-044-09,9,1,0,0,5865.871971,8,7
26609,11,45,1-11-2022-045-04,4,1,0,0,4255.920317,8,7
26610,48,19,1-48-2022-019-05,5,1,0,0,81.3605207,12,7
26610,48,19,1-48-2022-019-05,5,2,0,0,81.3605207,12,7
26611,14,58,1-14-2022-058-03,3,2,0,0,1495.603788,8,7
26612,14,59,1-14-2022-059-07,7,1,0,0,12734.83218,8,7
26614,76,64,1-76-2022-064-02,2,1,0,0,19.84871718,3,7
26615,52,101,1-52-2022-101-08,8,1,0,0,37.66760436,12,7
26616,52,102,1-52-2022-102-07,7,1,0,0,258.0691569,12,7
26617,52,103,1-52-2022-103-06,6,1,0,0,81.63778812,12,7
26617,52,103,1-52-2022-103-06,6,2,0,0,81.63778812,12,7
26619,25,66,1-25-2022-066-05,5,1,0,0,66.51538172,2,7
26620,25,67,1-25-2022-067-06,6,1,0,0,834.3482618,2,7
26621,28,63,1-28-2022-063-02,2,1,0,0,47.47634299,3,7
26621,28,63,1-28-2022-063-02,2,2,0,0,47.47634299,3,7
26622,28,64,1-28-2022-064-09,9,1,0,0,551.0669412,3,7
26623,10,111,1-10-2022-111-03,3,1,0,0,186.6468435,4,7
26623,10,111,1-10-2022-111-03,3,3,0,0,186.6468435,4,7
26624,10,112,1-10-2022-112-03,3,1,0,0,186.6468435,4,7
26624,10,112,1-10-2022-112-03,3,2,0,0,186.6468435,4,7
26625,10,113,1-10-2022-113-08,8,2,0,0,229.4143956,4,7
26626,10,114,1-10-2022-114-04,4,1,0,0,581.0372868,4,7
26626,10,114,1-10-2022-114-04,4,2,0,0,581.0372868,4,7
26627,18,58,1-18-2022-058-09,9,1,0,0,427.3834902,6,7
26628,18,59,1-18-2022-059-03,3,1,0,0,72.19349258,6,7
26628,18,59,1-18-2022-059-03,3,2,0,0,72.19349258,6,7
26629,73,66,1-73-2022-066-06,6,1,0,0,146.9944683,3,7
26629,73,66,1-73-2022-066-06,6,2,0,0,146.9944683,3,7
26630,73,67,1-73-2022-067-05,5,1,0,0,23.59090556,3,7
26631,52,105,1-52-2022-105-03,3,2,0,0,35.85405057,12,7
26632,16,61,1-16-2022-061-02,2,1,0,0,24.23349089,5,7
26633,16,62,1-16-2022-062-05,5,1,0,0,114.0038341,5,7
26633,16,62,1-16-2022-062-05,5,2,0,0,114.0038341,5,7
26634,27,56,1-27-2022-056-03,3,1,0,0,26.12277225,3,7
26635,27,57,1-27-2022-057-06,6,1,0,0,59.48017899,3,7
26635,27,57,1-27-2022-057-06,6,2,0,0,59.48017899,3,7
26637,13,86,1-13-2022-086-03,3,1,0,0,1046.486212,7,7
26638,33,20,1-33-2022-020-08,8,1,0,0,186.7240982,12,7
26638,33,20,1-33-2022-020-08,8,2,0,0,186.7240982,12,7
26640,31,53,1-31-2022-053-08,8,1,0,0,305.2867887,6,7
26640,31,53,1-31-2022-053-08,8,2,0,0,305.2867887,6,7
26641,31,54,1-31-2022-054-08,8,1,0,0,305.2867887,6,7
26642,66,61,1-66-2022-061-08,8,2,0,0,233.4200196,6,7
26643,66,62,1-66-2022-062-08,8,1,2,4,233.4200196,6,7
26645,29,14,1-29-2022-014-06,6,1,0,0,2614.72984,2,7
26648,20,132,1-20-2022-132-06,6,1,0,0,572.6972657,11,7
26649,22,18,1-22-2022-018-06,6,1,0,0,73.23205557,12,7
26649,22,18,1-22-2022-018-06,6,2,0,0,73.23205557,12,7
26651,30,63,1-30-2022-063-07,7,1,0,0,3706.197159,10,7
26651,30,63,1-30-2022-063-07,7,2,0,0,3706.197159,10,7
26652,30,64,1-30-2022-064-03,3,1,0,0,484.0537151,10,7
26653,59,47,1-59-2022-047-06,6,2,0,0,333.720251,6,7
26654,30,65,1-30-2022-065-03,3,1,0,0,484.0537151,10,7
26654,30,65,1-30-2022-065-03,3,2,0,0,484.0537151,10,7
26656,15,23,1-15-2022-023-07,7,2,0,0,971.2724284,1,7
26657,20,133,1-20-2022-133-08,8,2,0,0,221.8479483,11,7
26660,48,20,1-48-2022-020-06,6,1,0,0,521.5185566,12,7
26661,77,59,1-77-2022-059-03,3,1,0,0,239.2117851,9,7
26662,77,60,1-77-2022-060-04,4,2,0,0,898.2596276,9,7
26662,77,60,1-77-2022-060-04,4,1,0,0,898.2596276,9,7
26663,59,48,1-59-2022-048-07,7,2,0,0,1808.924679,6,7
26664,59,49,1-59-2022-049-01,1,1,0,0,63.48521921,6,7
26665,12,41,1-12-2022-041-08,8,1,0,0,607.5369599,9,7
26666,19,110,1-19-2022-110-04,4,1,0,0,166.5010925,9,7
26666,19,110,1-19-2022-110-04,4,2,0,0,166.5010925,9,7
26668,19,112,1-19-2022-112-07,7,1,0,0,286.9487204,9,7
26669,19,113,1-19-2022-113-01,1,1,0,0,60.62443222,9,7
26671,17,65,1-17-2022-065-07,7,2,0,0,699.704428,4,7
26671,17,65,1-17-2022-065-07,7,1,0,0,699.704428,4,7
26672,19,111,1-19-2022-111-09,9,1,0,0,221.9910286,9,7
26674,11,46,1-11-2022-046-01,1,1,0,0,249.3324629,8,7
26674,11,46,1-11-2022-046-01,1,2,0,0,249.3324629,8,7
26676,24,92,1-24-2022-092-07,7,1,0,0,3079.827939,1,7
26676,24,92,1-24-2022-092-07,7,2,0,0,3079.827939,1,7
26677,14,60,1-14-2022-060-08,8,1,0,0,1188.687736,8,7
26678,14,61,1-14-2022-061-03,3,1,0,0,967.0919438,8,7
26678,14,61,1-14-2022-061-03,3,2,0,0,967.0919438,8,7
26679,52,106,1-52-2022-106-09,9,1,0,0,253.2116585,12,7
26680,52,107,1-52-2022-107-10,10,2,0,0,1652.46908,12,7
26681,66,63,1-66-2022-063-09,9,1,0,0,135.4934933,6,7
26681,66,63,1-66-2022-063-09,9,2,0,0,135.4934933,6,7
26682,66,64,1-66-2022-064-09,9,1,0,0,135.4934933,6,7
26684,10,116,1-10-2022-116-05,5,1,0,0,26.08046573,4,7
26684,10,116,1-10-2022-116-05,5,2,0,0,26.08046573,4,7
26685,10,117,1-10-2022-117-06,6,1,0,0,249.9972369,4,7
26685,10,117,1-10-2022-117-06,6,2,0,0,249.9972369,4,7
26686,10,118,1-10-2022-118-04,4,1,0,0,336.9843801,4,7
26686,10,118,1-10-2022-118-04,4,2,0,0,336.9843801,4,7
26688,16,64,1-16-2022-064-04,4,1,0,0,1129.494743,5,7
26690,18,60,1-18-2022-060-08,8,1,0,0,168.0236574,6,7
26691,18,61,1-18-2022-061-08,8,1,0,0,168.0236574,6,7
26691,18,61,1-18-2022-061-08,8,2,0,0,168.0236574,6,7
26693,25,69,1-25-2022-069-06,6,1,1,4,448.8476633,2,7
26694,73,68,1-73-2022-068-09,9,1,0,0,34.5930723,3,7
26697,27,59,1-27-2022-059-06,6,1,0,0,90.08948683,3,7
26701,20,137,1-20-2022-137-05,5,1,0,0,36.55171549,11,7
26704,20,138,1-20-2022-138-03,3,1,0,0,121.9376366,11,7
26705,29,15,1-29-2022-015-02,2,1,0,0,193.6394796,2,7
26705,29,15,1-29-2022-015-02,2,2,0,0,193.6394796,2,7
26705,29,15,1-29-2022-015-02,2,3,0,0,193.6394796,2,7
26706,22,19,1-22-2022-019-04,4,1,0,0,146.625233,12,7
26710,30,66,1-30-2022-066-03,3,1,0,0,256.9260855,10,7
26711,30,67,1-30-2022-067-01,1,1,0,0,38.65688629,10,7
26713,25,70,1-25-2022-070-03,3,1,0,0,194.3525206,2,7
26716,27,60,1-27-2022-060-04,4,1,0,0,167.8976178,3,7
26717,73,70,1-73-2022-070-07,7,1,0,0,40.44497415,3,7
26717,73,70,1-73-2022-070-07,7,2,0,0,40.44497415,3,7
26718,17,66,1-17-2022-066-09,9,1,0,0,365.4550337,4,7
26718,17,66,1-17-2022-066-09,9,2,0,0,365.4550337,4,7
26719,30,69,1-30-2022-069-04,4,1,0,0,884.9560993,10,7
26724,20,140,1-20-2022-140-09,9,2,0,0,647.1424455,11,7
26727,59,50,1-59-2022-050-01,1,1,0,0,104.1297631,6,7
26728,59,51,1-59-2022-051-02,2,2,0,0,55.91716894,6,7
26728,59,51,1-59-2022-051-02,2,1,0,0,55.91716894,6,7
26729,12,42,1-12-2022-042-01,1,1,0,0,357.3656083,9,7
26729,12,42,1-12-2022-042-01,1,2,0,0,357.3656083,9,7
26730,19,114,1-19-2022-114-08,8,1,0,0,104.550355,9,7
26731,19,115,1-19-2022-115-08,8,1,0,0,104.550355,9,7
26731,19,115,1-19-2022-115-08,8,2,0,0,104.550355,9,7
26732,19,116,1-19-2022-116-08,8,1,0,0,104.550355,9,7
26733,19,117,1-19-2022-117-02,2,1,0,0,52.3928042,9,7
26733,19,117,1-19-2022-117-02,2,2,0,0,52.3928042,9,7
26734,17,67,1-17-2022-067-04,4,1,0,0,464.1300862,4,7
26734,17,67,1-17-2022-067-04,4,2,0,0,464.1300862,4,7
26735,17,68,1-17-2022-068-06,6,2,0,0,352.1213259,4,7
26736,21,45,1-21-2022-045-07,7,2,0,0,5844.361566,11,7
26737,11,47,1-11-2022-047-02,2,1,0,0,241.585188,8,7
26737,11,47,1-11-2022-047-02,2,2,0,0,241.585188,8,7
26738,13,87,1-13-2022-087-06,6,1,0,0,3280.938349,7,7
26738,13,87,1-13-2022-087-06,6,3,0,0,3280.938349,7,7
26739,13,88,1-13-2022-088-05,5,1,0,0,261.5608813,7,7
26740,76,67,1-76-2022-067-01,1,1,0,0,22.05465259,3,7
26743,24,95,1-24-2022-095-03,3,1,0,0,325.0804529,1,7
26743,24,95,1-24-2022-095-03,3,2,0,0,325.0804529,1,7
26744,14,62,1-14-2022-062-02,2,1,2,4,569.3780489,8,7
26745,25,71,1-25-2022-071-03,3,1,0,0,319.4838404,2,7
26746,25,72,1-25-2022-072-03,3,1,0,0,319.4838403,2,7
26747,52,108,1-52-2022-108-09,9,1,0,0,256.8760083,12,7
26748,52,109,1-52-2022-109-04,4,2,0,0,188.4117822,12,7
26749,73,71,1-73-2022-071-08,8,1,0,0,172.2285657,3,7
26750,73,72,1-73-2022-072-02,2,1,0,0,37.3527147,3,7
26750,73,72,1-73-2022-072-02,2,3,0,0,37.3527147,3,7
26751,28,65,1-28-2022-065-04,4,1,0,0,109.0768325,3,7
26752,10,119,1-10-2022-119-03,3,1,0,0,764.6268948,4,7
26754,66,65,1-66-2022-065-01,1,1,0,0,149.6238334,6,7
26756,76,69,1-76-2022-069-08,8,1,0,0,31.22616466,3,7
26757,16,66,1-16-2022-066-05,5,1,0,0,115.1249384,5,7
26757,16,66,1-16-2022-066-05,5,2,0,0,115.1249384,5,7
26758,16,67,1-16-2022-067-07,7,1,0,0,5090.607733,5,7
26759,18,62,1-18-2022-062-02,2,1,0,0,56.84724494,6,7
26759,18,62,1-18-2022-062-02,2,2,0,0,56.84724494,6,7
26761,10,121,1-10-2022-121-03,3,1,0,0,764.6268948,4,7
26761,10,121,1-10-2022-121-03,3,2,0,0,764.6268948,4,7
26762,18,63,1-18-2022-063-03,3,1,0,0,363.6864946,6,7
26762,18,63,1-18-2022-063-03,3,2,0,0,363.6864946,6,7
26763,33,22,1-33-2022-022-02,2,1,0,0,44.12281456,12,7
26763,33,22,1-33-2022-022-02,2,2,0,0,44.12281456,12,7
26764,15,26,1-15-2022-026-06,6,1,0,0,224.64242,1,7
26765,22,20,1-22-2022-020-04,4,1,0,0,550.7513096,12,7
26766,29,16,1-29-2022-016-02,2,1,0,0,388.590446,2,7
26767,20,141,1-20-2022-141-05,5,1,0,0,36.55171549,11,7
26768,20,142,1-20-2022-142-03,3,1,0,0,173.5368252,11,7
26769,20,143,1-20-2022-143-01,1,1,0,0,36.98580048,11,7
26769,20,143,1-20-2022-143-01,1,2,0,0,36.98580048,11,7
27670,25,100,1-25-2022-100-01,1,1,0,0,38.94282308,2,7
27671,25,101,1-25-2022-101-09,9,2,0,0,678.2742561,2,7
27671,25,101,1-25-2022-101-09,9,1,0,0,678.2742561,2,7
27672,25,102,1-25-2022-102-04,4,1,0,0,428.4111759,2,7
27673,10,166,1-10-2022-166-03,3,2,0,0,506.6239891,4,7
27674,10,167,1-10-2022-167-03,3,2,0,0,506.6239893,4,7
27675,66,94,1-66-2022-094-03,3,1,0,0,127.8599504,6,7
27676,16,99,1-16-2022-099-02,2,1,0,0,109.4509833,5,7
27677,16,100,1-16-2022-100-02,2,1,0,0,68.52115934,5,7
27678,28,88,1-28-2022-088-10,10,1,0,0,1755.704536,3,7
27679,28,89,1-28-2022-089-07,7,1,0,0,379.4870517,3,7
27680,32,64,1-32-2022-064-02,2,1,0,0,186.6740393,7,7
27681,13,114,1-13-2022-114-03,3,1,0,0,1045.341716,7,7
27682,13,115,1-13-2022-115-06,6,1,0,0,2414.165688,7,7
27683,27,81,1-27-2022-081-03,3,1,0,0,40.99115036,3,7
27683,27,81,1-27-2022-081-03,3,2,0,0,40.99115036,3,7
27684,27,82,1-27-2022-082-06,6,1,0,0,93.33469424,3,7
27685,19,154,1-19-2022-154-06,6,1,0,0,109.7689219,9,7
27686,23,41,1-23-2022-041-02,2,1,0,0,141.4730391,5,7
27687,19,153,1-19-2022-153-06,6,3,0,0,109.7689219,9,7
27688,31,80,1-31-2022-080-04,4,1,0,0,891.0832363,6,7
27689,31,81,1-31-2022-081-03,3,1,0,0,258.8659538,6,7
27694,18,92,1-18-2022-092-04,4,1,0,0,1646.387782,6,7
27694,18,92,1-18-2022-092-04,4,2,0,0,1646.387782,6,7
27695,18,93,1-18-2022-093-08,8,1,0,0,358.9329322,6,7
27696,15,60,1-15-2022-060-03,3,1,0,0,174.1546193,1,7
27696,15,60,1-15-2022-060-03,3,2,0,0,174.1546193,1,7
27697,20,201,1-20-2022-201-05,5,1,0,0,36.55171549,11,7
27698,20,202,1-20-2022-202-04,4,1,0,0,567.7951472,11,7
27699,20,203,1-20-2022-203-02,2,1,0,0,31.9626892,11,7
27701,22,34,1-22-2022-034-02,2,1,0,0,53.42625002,12,7
27702,22,35,1-22-2022-035-09,9,1,0,0,814.0336014,12,7
27704,30,98,1-30-2022-098-02,2,1,0,0,65.0041684,10,7
27704,30,98,1-30-2022-098-02,2,2,0,0,65.0041684,10,7
27705,30,99,1-30-2022-099-06,6,1,0,0,2626.012582,10,7
27706,21,58,1-21-2022-058-09,9,1,0,0,11061.50161,11,7
27711,26,99,1-26-2022-099-06,6,1,0,0,3205.176719,10,7
27712,26,100,1-26-2022-100-02,2,1,1,9,91.99128563,10,7
27715,20,205,1-20-2022-205-03,3,1,0,0,113.6297893,11,7
27716,73,107,1-73-2022-107-03,3,2,0,0,32.78390084,3,7
27716,73,107,1-73-2022-107-03,3,3,0,0,32.78390084,3,7
27717,73,108,1-73-2022-108-10,10,1,0,0,569.0843592,3,7
27718,17,111,1-17-2022-111-03,3,1,0,0,104.0321466,4,7
27719,33,35,1-33-2022-035-03,3,2,0,0,36.26046623,12,7
27720,48,37,1-48-2022-037-03,3,2,0,0,182.5278981,12,7
27720,48,37,1-48-2022-037-03,3,1,0,0,182.5278981,12,7
27721,77,91,1-77-2022-091-05,5,1,0,0,343.71798,9,7
27722,77,92,1-77-2022-092-02,2,1,0,0,146.8959601,9,7
27723,54,86,1-54-2022-086-01,1,1,0,0,179.7587124,9,7
27723,54,86,1-54-2022-086-01,1,2,0,0,179.7587124,9,7
27724,54,87,1-54-2022-087-03,3,1,0,0,370.3080544,9,7
27725,59,84,1-59-2022-084-04,4,2,0,0,376.2546914,6,7
26770,20,144,1-20-2022-144-04,4,1,0,0,867.1437998,11,7
26770,20,144,1-20-2022-144-04,4,2,0,0,867.1437998,11,7
26770,20,144,1-20-2022-144-04,4,3,0,0,867.1437998,11,7
26771,27,61,1-27-2022-061-08,8,2,0,0,28.74385959,3,7
26772,27,62,1-27-2022-062-07,7,2,0,0,213.5792871,3,7
26773,30,70,1-30-2022-070-03,3,1,0,0,192.8096782,10,7
26775,30,72,1-30-2022-072-03,3,1,0,0,192.8096782,10,7
26778,31,55,1-31-2022-055-08,8,1,0,0,266.8338251,6,7
26780,30,73,1-30-2022-073-07,7,1,0,0,1476.263191,10,7
26780,30,73,1-30-2022-073-07,7,2,0,0,1476.263191,10,7
26781,66,67,1-66-2022-067-10,10,1,0,0,862.0104956,6,7
26786,48,22,1-48-2022-022-03,3,1,0,0,167.6974826,12,7
27726,59,85,1-59-2022-085-06,6,1,0,0,231.9895301,6,7
27727,59,86,1-59-2022-086-07,7,2,0,0,702.6611954,6,7
27728,12,63,1-12-2022-063-03,3,1,0,0,255.1263244,9,7
27729,12,64,1-12-2022-064-07,7,1,0,0,1624.223227,9,7
27730,17,112,1-17-2022-112-04,4,1,0,0,219.0764889,4,7
27731,17,113,1-17-2022-113-04,4,1,0,0,219.076489,4,7
27733,33,36,1-33-2022-036-09,9,1,0,0,1247.81946,12,7
27734,11,79,1-11-2022-079-04,4,2,0,0,3352.815874,8,7
27735,11,80,1-11-2022-080-03,3,1,0,0,1037.348543,8,7
27735,11,80,1-11-2022-080-03,3,2,0,0,1037.348543,8,7
27736,52,154,1-52-2022-154-09,9,2,0,0,603.8848422,12,7
27736,52,154,1-52-2022-154-09,9,1,0,0,603.8848422,12,7
27737,52,155,1-52-2022-155-06,6,1,0,0,246.9324265,12,7
27737,52,155,1-52-2022-155-06,6,2,0,0,246.9324265,12,7
27738,24,117,1-24-2022-117-04,4,2,0,0,1513.051169,1,7
27739,24,118,1-24-2022-118-07,7,2,0,0,2956.500947,1,7
27740,23,42,1-23-2022-042-03,3,2,0,0,1005.745183,5,7
27741,25,103,1-25-2022-103-07,7,1,0,0,2845.376269,2,7
27743,16,101,1-16-2022-101-02,2,1,0,0,59.4969547,5,7
27743,16,101,1-16-2022-101-02,2,2,0,0,59.4969547,5,7
27744,16,102,1-16-2022-102-02,2,1,0,0,59.49695468,5,7
27747,66,96,1-66-2022-096-10,10,1,0,0,208.9379154,6,7
27748,14,86,1-14-2022-086-05,5,1,0,0,281.9842573,8,7
27749,14,87,1-14-2022-087-04,4,1,0,0,4792.131098,8,7
27750,10,168,1-10-2022-168-01,1,1,0,0,62.03393723,4,7
27752,32,65,1-32-2022-065-09,9,2,0,0,11061.50161,7,7
27753,28,90,1-28-2022-090-03,3,1,0,0,123.3892567,3,7
26787,77,61,1-77-2022-061-09,9,1,0,0,2559.63656,9,7
26789,59,52,1-59-2022-052-02,2,1,0,0,67.49720408,6,7
26790,59,53,1-59-2022-053-03,3,1,0,0,1079.793656,6,7
26791,12,43,1-12-2022-043-03,3,1,0,0,925.0053869,9,7
26791,12,43,1-12-2022-043-03,3,2,0,0,925.0053869,9,7
26792,17,69,1-17-2022-069-02,2,1,0,0,52.45005289,4,7
26792,17,69,1-17-2022-069-02,2,2,0,0,52.45005289,4,7
26793,17,70,1-17-2022-070-03,3,1,0,0,363.7750896,4,7
26793,17,70,1-17-2022-070-03,3,2,0,0,363.7750896,4,7
26794,19,118,1-19-2022-118-03,3,3,0,0,51.80616432,9,7
26794,19,118,1-19-2022-118-03,3,2,0,0,51.80616432,9,7
26795,19,119,1-19-2022-119-09,9,2,0,0,184.1111896,9,7
26796,19,120,1-19-2022-120-07,7,1,0,0,237.9847086,9,7
26797,19,121,1-19-2022-121-03,3,1,0,0,98.17456802,9,7
26797,19,121,1-19-2022-121-03,3,2,0,0,98.17456802,9,7
26799,24,96,1-24-2022-096-09,9,1,0,0,1457.196791,1,7
26800,24,97,1-24-2022-097-03,3,1,0,0,222.4361974,1,7
26801,76,70,1-76-2022-070-06,6,1,0,0,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,2,0,0,21.68267409,3,7
26802,76,71,1-76-2022-071-10,10,1,0,0,43.9059985,3,7
26803,14,63,1-14-2022-063-02,2,1,0,0,154.7892079,8,7
26803,14,63,1-14-2022-063-02,2,2,0,0,154.7892079,8,7
26804,14,64,1-14-2022-064-06,6,1,0,0,8151.341572,8,7
26804,14,64,1-14-2022-064-06,6,2,0,0,8151.341572,8,7
26805,10,122,1-10-2022-122-01,1,1,2,4,54.22064738,4,7
26806,10,123,1-10-2022-123-09,9,1,0,0,2180.016333,4,7
26807,52,110,1-52-2022-110-07,7,2,0,0,1060.256059,12,7
26808,52,111,1-52-2022-111-06,6,2,0,0,335.4021866,12,7
26808,52,111,1-52-2022-111-06,6,1,0,0,335.4021866,12,7
26809,52,112,1-52-2022-112-02,2,2,0,0,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,4,0,0,21.63529773,12,7
26810,16,68,1-16-2022-068-01,1,1,0,0,132.3575148,5,7
26811,16,69,1-16-2022-069-03,3,2,0,0,997.8885912,5,7
26812,66,68,1-66-2022-068-10,10,1,0,0,626.8137462,6,7
26813,13,89,1-13-2022-089-04,4,2,0,0,3635.105695,7,7
26814,13,90,1-13-2022-090-05,5,1,0,0,226.9396475,7,7
26815,28,66,1-28-2022-066-06,6,1,0,0,151.2671058,3,7
26816,28,67,1-28-2022-067-03,3,2,0,0,66.43416713,3,7
26816,28,67,1-28-2022-067-03,3,1,0,0,66.43416713,3,7
26817,25,73,1-25-2022-073-06,6,1,0,0,877.510201,2,7
26818,25,74,1-25-2022-074-05,5,1,0,0,69.95631039,2,7
26819,73,73,1-73-2022-073-03,3,1,0,0,89.22446276,3,7
26820,73,74,1-73-2022-074-06,6,1,0,0,203.1594107,3,7
26821,18,64,1-18-2022-064-06,6,1,0,0,352.5394328,6,7
26822,18,65,1-18-2022-065-03,3,1,0,0,154.829852,6,7
26823,31,56,1-31-2022-056-04,4,1,0,0,329.6249416,6,7
26824,31,57,1-31-2022-057-07,7,1,0,0,618.1222693,6,7
26825,27,63,1-27-2022-063-02,2,1,0,0,334.1918754,3,7
26826,27,64,1-27-2022-064-07,7,1,0,0,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,2,0,0,927.5749027,3,7
26827,15,27,1-15-2022-027-09,9,1,0,0,533.6469376,1,7
26828,22,21,1-22-2022-021-04,4,1,0,0,351.7144868,12,7
26829,29,17,1-29-2022-017-03,3,1,0,0,825.5119198,2,7
26829,29,17,1-29-2022-017-03,3,2,0,0,825.5119198,2,7
26831,20,146,1-20-2022-146-03,3,1,0,0,250.9225266,11,7
26832,20,147,1-20-2022-147-01,1,1,0,0,37.75359579,11,7
26834,30,75,1-30-2022-075-10,10,1,0,0,9498.50105,10,7
26835,30,76,1-30-2022-076-02,2,1,0,0,53.14310501,10,7
26836,30,74,1-30-2022-074-06,6,1,0,0,1021.889276,10,7
26837,77,63,1-77-2022-063-07,7,1,0,0,3308.622155,9,7
26838,20,148,1-20-2022-148-09,9,1,0,0,1331.685786,11,7
26840,48,23,1-48-2022-023-03,3,1,0,0,449.4486504,12,7
26840,48,23,1-48-2022-023-03,3,2,0,0,449.4486504,12,7
26841,77,64,1-77-2022-064-06,6,1,0,0,628.8908878,9,7
26841,77,64,1-77-2022-064-06,6,2,0,0,628.8908878,9,7
26842,77,65,1-77-2022-065-09,9,2,0,0,1409.642993,9,7
26844,59,54,1-59-2022-054-06,6,1,0,0,472.7315285,6,7
26845,59,55,1-59-2022-055-09,9,1,0,0,1107.702879,6,7
26846,17,71,1-17-2022-071-09,9,2,0,0,352.684357,4,7
26849,19,122,1-19-2022-122-06,6,1,0,0,268.1396864,9,7
26850,19,123,1-19-2022-123-03,3,1,0,0,117.7627922,9,7
26850,19,123,1-19-2022-123-03,3,2,0,0,117.7627922,9,7
26851,12,44,1-12-2022-044-06,6,1,1,3,660.2645164,9,7
26852,12,45,1-12-2022-045-03,3,1,0,0,289.9779368,9,7
26853,27,65,1-27-2022-065-04,4,1,0,0,139.4220155,3,7
26854,27,66,1-27-2022-066-04,4,1,0,0,139.4220154,3,7
26855,11,48,1-11-2022-048-01,1,1,0,0,304.0506888,8,7
26855,11,48,1-11-2022-048-01,1,2,0,0,304.0506888,8,7
26856,14,65,1-14-2022-065-02,2,1,0,0,154.7892079,8,7
26859,76,73,1-76-2022-073-09,9,1,0,0,22.13539127,3,7
26860,52,113,1-52-2022-113-09,9,1,0,0,254.9560417,12,7
26861,52,114,1-52-2022-114-07,7,1,0,0,329.5597591,12,7
26861,52,114,1-52-2022-114-07,7,2,0,0,329.5597591,12,7
26863,25,75,1-25-2022-075-10,10,1,0,0,6534.439861,2,7
26864,25,76,1-25-2022-076-04,4,1,0,0,1156.429711,2,7
26864,25,76,1-25-2022-076-04,4,2,0,0,1156.429711,2,7
26865,23,36,1-23-2022-036-03,3,1,0,0,486.5542889,5,7
26866,28,68,1-28-2022-068-10,10,1,0,0,66.7885701,3,7
26868,10,124,1-10-2022-124-03,3,1,0,0,179.2789012,4,7
26869,10,125,1-10-2022-125-06,6,1,0,0,414.0358747,4,7
26870,10,126,1-10-2022-126-07,7,1,0,0,1830.507241,4,7
26871,10,127,1-10-2022-127-03,3,1,0,0,179.2789012,4,7
26873,18,67,1-18-2022-067-03,3,1,0,0,72.1216082,6,7
26874,13,91,1-13-2022-091-07,7,1,0,0,12240.98223,7,7
26874,13,91,1-13-2022-091-07,7,2,0,0,12240.98223,7,7
26875,13,92,1-13-2022-092-03,3,1,0,0,1443.598372,7,7
26876,16,70,1-16-2022-070-03,3,1,0,0,344.3214817,5,7
26878,66,69,1-66-2022-069-09,9,1,0,0,135.4934933,6,7
26880,31,58,1-31-2022-058-09,9,1,0,0,203.8830239,6,7
26881,31,59,1-31-2022-059-09,9,1,0,0,203.8830239,6,7
26883,33,23,1-33-2022-023-03,3,1,0,0,100.9026491,12,7
26886,52,116,1-52-2022-116-06,6,1,0,0,104.2531781,12,7
26887,22,22,1-22-2022-022-10,10,2,0,0,6865.402196,12,7
26888,29,19,1-29-2022-019-03,3,1,0,0,532.5475809,2,7
26891,20,151,1-20-2022-151-08,8,1,0,0,55.67620224,11,7
26892,20,152,1-20-2022-152-09,9,1,0,0,305.9067359,11,7
26893,26,86,1-26-2022-086-06,6,1,0,0,3137.806409,10,7
26894,20,153,1-20-2022-153-07,7,2,0,0,385.1815379,11,7
26895,54,65,1-54-2022-065-06,6,1,0,0,220.2225885,9,7
26895,54,65,1-54-2022-065-06,6,2,0,0,220.2225885,9,7
26896,30,77,1-30-2022-077-05,5,1,0,0,150.1075325,10,7
26896,30,77,1-30-2022-077-05,5,2,0,0,150.1075325,10,7
26897,30,78,1-30-2022-078-03,3,1,0,0,759.9855871,10,7
26897,30,78,1-30-2022-078-03,3,2,0,0,759.9855871,10,7
26904,16,72,1-16-2022-072-03,3,1,0,0,344.3214817,5,7
26905,17,73,1-17-2022-073-03,3,1,0,0,80.43241475,4,7
26905,17,73,1-17-2022-073-03,3,2,0,0,80.43241475,4,7
26908,66,71,1-66-2022-071-09,9,1,0,0,135.4934933,6,7
26909,11,49,1-11-2022-049-03,3,1,0,0,1893.223211,8,7
26910,48,24,1-48-2022-024-04,4,1,0,0,984.6233429,12,7
26910,48,24,1-48-2022-024-04,4,2,0,0,984.6233429,12,7
26910,48,24,1-48-2022-024-04,4,3,0,0,984.6233429,12,7
26911,24,98,1-24-2022-098-03,3,1,0,0,1350.274287,1,7
26911,24,98,1-24-2022-098-03,3,2,0,0,1350.274287,1,7
