CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEATLOC,SEATTYPE,ORIENTATION,TRACK,PERFORMANCE,INTRESTRAINT,HEADRESTYPE,HEADRESTDAM,HEADRESTACT,ROLLPROTECTION,BELTAVAILINSP,BELTUSEINSP,BELTMALFUNCTIONINSP,BELTANCHORINSP,BELTPRETENSIONINSP,BELTPOSDEVPRESINSP,BELTGUIDEINSP,SEATROW,LOCATION,CASEWGT,PSUSTRAT,VERSION
9182,30,4,1-30-2018-004-02,2,1,22,,,,,,,,,,,,,,,,,2,2,70.4513899391211,10,3
9182,30,4,1-30-2018-004-02,2,1,23,,,,,,,,,,,,,,,,,2,3,70.4513899391211,10,3
9182,30,4,1-30-2018-004-02,2,1,31,,,,,,,,,,,,,,,,,3,1,70.4513899391211,10,3
9182,30,4,1-30-2018-004-02,2,1,32,,,,,,,,,,,,,,,,,3,2,70.4513899391211,10,3
9182,30,4,1-30-2018-004-02,2,1,33,,,,,,,,,,,,,,,,,3,3,70.4513899391211,10,3
9192,12,5,1-12-2018-005-07,7,1,21,,,,,,,,,,,,,,,,,2,1,955.139938897715,9,3
9192,12,5,1-12-2018-005-07,7,1,23,,,,,,,,,,,,,,,,,2,3,955.139938897715,9,3
9192,12,5,1-12-2018-005-07,7,1,22,,,,,,,,,,,,,,,,,2,2,955.139938897715,9,3
9082,19,3,1-19-2018-003-10,10,1,21,,,,,,,,,,,,,,,,,2,1,3256.96934207448,9,3
9082,19,3,1-19-2018-003-10,10,1,22,,,,,,,,,,,,,,,,,2,2,3256.96934207448,9,3
9082,19,3,1-19-2018-003-10,10,1,23,,,,,,,,,,,,,,,,,2,3,3256.96934207448,9,3
8949,17,1,1-17-2018-001-04,4,1,22,,,,,,,,,,,,,,,,,2,2,106.471488478727,4,3
9158,29,5,1-29-2018-005-09,9,1,13,,,,,,,,,,,,,,,,,1,3,1116.97548539866,2,3
9158,29,5,1-29-2018-005-09,9,1,21,,,,,,,,,,,,,,,,,2,1,1116.97548539866,2,3
9158,29,5,1-29-2018-005-09,9,1,22,,,,,,,,,,,,,,,,,2,2,1116.97548539866,2,3
9158,29,5,1-29-2018-005-09,9,1,23,,,,,,,,,,,,,,,,,2,3,1116.97548539866,2,3
9139,16,5,1-16-2018-005-03,3,1,13,,,,,,,,,,,,,,,,,1,3,535.890269029215,5,3
9139,16,5,1-16-2018-005-03,3,1,21,,,,,,,,,,,,,,,,,2,1,535.890269029215,5,3
9139,16,5,1-16-2018-005-03,3,1,22,,,,,,,,,,,,,,,,,2,2,535.890269029215,5,3
9139,16,5,1-16-2018-005-03,3,1,23,,,,,,,,,,,,,,,,,2,3,535.890269029215,5,3
9139,16,5,1-16-2018-005-03,3,2,13,,,,,,,,,,,,,,,,,1,3,535.890269029215,5,3
9139,16,5,1-16-2018-005-03,3,2,21,,,,,,,,,,,,,,,,,2,1,535.890269029215,5,3
9139,16,5,1-16-2018-005-03,3,2,22,,,,,,,,,,,,,,,,,2,2,535.890269029215,5,3
9139,16,5,1-16-2018-005-03,3,2,23,,,,,,,,,,,,,,,,,2,3,535.890269029215,5,3
9069,23,3,1-23-2018-003-07,7,1,22,,,,,,,,,,,,,,,,,2,2,1021.0739204727,5,3
9155,12,4,1-12-2018-004-07,7,2,22,,,,,,,,,,,,,,,,,2,2,955.139938897715,9,3
8971,29,1,1-29-2018-001-07,7,1,13,,,,,,,,,,,,,,,,,1,3,56.3252452658226,2,3
8971,29,1,1-29-2018-001-07,7,1,21,,,,,,,,,,,,,,,,,2,1,56.3252452658226,2,3
8971,29,1,1-29-2018-001-07,7,1,23,,,,,,,,,,,,,,,,,2,3,56.3252452658226,2,3
8971,29,1,1-29-2018-001-07,7,1,22,,,,,,,,,,,,,,,,,2,2,56.3252452658226,2,3
9161,17,7,1-17-2018-007-07,7,1,33,,,,,,,,,,,,,,,,,3,3,961.21043381497,4,3
9155,12,4,1-12-2018-004-07,7,2,21,,,,,,,,,,,,,,,,,2,1,955.139938897715,9,3
9207,23,9,1-23-2018-009-05,5,2,22,,,,,,,,,,,,,,,,,2,2,50.4532248975682,5,3
9207,23,9,1-23-2018-009-05,5,2,23,,,,,,,,,,,,,,,,,2,3,50.4532248975682,5,3
9194,20,6,1-20-2018-006-06,6,1,21,,,,,,,,,,,,,,,,,2,1,445.631018671107,11,3
9194,20,6,1-20-2018-006-06,6,1,23,,,,,,,,,,,,,,,,,2,3,445.631018671107,11,3
9165,22,2,1-22-2018-002-04,4,2,21,,,,,,,,,,,,,,,,,2,1,85.8392754857875,12,3
9165,22,2,1-22-2018-002-04,4,2,13,,,,,,,,,,,,,,,,,1,3,85.8392754857875,12,3
9165,22,2,1-22-2018-002-04,4,2,23,,,,,,,,,,,,,,,,,2,3,85.8392754857875,12,3
9178,33,5,1-33-2018-005-06,6,2,13,,,,,,,,,,,,,,,,,1,3,63.7400889318934,12,3
9178,33,5,1-33-2018-005-06,6,2,21,,,,,,,,,,,,,,,,,2,1,63.7400889318934,12,3
9178,33,5,1-33-2018-005-06,6,2,23,,,,,,,,,,,,,,,,,2,3,63.7400889318934,12,3
9178,33,5,1-33-2018-005-06,6,2,22,,,,,,,,,,,,,,,,,2,2,63.7400889318934,12,3
9191,22,4,1-22-2018-004-04,4,2,21,,,,,,,,,,,,,,,,,2,1,85.8392754731498,12,3
9191,22,4,1-22-2018-004-04,4,2,13,,,,,,,,,,,,,,,,,1,3,85.8392754731498,12,3
9191,22,4,1-22-2018-004-04,4,2,23,,,,,,,,,,,,,,,,,2,3,85.8392754731498,12,3
9179,33,6,1-33-2018-006-06,6,1,13,,,,,,,,,,,,,,,,,1,3,63.7400889318934,12,3
9179,33,6,1-33-2018-006-06,6,1,21,,,,,,,,,,,,,,,,,2,1,63.7400889318934,12,3
9179,33,6,1-33-2018-006-06,6,1,23,,,,,,,,,,,,,,,,,2,3,63.7400889318934,12,3
9250,21,6,1-21-2018-006-07,7,2,13,,,,,,,,,,,,,,,,,1,3,97.7840075716592,11,3
9250,21,6,1-21-2018-006-07,7,2,21,,,,,,,,,,,,,,,,,2,1,97.7840075716592,11,3
9250,21,6,1-21-2018-006-07,7,2,22,,,,,,,,,,,,,,,,,2,2,97.7840075716592,11,3
9250,21,6,1-21-2018-006-07,7,2,23,,,,,,,,,,,,,,,,,2,3,97.7840075716592,11,3
9179,33,6,1-33-2018-006-06,6,2,13,,,,,,,,,,,,,,,,,1,3,63.7400889318934,12,3
9179,33,6,1-33-2018-006-06,6,2,21,,,,,,,,,,,,,,,,,2,1,63.7400889318934,12,3
9179,33,6,1-33-2018-006-06,6,2,23,,,,,,,,,,,,,,,,,2,3,63.7400889318934,12,3
9191,22,4,1-22-2018-004-04,4,1,13,,,,,,,,,,,,,,,,,1,3,85.8392754731498,12,3
9193,21,5,1-21-2018-005-06,6,2,21,,,,,,,,,,,,,,,,,2,1,101.818628034423,11,3
9193,21,5,1-21-2018-005-06,6,2,23,,,,,,,,,,,,,,,,,2,3,101.818628034423,11,3
9214,32,10,1-32-2018-010-02,2,1,13,,,,,,,,,,,,,,,,,1,3,65.851966608669,7,3
9222,16,7,1-16-2018-007-01,1,1,13,,,,,,,,,,,,,,,,,1,3,42.6753177949112,5,3
9222,16,7,1-16-2018-007-01,1,1,21,,,,,,,,,,,,,,,,,2,1,42.6753177949112,5,3
9222,16,7,1-16-2018-007-01,1,1,22,,,,,,,,,,,,,,,,,2,2,42.6753177949112,5,3
9222,16,7,1-16-2018-007-01,1,1,23,,,,,,,,,,,,,,,,,2,3,42.6753177949112,5,3
9018,14,1,1-14-2018-001-03,3,1,21,,,,,,,,,,,,,,,,,2,1,1003.39701103091,8,3
9018,14,1,1-14-2018-001-03,3,1,13,,,,,,,,,,,,,,,,,1,3,1003.39701103091,8,3
9018,14,1,1-14-2018-001-03,3,1,23,,,,,,,,,,,,,,,,,2,3,1003.39701103091,8,3
9165,22,2,1-22-2018-002-04,4,1,13,,,,,,,,,,,,,,,,,1,3,85.8392754857875,12,3
9165,22,2,1-22-2018-002-04,4,1,21,,,,,,,,,,,,,,,,,2,1,85.8392754857875,12,3
9165,22,2,1-22-2018-002-04,4,1,22,,,,,,,,,,,,,,,,,2,2,85.8392754857875,12,3
9165,22,2,1-22-2018-002-04,4,1,23,,,,,,,,,,,,,,,,,2,3,85.8392754857875,12,3
9232,31,3,1-31-2018-003-07,7,1,21,,,,,,,,,,,,,,,,,2,1,498.586540814067,6,3
9232,31,3,1-31-2018-003-07,7,1,31,,,,,,,,,,,,,,,,,3,1,498.586540814067,6,3
9232,31,3,1-31-2018-003-07,7,1,13,,,,,,,,,,,,,,,,,1,3,498.586540814067,6,3
9232,31,3,1-31-2018-003-07,7,1,23,,,,,,,,,,,,,,,,,2,3,498.586540814067,6,3
9232,31,3,1-31-2018-003-07,7,1,33,,,,,,,,,,,,,,,,,3,3,498.586540814067,6,3
9208,23,10,1-23-2018-010-08,8,2,13,,,,,,,,,,,,,,,,,1,3,247.771910841791,5,3
9005,59,1,1-59-2018-001-05,5,2,13,,,,,,,,,,,,,,,,,1,3,69.9352741302147,6,3
9204,24,8,1-24-2018-008-07,7,1,13,,,,,,,,,,,,,,,,,1,3,758.180164028949,1,3
9170,13,9,1-13-2018-009-05,5,2,21,,,,,,,,,,,,,,,,,2,1,82.2352646616749,7,3
9170,13,9,1-13-2018-009-05,5,2,13,,,,,,,,,,,,,,,,,1,3,82.2352646616749,7,3
9170,13,9,1-13-2018-009-05,5,2,23,,,,,,,,,,,,,,,,,2,3,82.2352646616749,7,3
9229,13,10,1-13-2018-010-02,2,1,13,,,,,,,,,,,,,,,,,1,3,50.4620257991513,7,3
9229,13,10,1-13-2018-010-02,2,1,23,,,,,,,,,,,,,,,,,2,3,50.4620257991513,7,3
9229,13,10,1-13-2018-010-02,2,1,22,,,,,,,,,,,,,,,,,2,2,50.4620257991513,7,3
9229,13,10,1-13-2018-010-02,2,1,21,,,,,,,,,,,,,,,,,2,1,50.4620257991513,7,3
9168,13,7,1-13-2018-007-03,3,2,21,,,,,,,,,,,,,,,,,2,1,1264.48978766316,7,3
9168,13,7,1-13-2018-007-03,3,2,23,,,,,,,,,,,,,,,,,2,3,1264.48978766316,7,3
9018,14,1,1-14-2018-001-03,3,1,22,,,,,,,,,,,,,,,,,2,2,1003.39701103091,8,3
9117,66,1,1-66-2018-001-06,6,2,13,,,,,,,,,,,,,,,,,1,3,274.912120238182,6,3
9254,20,8,1-20-2018-008-03,3,1,13,,,,,,,,,,,,,,,,,1,3,386.471253507574,11,3
9254,20,8,1-20-2018-008-03,3,1,21,,,,,,,,,,,,,,,,,2,1,386.471253507574,11,3
9254,20,8,1-20-2018-008-03,3,1,23,,,,,,,,,,,,,,,,,2,3,386.471253507574,11,3
9218,28,5,1-28-2018-005-10,10,1,13,,,,,,,,,,,,,,,,,1,3,1541.83342367992,3,3
9218,28,5,1-28-2018-005-10,10,1,21,,,,,,,,,,,,,,,,,2,1,1541.83342367992,3,3
9218,28,5,1-28-2018-005-10,10,1,23,,,,,,,,,,,,,,,,,2,3,1541.83342367992,3,3
9207,23,9,1-23-2018-009-05,5,1,13,,,,,,,,,,,,,,,,,1,3,50.4532248975682,5,3
9207,23,9,1-23-2018-009-05,5,1,21,,,,,,,,,,,,,,,,,2,1,50.4532248975682,5,3
9207,23,9,1-23-2018-009-05,5,1,22,,,,,,,,,,,,,,,,,2,2,50.4532248975682,5,3
9207,23,9,1-23-2018-009-05,5,1,23,,,,,,,,,,,,,,,,,2,3,50.4532248975682,5,3
9137,28,4,1-28-2018-004-03,3,1,21,,,,,,,,,,,,,,,,,2,1,238.068958218601,3,3
9137,28,4,1-28-2018-004-03,3,1,23,,,,,,,,,,,,,,,,,2,3,238.068958218601,3,3
9219,28,6,1-28-2018-006-09,9,1,13,,,,,,,,,,,,,,,,,1,3,256.683974246912,3,3
9203,24,7,1-24-2018-007-09,9,1,13,,,,,,,,,,,,,,,,,1,3,801.788928611541,1,3
9203,24,7,1-24-2018-007-09,9,1,21,,,,,,,,,,,,,,,,,2,1,801.788928611541,1,3
9203,24,7,1-24-2018-007-09,9,1,22,,,,,,,,,,,,,,,,,2,2,801.788928611541,1,3
9203,24,7,1-24-2018-007-09,9,1,23,,,,,,,,,,,,,,,,,2,3,801.788928611541,1,3
9218,28,5,1-28-2018-005-10,10,2,13,,,,,,,,,,,,,,,,,1,3,1541.83342367992,3,3
9005,59,1,1-59-2018-001-05,5,1,21,,,,,,,,,,,,,,,,,2,1,69.9352741302147,6,3
9005,59,1,1-59-2018-001-05,5,1,22,,,,,,,,,,,,,,,,,2,2,69.9352741302147,6,3
9005,59,1,1-59-2018-001-05,5,1,23,,,,,,,,,,,,,,,,,2,3,69.9352741302147,6,3
9080,59,2,1-59-2018-002-07,7,2,21,,,,,,,,,,,,,,,,,2,1,345.463375293539,6,3
9080,59,2,1-59-2018-002-07,7,2,23,,,,,,,,,,,,,,,,,2,3,345.463375293539,6,3
9122,59,4,1-59-2018-004-03,3,2,13,,,,,,,,,,,,,,,,,1,3,79.542999788287,6,3
9122,59,4,1-59-2018-004-03,3,2,21,,,,,,,,,,,,,,,,,2,1,79.542999788287,6,3
9122,59,4,1-59-2018-004-03,3,2,23,,,,,,,,,,,,,,,,,2,3,79.542999788287,6,3
9265,26,7,1-26-2018-007-02,2,1,21,,,,,,,,,,,,,,,,,2,1,33.9863620606895,10,3
9265,26,7,1-26-2018-007-02,2,1,13,,,,,,,,,,,,,,,,,1,3,33.9863620606895,10,3
9265,26,7,1-26-2018-007-02,2,1,23,,,,,,,,,,,,,,,,,2,3,33.9863620606895,10,3
9212,59,7,1-59-2018-007-05,5,1,13,,,,,,,,,,,,,,,,,1,3,62.0292182713193,6,3
9212,59,7,1-59-2018-007-05,5,1,21,,,,,,,,,,,,,,,,,2,1,62.0292182713193,6,3
9212,59,7,1-59-2018-007-05,5,1,23,,,,,,,,,,,,,,,,,2,3,62.0292182713193,6,3
9238,30,6,1-30-2018-006-03,3,2,13,,,,,,,,,,,,,,,,,1,3,1541.99741709989,10,3
9238,30,6,1-30-2018-006-03,3,2,23,,,,,,,,,,,,,,,,,2,3,1541.99741709989,10,3
9238,30,6,1-30-2018-006-03,3,2,22,,,,,,,,,,,,,,,,,2,2,1541.99741709989,10,3
9238,30,6,1-30-2018-006-03,3,2,21,,,,,,,,,,,,,,,,,2,1,1541.99741709989,10,3
9067,28,2,1-28-2018-002-04,4,1,22,,,,,,,,,,,,,,,,,2,2,187.830872453985,3,3
9238,30,6,1-30-2018-006-03,3,1,13,,,,,,,,,,,,,,,,,1,3,1541.99741709989,10,3
9116,28,3,1-28-2018-003-04,4,1,22,,,,,,,,,,,,,,,,,2,2,187.830872453985,3,3
9113,20,4,1-20-2018-004-03,3,2,21,,,,,,,,,,,,,,,,,2,1,309.958434075375,11,3
9113,20,4,1-20-2018-004-03,3,2,23,,,,,,,,,,,,,,,,,2,3,309.958434075375,11,3
8999,24,1,1-24-2018-001-04,4,1,12,,,,,,,,,,,,,,,,,1,2,244.329142940613,1,3
9216,12,6,1-12-2018-006-04,4,2,21,,,,,,,,,,4,4,1,1,1,0,0,2,1,1519.83385794616,9,3
9216,12,6,1-12-2018-006-04,4,2,31,,,,,,,,,,,,,,,,,3,1,1519.83385794616,9,3
9216,12,6,1-12-2018-006-04,4,2,33,,,,,,,,,,,,,,,,,3,3,1519.83385794616,9,3
9216,12,6,1-12-2018-006-04,4,1,21,,,,,,,,,,,,,,,,,2,1,1519.83385794616,9,3
9216,12,6,1-12-2018-006-04,4,1,13,,,,,,,,,,,,,,,,,1,3,1519.83385794616,9,3
9216,12,6,1-12-2018-006-04,4,1,23,,,,,,,,,,,,,,,,,2,3,1519.83385794616,9,3
9216,12,6,1-12-2018-006-04,4,1,22,,,,,,,,,,,,,,,,,2,2,1519.83385794616,9,3
9165,22,2,1-22-2018-002-04,4,2,22,,,,,,,,,,,,,,,,,2,2,85.8392754857875,12,3
9084,19,5,1-19-2018-005-04,4,1,13,,,,,,,,,,,,,,,,,1,3,474.238121345424,9,3
9084,19,5,1-19-2018-005-04,4,1,21,,,,,,,,,,,,,,,,,2,1,474.238121345424,9,3
9084,19,5,1-19-2018-005-04,4,1,23,,,,,,,,,,,,,,,,,2,3,474.238121345424,9,3
9084,19,5,1-19-2018-005-04,4,1,31,,,,,,,,,,,,,,,,,3,1,474.238121345424,9,3
9084,19,5,1-19-2018-005-04,4,1,33,,,,,,,,,,,,,,,,,3,3,474.238121345424,9,3
9084,19,5,1-19-2018-005-04,4,2,13,,,,,,,,,,,,,,,,,1,3,474.238121345424,9,3
9084,19,5,1-19-2018-005-04,4,2,23,,,,,,,,,,,,,,,,,2,3,474.238121345424,9,3
9084,19,5,1-19-2018-005-04,4,2,22,,,,,,,,,,,,,,,,,2,2,474.238121345424,9,3
9084,19,5,1-19-2018-005-04,4,2,21,,,,,,,,,,,,,,,,,2,1,474.238121345424,9,3
9206,23,8,1-23-2018-008-04,4,2,21,,,,,,,,,,,,,,,,,2,1,1337.30814312602,5,3
9206,23,8,1-23-2018-008-04,4,2,23,,,,,,,,,,,,,,,,,2,3,1337.30814312602,5,3
9247,15,7,1-15-2018-007-02,2,1,13,,,,,,,,,,,,,,,,,1,3,21.5150146222128,1,3
9247,15,7,1-15-2018-007-02,2,1,21,,,,,,,,,,,,,,,,,2,1,21.5150146222128,1,3
9247,15,7,1-15-2018-007-02,2,1,22,,,,,,,,,,,,,,,,,2,2,21.5150146222128,1,3
9247,15,7,1-15-2018-007-02,2,1,23,,,,,,,,,,,,,,,,,2,3,21.5150146222128,1,3
9264,32,12,1-32-2018-012-06,6,1,23,,,,,,,,,,,,,,,,,2,3,2055.11862943686,7,3
9264,32,12,1-32-2018-012-06,6,1,22,,,,,,,,,,,,,,,,,2,2,2055.11862943686,7,3
9264,32,12,1-32-2018-012-06,6,1,21,,,,,,,,,,,,,,,,,2,1,2055.11862943686,7,3
9264,32,12,1-32-2018-012-06,6,1,13,,,,,,,,,,,,,,,,,1,3,2055.11862943686,7,3
9212,59,7,1-59-2018-007-05,5,2,13,,,,,,,,,,,,,,,,,1,3,62.0292182713193,6,3
9163,19,6,1-19-2018-006-04,4,1,13,,,,,,,,,,,,,,,,,1,3,3160.79028217076,9,3
9163,19,6,1-19-2018-006-04,4,1,23,,,,,,,,,,,,,,,,,2,3,3160.79028217076,9,3
9163,19,6,1-19-2018-006-04,4,1,22,,,,,,,,,,,,,,,,,2,2,3160.79028217076,9,3
9163,19,6,1-19-2018-006-04,4,1,21,,,,,,,,,,,,,,,,,2,1,3160.79028217076,9,3
9272,24,10,1-24-2018-010-09,9,1,21,,,,,,,,,,,,,,,,,2,1,2581.78101159956,1,3
9272,24,10,1-24-2018-010-09,9,1,23,,,,,,,,,,,,,,,,,2,3,2581.78101159956,1,3
9272,24,10,1-24-2018-010-09,9,1,13,,,,,,,,,,,,,,,,,1,3,2581.78101159956,1,3
9026,17,2,1-17-2018-002-07,7,2,22,,,,,,,,,,,,,,,,,2,2,2380.45933853927,4,3
9140,16,6,1-16-2018-006-06,6,1,13,,,,,,,,,,,,,,,,,1,3,711.290436632953,5,3
9140,16,6,1-16-2018-006-06,6,1,21,,,,,,,,,,,,,,,,,2,1,711.290436632953,5,3
9140,16,6,1-16-2018-006-06,6,1,22,,,,,,,,,,,,,,,,,2,2,711.290436632953,5,3
9140,16,6,1-16-2018-006-06,6,1,23,,,,,,,,,,,,,,,,,2,3,711.290436632953,5,3
9191,22,4,1-22-2018-004-04,4,2,22,,,,,,,,,,,,,,,,,2,2,85.8392754731498,12,3
9137,28,4,1-28-2018-004-03,3,1,22,,,,,,,,,,,,,,,,,2,2,238.068958218601,3,3
9193,21,5,1-21-2018-005-06,6,2,22,,,,,,,,,,,,,,,,,2,2,101.818628034423,11,3
9005,59,1,1-59-2018-001-05,5,2,21,,,,,,,,,,,,,,,,,2,1,69.9352741302147,6,3
9005,59,1,1-59-2018-001-05,5,2,22,,,,,,,,,,,,,,,,,2,2,69.9352741302147,6,3
9005,59,1,1-59-2018-001-05,5,2,23,,,,,,,,,,,,,,,,,2,3,69.9352741302147,6,3
9303,13,15,1-13-2018-015-03,3,1,13,,,,,,,,,,,,,,,,,1,3,1269.72929176768,7,3
9303,13,15,1-13-2018-015-03,3,1,23,,,,,,,,,,,,,,,,,2,3,1269.72929176768,7,3
9303,13,15,1-13-2018-015-03,3,1,22,,,,,,,,,,,,,,,,,2,2,1269.72929176768,7,3
9303,13,15,1-13-2018-015-03,3,1,21,,,,,,,,,,,,,,,,,2,1,1269.72929176768,7,3
9303,13,15,1-13-2018-015-03,3,2,23,,,,,,,,,,,,,,,,,2,3,1269.72929176768,7,3
9303,13,15,1-13-2018-015-03,3,2,22,,,,,,,,,,,,,,,,,2,2,1269.72929176768,7,3
9303,13,15,1-13-2018-015-03,3,2,21,,,,,,,,,,,,,,,,,2,1,1269.72929176768,7,3
9113,20,4,1-20-2018-004-03,3,3,13,,,,,,,,,,,,,,,,,1,3,309.958434075375,11,3
9113,20,4,1-20-2018-004-03,3,3,21,,,,,,,,,,,,,,,,,2,1,309.958434075375,11,3
9113,20,4,1-20-2018-004-03,3,3,23,,,,,,,,,,,,,,,,,2,3,309.958434075375,11,3
9240,27,5,1-27-2018-005-06,6,1,21,,,,,,,,,,,,,,,,,2,1,70.3177612782517,3,3
9240,27,5,1-27-2018-005-06,6,1,13,,,,,,,,,,,,,,,,,1,3,70.3177612782517,3,3
9240,27,5,1-27-2018-005-06,6,1,23,,,,,,,,,,,,,,,,,2,3,70.3177612782517,3,3
9266,21,8,1-21-2018-008-03,3,1,13,,,,,,,,,,,,,,,,,1,3,29.4463271254006,11,3
9266,21,8,1-21-2018-008-03,3,1,21,,,,,,,,,,,,,,,,,2,1,29.4463271254006,11,3
9266,21,8,1-21-2018-008-03,3,1,22,,,,,,,,,,,,,,,,,2,2,29.4463271254006,11,3
9266,21,8,1-21-2018-008-03,3,1,23,,,,,,,,,,,,,,,,,2,3,29.4463271254006,11,3
9278,52,4,1-52-2018-004-06,6,2,21,,,,,,,,,,,,,,,,,2,1,214.979665581798,12,3
9278,52,4,1-52-2018-004-06,6,2,13,,,,,,,,,,,,,,,,,1,3,214.979665581798,12,3
9278,52,4,1-52-2018-004-06,6,2,23,,,,,,,,,,,,,,,,,2,3,214.979665581798,12,3
9255,20,9,1-20-2018-009-01,1,1,13,,,,,,,,,,,,,,,,,1,3,33.0854215747091,11,3
9276,16,10,1-16-2018-010-03,3,2,21,,,,,,,,,,,,,,,,,2,1,142.326154285648,5,3
9276,16,10,1-16-2018-010-03,3,2,23,,,,,,,,,,,,,,,,,2,3,142.326154285648,5,3
9276,16,10,1-16-2018-010-03,3,2,22,,,,,,,,,,,,,,,,,2,2,142.326154285648,5,3
9281,32,15,1-32-2018-015-07,7,1,21,,,,,,,,,,,,,,,,,2,1,2900.25871013123,7,3
9281,32,15,1-32-2018-015-07,7,1,23,,,,,,,,,,,,,,,,,2,3,2900.25871013123,7,3
9281,32,15,1-32-2018-015-07,7,1,13,,,,,,,,,,,,,,,,,1,3,2900.25871013123,7,3
9281,32,15,1-32-2018-015-07,7,1,22,,,,,,,,,,,,,,,,,2,2,2900.25871013123,7,3
9080,59,2,1-59-2018-002-07,7,2,22,,,,,,,,,,,,,,,,,2,2,345.463375293539,6,3
9224,16,9,1-16-2018-009-03,3,1,21,,,,,,,,,,,,,,,,,2,1,546.805663174297,5,3
9224,16,9,1-16-2018-009-03,3,1,23,,,,,,,,,,,,,,,,,2,3,546.805663174297,5,3
9224,16,9,1-16-2018-009-03,3,1,13,,,,,,,,,,,,,,,,,1,3,546.805663174297,5,3
9312,21,9,1-21-2018-009-04,4,2,13,,,,,,,,,,,,,,,,,1,3,684.739806402225,11,3
9312,21,9,1-21-2018-009-04,4,2,21,,,,,,,,,,,,,,,,,2,1,684.739806402225,11,3
9312,21,9,1-21-2018-009-04,4,2,22,,,,,,,,,,,,,,,,,2,2,684.739806402225,11,3
9312,21,9,1-21-2018-009-04,4,2,23,,,,,,,,,,,,,,,,,2,3,684.739806402225,11,3
9276,16,10,1-16-2018-010-03,3,3,22,,,,,,,,,,,,,,,,,2,2,142.326154285648,5,3
9210,10,8,1-10-2018-008-05,5,1,21,,,,,,,,,,,,,,,,,2,1,88.3086523041694,4,3
9274,23,12,1-23-2018-012-07,7,1,13,,,,,,,,,,,,,,,,,1,3,1016.83301184366,5,3
9274,23,12,1-23-2018-012-07,7,1,21,,,,,,,,,,,,,,,,,2,1,1016.83301184366,5,3
9274,23,12,1-23-2018-012-07,7,1,22,,,,,,,,,,,,,,,,,2,2,1016.83301184366,5,3
9274,23,12,1-23-2018-012-07,7,1,23,,,,,,,,,,,,,,,,,2,3,1016.83301184366,5,3
9210,10,8,1-10-2018-008-05,5,1,23,,,,,,,,,,,,,,,,,2,3,88.3086523041694,4,3
9299,17,13,1-17-2018-013-04,4,1,13,,,,,,,,,,,,,,,,,1,3,1180.18274208492,4,3
9299,17,13,1-17-2018-013-04,4,1,21,,,,,,,,,,,,,,,,,2,1,1180.18274208492,4,3
9299,17,13,1-17-2018-013-04,4,1,23,,,,,,,,,,,,,,,,,2,3,1180.18274208492,4,3
9274,23,12,1-23-2018-012-07,7,2,22,,,,,,,,,,,,,,,,,2,2,1016.83301184366,5,3
9274,23,12,1-23-2018-012-07,7,2,23,,,,,,,,,,,,,,,,,2,3,1016.83301184366,5,3
9163,19,6,1-19-2018-006-04,4,3,22,,,,,,,,,,,,,,,,,2,2,3160.79028217076,9,3
9224,16,9,1-16-2018-009-03,3,1,22,,,,,,,,,,,,,,,,,2,2,546.805663174297,5,3
9078,16,2,1-16-2018-002-04,4,1,22,,,,,,,,,,,,,,,,,2,2,569.620178729296,5,3
9151,66,2,1-66-2018-002-07,7,1,13,,,,,,,,,,,,,,,,,1,3,2876.38317019404,6,3
9151,66,2,1-66-2018-002-07,7,1,23,,,,,,,,,,,,,,,,,2,3,2876.38317019404,6,3
9151,66,2,1-66-2018-002-07,7,1,22,,,,,,,,,,,,,,,,,2,2,2876.38317019404,6,3
9151,66,2,1-66-2018-002-07,7,1,21,,,,,,,,,,,,,,,,,2,1,2876.38317019404,6,3
9240,27,5,1-27-2018-005-06,6,1,22,,,,,,,,,,,,,,,,,2,2,70.3177612782517,3,3
9293,31,4,1-31-2018-004-05,5,1,13,,,,,,,,,,,,,,,,,1,3,253.605077697242,6,3
9261,66,3,1-66-2018-003-06,6,2,13,,,,,,,,,,,,,,,,,1,3,110.979814244701,6,3
9261,66,3,1-66-2018-003-06,6,2,22,,,,,,,,,,,,,,,,,2,2,110.979814244701,6,3
9261,66,3,1-66-2018-003-06,6,2,21,,,,,,,,,,,,,,,,,2,1,110.979814244701,6,3
9180,15,5,1-15-2018-005-04,4,1,21,,,,,,,,,,,,,,,,,2,1,835.081478814171,1,3
9180,15,5,1-15-2018-005-04,4,1,22,,,,,,,,,,,,,,,,,2,2,835.081478814171,1,3
9180,15,5,1-15-2018-005-04,4,1,23,,,,,,,,,,,,,,,,,2,3,835.081478814171,1,3
9280,32,14,1-32-2018-014-02,2,3,21,,,,,,,,,,,,,,,,,2,1,24.8034492787954,7,3
9280,32,14,1-32-2018-014-02,2,3,22,,,,,,,,,,,,,,,,,2,2,24.8034492787954,7,3
9280,32,14,1-32-2018-014-02,2,3,23,,,,,,,,,,,,,,,,,2,3,24.8034492787954,7,3
9298,17,12,1-17-2018-012-02,2,2,21,,,,,,,,,,,,,,,,,2,1,63.3469708223775,4,3
9298,17,12,1-17-2018-012-02,2,2,13,,,,,,,,,,,,,,,,,1,3,63.3469708223775,4,3
9298,17,12,1-17-2018-012-02,2,2,23,,,,,,,,,,,,,,,,,2,3,63.3469708223775,4,3
