CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,WEIGHTDIST,CASEWGT,PSUSTRAT,VERSION
31434,14,68,1-14-2023-068-03,3,1,305,504,191,1934,162,89,110,150,8,5.7,2,1,0,0,56,469.8040078,8,8
31434,14,68,1-14-2023-068-03,3,2,295,513,197,2388,171,100,118,999,8,5.3,9,2,9,0,51,469.8040078,8,8
28382,17,7,1-17-2023-007-07,7,1,270,455,178,1305,157,87,99,166,4,1.8,2,1,0,0,62,99.91225403,4,8
28402,17,9,1-17-2023-009-09,9,1,255,411,179,1220,156,84,73,152,4,1.6,2,1,0,0,61,464.5836834,4,8
28402,17,9,1-17-2023-009-09,9,2,272,473,179,1413,150,101,102,156,4,2.2,2,1,0,0,64,464.5836834,4,8
28574,17,15,1-17-2023-015-09,9,1,284,500,186,1785,157,102,114,163,6,3.6,2,1,0,0,58,507.2328414,4,8
28737,17,21,1-17-2023-021-06,6,1,368,581,200,2522,170,98,116,999,8,5.0,9,3,9,0,56,44.89228269,4,8
28737,17,21,1-17-2023-021-06,6,2,300,515,201,2067,173,94,120,178,6,3.5,2,1,0,0,56,44.89228269,4,8
28812,17,24,1-17-2023-024-07,7,1,284,500,186,1772,157,102,114,162,6,3.6,2,1,0,0,58,166.577308,4,8
28832,17,27,1-17-2023-027-07,7,1,285,487,185,1558,159,94,110,160,4,2.5,2,1,0,0,59,83.32456933,4,8
28832,17,27,1-17-2023-027-07,7,2,264,441,176,1485,151,88,89,160,4,2.4,2,3,0,0,56,83.32456933,4,8
28932,17,31,1-17-2023-031-10,10,1,282,495,203,1930,168,98,114,999,6,3.5,9,4,9,0,57,1784.18101,4,8
28932,17,31,1-17-2023-031-10,10,2,284,481,183,1691,155,95,102,166,6,3.0,2,1,0,0,58,1784.18101,4,8
29029,17,34,1-17-2023-034-02,2,1,272,481,179,1485,155,101,110,162,6,3.0,2,1,0,0,62,78.03880514,4,8
32097,24,102,1-24-2023-102-03,3,2,276,466,187,1607,163,91,100,999,4,2.5,2,4,0,0,58,366.0301177,1,8
32126,22,88,1-22-2023-088-07,7,1,269,458,181,1607,156,102,88,150,4,1.5,2,1,0,0,60,587.2458808,12,8
32217,31,100,1-31-2023-100-06,6,1,270,467,180,1250,156,98,99,999,4,1.4,2,1,0,0,61,266.4816638,6,8
32243,22,91,1-22-2023-091-06,6,1,287,504,200,2146,170,98,119,146,6,3.5,2,4,0,1,54,40.62842331,12,8
32243,22,91,1-22-2023-091-06,6,2,275,484,179,1451,153,98,113,999,6,3.0,2,1,0,0,62,40.62842331,12,8
32292,33,78,1-33-2023-078-08,8,1,270,463,176,1283,153,91,102,168,4,1.8,2,1,0,0,60,42.4032536,12,8
32329,31,105,1-31-2023-105-03,3,1,368,581,200,2350,170,98,116,180,6,3.7,2,2,0,1,56,206.2441745,6,8
32329,31,105,1-31-2023-105-03,3,2,285,480,193,1800,165,97,99,155,4,2.0,2,1,0,0,58,206.2441745,6,8
32340,27,120,1-27-2023-120-09,9,1,261,445,172,1189,147,90,95,134,4,2.0,2,1,0,1,61,333.7340269,3,8
32340,27,120,1-27-2023-120-09,9,2,368,584,203,2130,172,96,120,999,6,2.7,2,3,9,0,58,333.7340269,3,8
32346,22,94,1-22-2023-094-08,8,1,260,454,176,1260,152,94,100,168,4,1.8,2,1,0,0,60,148.2707358,12,8
32426,24,112,1-24-2023-112-03,3,1,267,447,180,1447,156,97,84,152,4,2.0,2,4,0,0,60,287.3945492,1,8
32426,24,112,1-24-2023-112-03,3,2,251,438,174,1377,150,88,99,150,4,1.9,1,1,9,0,60,287.3945492,1,8
32446,24,111,1-24-2023-111-04,4,1,269,459,185,1703,161,92,99,999,4,2.5,2,4,9,0,56,1076.089875,1,8
32446,24,111,1-24-2023-111-04,4,2,278,485,199,1967,170,95,113,999,6,3.5,2,3,9,0,55,1076.089875,1,8
32455,22,96,1-22-2023-096-03,3,1,287,498,185,1654,161,98,113,999,6,3.5,2,1,0,1,60,40.62842331,12,8
32455,22,96,1-22-2023-096-03,3,2,267,448,186,1696,161,91,90,162,4,2.4,2,4,0,0,59,40.62842331,12,8
32455,22,96,1-22-2023-096-03,3,3,326,530,190,1837,161,85,119,999,6,4.0,9,9,9,0,58,40.62842331,12,8
32458,27,121,1-27-2023-121-06,6,1,282,490,182,1610,159,99,109,142,6,3.5,2,1,0,0,61,67.27769249,3,8
32458,27,121,1-27-2023-121-06,6,2,283,492,185,1418,159,97,113,999,4,1.5,2,1,9,0,59,67.27769249,3,8
29953,54,37,1-54-2023-037-07,7,1,365,570,203,2408,173,100,105,176,8,5.3,2,3,0,1,59,790.8886212,9,8
29953,54,37,1-54-2023-037-07,7,2,270,464,178,1265,152,97,98,152,4,1.8,2,1,0,0,61,790.8886212,9,8
29962,48,32,1-48-2023-032-01,1,1,273,483,182,1407,155,101,110,162,4,2.3,1,1,0,0,61,72.66818926,12,8
29973,73,68,1-73-2023-068-03,3,1,283,488,191,1532,160,94,112,999,4,2.0,2,1,0,0,61,31.6102783,3,8
30036,77,41,1-77-2023-041-03,3,1,264,439,180,1497,156,94,81,150,4,2.0,2,1,0,0,61,425.128406,9,8
30039,48,35,1-48-2023-035-06,6,2,284,488,186,1651,160,94,110,148,4,2.0,2,1,9,0,59,314.2179504,12,8
30073,73,70,1-73-2023-070-03,3,1,265,476,175,1604,147,99,112,999,4,2.5,9,4,9,0,54,31.6102783,3,8
30073,73,70,1-73-2023-070-03,3,2,263,456,180,1552,154,85,107,156,4,1.8,2,4,0,0,59,31.6102783,3,8
30076,73,73,1-73-2023-073-10,10,1,275,468,187,1818,162,98,95,150,4,2.5,2,1,0,0,58,181.237238,3,8
30136,54,41,1-54-2023-041-09,9,1,265,457,187,1458,158,98,94,158,8,5.7,2,2,0,1,64,458.3865164,9,8
30136,54,41,1-54-2023-041-09,9,2,408,632,202,3200,175,104,116,999,6,6.7,2,3,9,0,57,458.3865164,9,8
30142,77,42,1-77-2023-042-09,9,1,254,398,170,1308,148,79,66,140,4,1.8,2,1,0,0,51,1553.692437,9,8
30199,73,75,1-73-2023-075-06,6,1,262,458,173,1295,149,96,100,136,4,2.2,2,1,0,0,60,51.87041811,3,8
30199,73,75,1-73-2023-075-06,6,2,264,444,186,1662,162,89,91,136,4,2.4,2,3,0,0,58,51.87041811,3,8
30265,77,47,1-77-2023-047-03,3,1,283,490,185,1545,161,97,112,160,4,2.5,2,1,0,0,61,404.3129833,9,8
30285,48,42,1-48-2023-042-07,7,1,264,460,180,1498,155,96,100,146,4,2.5,2,4,0,0,57,318.5846054,12,8
30294,54,44,1-54-2023-044-09,9,1,281,508,190,1559,154,114,113,160,6,3.8,2,1,0,0,65,431.4502,9,8
30348,73,83,1-73-2023-083-10,10,1,303,508,198,1990,172,95,110,999,6,3.5,9,9,9,0,57,89.00505219,3,8
29029,17,34,1-17-2023-034-02,2,2,303,505,200,2254,170,86,117,999,4,3.3,2,4,0,0,52,78.03880514,4,8
29301,17,43,1-17-2023-043-03,3,1,307,535,206,2515,174,97,132,999,8,5.3,9,3,9,0,52,99.25486258,4,8
29301,17,43,1-17-2023-043-03,3,2,283,490,185,1545,161,97,112,154,4,2.5,2,1,0,0,61,99.25486258,4,8
29390,17,45,1-17-2023-045-06,6,1,284,500,186,1772,157,102,114,168,6,3.6,2,1,0,0,58,135.8091651,4,8
31794,14,77,1-14-2023-077-02,2,1,295,481,202,2099,170,81,83,180,6,2.7,2,3,0,0,57,164.4463854,8,8
31794,14,77,1-14-2023-077-02,2,2,269,472,181,1350,154,91,112,160,4,1.5,2,1,0,0,59,164.4463854,8,8
31892,14,79,1-14-2023-079-04,4,1,267,470,181,1610,154,99,104,160,4,2.4,2,4,0,0,57,5078.405817,8,8
31892,14,79,1-14-2023-079-04,4,2,394,610,201,2243,171,96,120,180,8,5.2,2,2,0,0,99,5078.405817,8,8
31992,14,81,1-14-2023-081-04,4,1,270,464,184,1536,159,94,100,160,4,2.0,2,1,0,0,59,2452.854709,8,8
31992,14,81,1-14-2023-081-04,4,2,292,482,194,2211,163,88,102,180,6,3.6,2,3,0,0,53,2452.854709,8,8
32095,14,83,1-14-2023-083-06,6,1,370,574,203,2555,173,90,113,180,8,5.7,2,3,0,0,58,2464.227876,8,8
32095,14,83,1-14-2023-083-06,6,2,286,492,192,1794,164,95,112,180,6,3.6,2,4,0,1,57,2464.227876,8,8
32095,14,83,1-14-2023-083-06,6,3,265,453,183,1340,154,89,99,999,4,2.0,9,1,9,0,60,2464.227876,8,8
32192,14,85,1-14-2023-085-03,3,1,264,438,179,1388,160,94,81,160,4,1.8,2,1,0,0,61,2137.882615,8,8
32192,14,85,1-14-2023-085-03,3,2,270,464,178,1265,152,97,98,999,4,1.8,2,1,9,0,61,2137.882615,8,8
32192,14,85,1-14-2023-085-03,3,3,265,442,183,1636,154,91,86,999,4,2.0,9,1,9,0,59,2137.882615,8,8
32606,30,160,1-30-2023-160-06,6,2,260,415,170,1096,147,84,71,140,4,1.6,2,1,0,0,60,395.5792131,10,8
32609,20,124,1-20-2023-124-01,1,1,326,541,191,2060,167,95,122,156,8,4.7,2,3,0,0,57,26.85110982,11,8
32614,10,168,1-10-2023-168-04,4,1,270,462,180,1280,156,92,101,150,4,2.0,2,1,0,0,61,523.9221855,4,8
32614,10,168,1-10-2023-168-04,4,2,274,484,186,1675,159,102,108,999,4,2.0,2,1,0,0,58,523.9221855,4,8
32617,11,97,1-11-2023-097-03,3,1,297,493,200,2258,168,88,108,158,6,3.0,2,4,0,0,50,787.8338087,8,8
32620,24,119,1-24-2023-119-03,3,1,280,471,184,1745,158,87,104,158,6,3.5,2,4,0,0,55,279.5485337,1,8
32622,14,94,1-14-2023-094-06,6,1,286,471,185,1748,158,90,95,160,6,3.6,2,1,0,0,57,4442.214643,8,8
32622,14,94,1-14-2023-094-06,6,2,295,440,188,1940,157,68,78,999,6,3.6,9,3,9,0,50,4442.214643,8,8
32623,25,114,1-25-2023-114-09,9,1,264,460,176,1304,152,95,99,150,4,99.0,1,1,0,0,62,772.7553988,2,8
32623,25,114,1-25-2023-114-09,9,2,300,513,193,2195,167,97,114,999,6,3.5,2,4,9,0,54,772.7553988,2,8
32625,25,116,1-25-2023-116-08,8,1,308,514,195,1960,165,96,111,156,6,3.3,2,1,0,0,56,99.36165861,2,8
32626,31,112,1-31-2023-112-04,4,1,283,489,183,1520,158,98,109,157,4,2.5,2,1,0,0,60,194.3365105,6,8
32629,31,115,1-31-2023-115-06,6,1,265,463,178,1393,154,89,109,149,4,1.8,2,1,0,0,60,247.8107959,6,8
32631,76,125,1-76-2023-125-07,7,1,270,457,179,1275,156,88,99,999,4,2.0,2,1,0,0,57,82.10395442,3,8
32634,16,133,1-16-2023-133-07,7,1,275,480,184,1543,159,101,104,152,4,2.5,2,4,0,0,59,2772.64494,5,8
32634,16,133,1-16-2023-133-07,7,2,262,444,181,1540,155,86,95,146,6,3.0,2,1,0,0,59,2772.64494,5,8
32637,32,193,1-32-2023-193-10,10,1,333,567,200,2833,169,104,132,185,8,5.4,2,4,0,0,51,21818.47307,7,8
32640,52,116,1-52-2023-116-02,2,1,270,464,180,1253,154,91,104,145,4,2.0,2,1,0,0,61,24.30476953,12,8
32642,25,117,1-25-2023-117-06,6,1,330,559,207,2268,174,102,126,999,6,3.7,2,1,0,1,99,224.1123059,2,8
32642,25,117,1-25-2023-117-06,6,2,295,513,201,2583,172,100,120,160,8,6.2,2,3,0,0,52,224.1123059,2,8
32643,28,113,1-28-2023-113-06,6,1,284,511,185,1754,159,101,126,160,6,3.6,2,1,0,0,59,86.94470305,3,8
32645,28,115,1-28-2023-115-10,10,1,270,453,185,1973,156,78,105,160,6,4.0,2,3,0,0,56,656.3253932,3,8
32646,73,172,1-73-2023-172-03,3,1,275,484,190,1606,160,101,108,150,4,2.5,2,4,0,0,59,109.5469189,3,8
32318,14,87,1-14-2023-087-04,4,1,264,450,184,1500,156,97,89,999,4,2.0,9,1,9,0,60,3218.526167,8,8
2300016,14,100,1-14-2023-100-10,10,1,255,449,172,1820,139,90,106,160,6,4.3,2,3,9,0,99,6417.785392,8,8
28288,12,3,1-12-2023-003-07,7,1,260,446,170,1132,148,83,103,150,4,1.6,2,1,0,0,59,428.8600139,9,8
28288,12,3,1-12-2023-003-07,7,2,399,617,203,3097,173,97,121,180,8,6.7,2,3,0,0,99,428.8600139,9,8
28829,12,16,1-12-2023-016-07,7,2,278,489,185,1496,158,98,112,160,4,2.4,2,1,0,0,61,1553.825388,9,8
28883,12,17,1-12-2023-017-10,10,1,295,505,200,2211,167,96,116,999,8,5.3,2,3,9,0,52,4888.297263,9,8
28929,12,19,1-12-2023-019-08,8,1,303,520,200,2222,166,99,119,156,6,4.0,2,3,0,1,99,379.3616899,9,8
29204,12,26,1-12-2023-026-06,6,1,273,480,183,1493,155,98,110,160,4,2.4,2,1,0,0,61,1896.528444,9,8
29204,12,26,1-12-2023-026-06,6,2,272,482,193,1726,162,99,112,160,8,5.0,1,2,0,1,54,1896.528444,9,8
32648,27,129,1-27-2023-129-09,9,2,267,477,181,1416,156,99,111,152,4,2.4,2,1,0,0,61,109.325843,3,8
32648,27,129,1-27-2023-129-09,9,1,308,514,200,2050,166,96,111,164,6,3.6,2,1,0,1,56,109.325843,3,8
32649,27,130,1-27-2023-130-04,4,1,283,490,185,1558,161,97,112,156,4,2.5,2,1,0,0,61,46.79354077,3,8
32649,27,130,1-27-2023-130-04,4,2,295,514,200,2581,173,99,120,999,8,6.2,2,4,9,0,50,46.79354077,3,8
32651,27,132,1-27-2023-132-03,3,1,368,584,203,2081,172,96,120,180,8,5.0,2,3,0,0,58,16.37214353,3,8
32657,15,233,1-15-2023-233-09,9,2,292,482,194,2114,163,88,102,999,8,5.7,2,4,9,0,51,774.159012,1,8
32660,66,102,1-66-2023-102-10,10,1,289,492,187,2100,156,94,108,999,8,4.6,2,3,9,0,52,112.3254186,6,8
32660,66,102,1-66-2023-102-10,10,2,268,461,180,1407,154,97,96,136,4,1.4,2,1,0,0,61,112.3254186,6,8
32665,20,126,1-20-2023-126-10,10,1,285,487,179,1549,153,99,103,140,4,2.4,2,1,0,0,59,854.6941535,11,8
32669,76,127,1-76-2023-127-07,7,2,283,492,185,1400,159,97,113,150,4,1.5,2,1,0,0,59,82.10395442,3,8
32669,76,127,1-76-2023-127-07,7,1,250,394,169,1120,144,999,999,999,4,1.5,2,1,9,0,99,82.10395442,3,8
32671,21,121,1-21-2023-121-04,4,2,269,472,181,1350,154,91,112,150,4,1.4,2,1,0,0,59,4058.778562,11,8
32672,26,137,1-26-2023-137-09,9,1,249,410,174,1305,151,77,85,150,4,2.0,9,4,9,0,57,6149.772323,10,8
32680,23,104,1-23-2023-104-01,1,1,260,417,180,1311,156,85,72,168,4,2.0,2,1,0,0,56,58.2037301,5,8
32680,23,104,1-23-2023-104-01,1,2,274,481,192,1642,158,102,107,999,6,3.2,2,9,9,0,62,58.2037301,5,8
32683,77,130,1-77-2023-130-03,3,5,265,459,178,1483,152,95,99,154,4,2.0,1,4,0,1,60,577.0956343,9,8
32683,77,130,1-77-2023-130-03,3,6,276,463,186,1690,162,89,98,156,4,1.6,2,4,0,0,60,577.0956343,9,8
32683,77,130,1-77-2023-130-03,3,1,288,487,184,1868,157,86,113,140,6,3.0,2,4,0,0,51,577.0956343,9,8
32683,77,130,1-77-2023-130-03,3,2,260,453,170,1135,146,94,100,148,4,1.8,2,1,0,0,61,577.0956343,9,8
32683,77,130,1-77-2023-130-03,3,3,283,497,186,1582,161,102,112,999,4,2.0,2,1,9,0,60,577.0956343,9,8
32683,77,130,1-77-2023-130-03,3,4,275,473,182,1534,157,96,102,999,4,2.5,2,4,9,0,58,577.0956343,9,8
32685,13,150,1-13-2023-150-05,5,2,282,498,196,1970,169,104,111,168,6,3.5,2,1,0,0,58,554.8813853,7,8
32685,13,150,1-13-2023-150-05,5,1,268,461,180,1407,154,97,96,999,4,1.8,2,1,9,0,61,554.8813853,7,8
32686,73,174,1-73-2023-174-03,3,1,275,482,184,1744,158,101,108,999,6,3.6,2,4,0,0,57,31.6102783,3,8
32686,73,174,1-73-2023-174-03,3,2,267,466,181,1535,154,96,103,150,4,2.4,2,4,0,0,56,31.6102783,3,8
32688,73,176,1-73-2023-176-09,9,1,365,571,202,2262,167,101,105,180,8,5.3,2,3,0,1,60,147.6132115,3,8
29484,17,49,1-17-2023-049-03,3,1,275,484,199,2064,173,100,110,172,6,3.7,2,1,0,0,56,57.62015134,4,8
29484,17,49,1-17-2023-049-03,3,2,269,454,184,1668,157,93,92,165,4,1.5,2,4,0,0,58,57.62015134,4,8
29573,17,51,1-17-2023-051-07,7,1,287,516,194,1918,168,103,126,176,6,3.5,2,1,0,0,60,360.2870306,4,8
29573,17,51,1-17-2023-051-07,7,2,270,471,186,1630,160,97,104,999,4,2.0,9,3,9,0,58,360.2870306,4,8
29659,17,55,1-17-2023-055-10,10,1,270,446,180,1384,156,93,84,999,4,2.5,9,1,9,0,59,64.21675221,4,8
29659,17,55,1-17-2023-055-10,10,2,278,481,182,1580,158,96,107,160,4,2.5,2,1,0,0,61,64.21675221,4,8
29748,17,59,1-17-2023-059-04,4,1,389,595,202,2639,171,101,105,999,8,6.0,9,3,9,0,60,367.3209355,4,8
29748,17,59,1-17-2023-059-04,4,2,276,463,186,1573,162,89,98,162,4,2.5,2,4,0,0,58,367.3209355,4,8
29891,17,62,1-17-2023-062-03,3,1,262,452,182,1604,156,89,100,164,4,2.4,2,4,0,0,57,103.8218218,4,8
29891,17,62,1-17-2023-062-03,3,2,330,570,204,2620,173,103,137,186,8,5.3,2,4,0,0,51,103.8218218,4,8
30051,17,70,1-17-2023-070-08,8,1,284,484,178,1631,149,89,112,160,6,4.0,2,3,0,1,99,96.51236051,4,8
30054,17,73,1-17-2023-073-03,3,1,272,481,180,1455,156,94,115,164,4,2.4,2,1,0,0,59,70.76101213,4,8
30054,17,73,1-17-2023-073-03,3,2,264,441,181,1391,156,91,87,165,3,1.3,2,1,0,0,99,70.76101213,4,8
30151,17,76,1-17-2023-076-09,9,1,281,504,182,1577,157,112,112,163,6,3.8,2,1,0,0,62,274.773893,4,8
30151,17,76,1-17-2023-076-09,9,2,242,388,187,1759,159,68,78,999,6,3.6,9,3,9,0,50,274.773893,4,8
30369,17,82,1-17-2023-082-06,6,1,265,453,183,1340,154,89,99,165,4,2.0,2,1,0,0,60,97.58107447,4,8
30369,17,82,1-17-2023-082-06,6,2,284,511,185,1754,159,101,126,999,6,3.6,9,1,9,0,59,97.58107447,4,8
28582,14,7,1-14-2023-007-03,3,1,270,464,178,1265,152,97,98,160,4,1.8,2,1,0,0,61,586.2882307,8,8
28582,14,7,1-14-2023-007-03,3,2,264,439,180,1497,156,94,81,160,4,2.0,2,1,0,1,61,586.2882307,8,8
28645,14,10,1-14-2023-010-03,3,1,270,471,186,1705,160,97,104,160,4,2.5,2,3,0,0,58,362.4430323,8,8
28645,14,10,1-14-2023-010-03,3,2,285,477,185,2150,157,83,110,999,6,4.0,2,3,9,0,51,362.4430323,8,8
28754,14,11,1-14-2023-011-04,4,1,257,424,188,1456,154,88,81,999,4,2.4,2,3,9,0,60,2112.349637,8,8
28754,14,11,1-14-2023-011-04,4,2,267,470,181,1545,154,99,104,999,4,2.0,2,1,9,0,56,2112.349637,8,8
28948,14,15,1-14-2023-015-01,1,1,266,460,185,1765,157,94,100,160,4,2.5,2,4,0,0,58,419.1219525,8,8
29140,14,18,1-14-2023-018-01,1,1,286,510,189,1662,163,102,122,160,6,3.0,2,1,9,0,60,424.2803877,8,8
29140,14,18,1-14-2023-018-01,1,3,269,459,185,1583,161,92,99,999,4,2.5,9,4,9,0,57,424.2803877,8,8
29140,14,18,1-14-2023-018-01,1,4,282,496,184,1620,159,98,116,999,6,3.5,9,1,9,0,61,424.2803877,8,8
29226,14,19,1-14-2023-019-01,1,1,293,500,183,1795,157,84,124,160,8,4.3,9,2,0,0,57,235.3864286,8,8
29315,14,21,1-14-2023-021-05,5,1,370,574,203,2555,173,90,113,180,8,5.7,2,3,0,1,58,272.3000229,8,8
29315,14,21,1-14-2023-021-05,5,2,270,463,184,1567,160,93,100,160,4,2.5,2,1,0,0,57,272.3000229,8,8
29412,14,23,1-14-2023-023-03,3,1,262,444,170,1140,147,82,102,999,4,1.7,2,1,9,0,60,1694.335843,8,8
29412,14,23,1-14-2023-023-03,3,2,270,464,176,1315,152,94,100,999,4,1.8,2,1,9,0,61,1694.335843,8,8
29412,14,23,1-14-2023-023-03,3,3,389,598,203,2341,174,100,108,999,8,5.3,2,2,9,0,57,1694.335843,8,8
32691,59,161,1-59-2023-161-04,4,2,270,463,176,1315,153,91,102,999,4,1.8,2,1,0,0,60,113.1507719,6,8
32691,59,161,1-59-2023-161-04,4,1,270,463,176,1315,153,91,102,136,4,1.8,2,1,0,0,60,113.1507719,6,8
32692,59,162,1-59-2023-162-07,7,1,308,514,200,2283,166,96,111,164,6,3.6,2,1,1,1,56,320.0674013,6,8
32694,18,113,1-18-2023-113-04,4,1,287,504,200,2146,170,98,119,152,6,3.5,2,4,0,0,54,280.0653338,6,8
32697,18,116,1-18-2023-116-09,9,1,320,515,178,1625,148,85,111,148,6,4.0,2,3,0,0,99,634.630387,6,8
32703,54,105,1-54-2023-105-08,8,1,251,438,174,1349,150,88,99,999,4,1.9,9,9,9,0,60,198.8399821,9,8
32703,54,105,1-54-2023-105-08,8,2,274,466,180,1352,999,999,999,999,99,99.0,9,2,9,0,99,198.8399821,9,8
32706,19,126,1-19-2023-126-05,5,2,266,460,185,1555,157,94,100,170,4,2.5,2,1,0,0,58,77.23704541,9,8
32706,19,126,1-19-2023-126-05,5,1,270,463,184,1610,160,93,100,170,4,2.5,2,4,0,0,57,77.23704541,9,8
32708,12,126,1-12-2023-126-07,7,1,270,463,176,1300,153,91,102,160,4,1.8,2,1,0,0,60,2047.841659,9,8
32711,21,124,1-21-2023-124-05,5,1,263,445,178,1455,153,97,85,999,4,2.0,2,4,0,0,59,67.49432857,11,8
32711,21,124,1-21-2023-124-05,5,2,278,485,182,1467,159,99,109,150,4,2.5,2,1,0,0,62,67.49432857,11,8
32712,66,103,1-66-2023-103-04,4,2,312,520,999,9999,152,90,118,999,6,4.3,9,3,9,0,99,114.3320496,6,8
32712,66,103,1-66-2023-103-04,4,1,309,518,202,1964,174,96,113,150,6,3.6,2,1,0,0,55,114.3320496,6,8
32717,17,175,1-17-2023-175-06,6,1,292,482,194,2387,163,88,102,999,8,5.7,9,3,9,0,53,317.4457075,4,8
32717,17,175,1-17-2023-175-06,6,2,278,486,185,1496,158,96,112,152,4,2.4,2,1,0,0,61,317.4457075,4,8
32720,30,162,1-30-2023-162-07,7,1,308,514,200,2050,166,96,111,999,6,3.6,9,1,9,0,56,1135.494678,10,8
32720,30,162,1-30-2023-162-07,7,2,270,463,184,1550,160,93,100,999,4,2.5,2,1,9,0,57,1135.494678,10,8
32725,20,128,1-20-2023-128-08,8,1,261,429,170,1568,147,84,84,142,4,2.4,2,1,0,1,59,159.080508,11,8
32726,20,129,1-20-2023-129-06,6,1,255,400,170,1132,145,81,64,999,4,1.8,2,1,9,0,61,514.3361144,11,8
32726,20,129,1-20-2023-129-06,6,2,281,490,179,1494,154,98,111,150,4,2.5,2,1,0,0,62,514.3361144,11,8
32728,14,96,1-14-2023-096-03,3,1,390,615,202,2277,174,101,124,180,8,5.7,2,2,0,0,57,1322.405173,8,8
32731,11,100,1-11-2023-100-03,3,1,273,483,182,1429,155,101,110,150,4,2.3,2,1,0,0,61,524.4207195,8,8
32731,11,100,1-11-2023-100-03,3,2,324,539,190,2007,161,93,121,160,6,3.5,2,3,0,0,58,524.4207195,8,8
32731,11,100,1-11-2023-100-03,3,3,279,486,193,1925,163,96,111,999,6,3.5,2,1,9,0,55,524.4207195,8,8
32732,24,120,1-24-2023-120-03,3,1,316,525,190,2165,164,89,120,164,8,4.7,2,4,0,0,53,496.7429956,1,8
32732,24,120,1-24-2023-120-03,3,2,270,469,184,1610,160,97,102,999,4,2.5,2,4,0,0,57,496.7429956,1,8
32734,16,137,1-16-2023-137-03,3,2,270,442,180,1505,157,91,81,150,4,2.0,2,1,0,0,60,534.9504901,5,8
32734,16,137,1-16-2023-137-03,3,3,318,533,200,2015,169,97,118,999,6,3.5,9,9,9,0,58,534.9504901,5,8
32734,16,137,1-16-2023-137-03,3,1,267,447,180,1481,156,97,84,158,4,2.0,1,4,0,0,60,534.9504901,5,8
32735,16,138,1-16-2023-138-08,8,1,281,508,185,1572,157,108,121,158,6,3.4,2,1,0,1,65,515.9664163,5,8
32743,32,196,1-32-2023-196-02,2,2,267,439,189,1568,161,87,86,154,3,1.5,2,3,0,0,57,41.32687653,7,8
32743,32,196,1-32-2023-196-02,2,1,353,561,200,2495,170,94,113,180,8,5.4,2,3,0,1,57,41.32687653,7,8
32746,32,199,1-32-2023-199-03,3,1,279,472,183,1713,158,91,102,160,4,2.0,2,4,0,0,56,959.3209744,7,8
32746,32,199,1-32-2023-199-03,3,2,270,463,184,1610,160,93,100,165,4,2.5,2,3,0,0,57,959.3209744,7,8
32748,28,116,1-28-2023-116-04,4,2,307,535,206,2515,174,97,132,168,8,5.3,2,3,0,0,52,98.41448292,3,8
32748,28,116,1-28-2023-116-04,4,1,357,574,201,2336,173,102,116,999,8,5.7,2,3,9,0,57,98.41448292,3,8
32751,25,118,1-25-2023-118-05,5,1,257,414,180,1231,158,83,73,999,4,1.6,2,1,0,0,61,63.13849087,2,8
32752,25,119,1-25-2023-119-03,3,1,285,489,192,2010,168,109,96,148,4,2.5,2,4,0,0,99,300.9726715,2,8
32754,52,119,1-52-2023-119-07,7,1,286,479,184,1782,158,96,97,150,4,2.4,2,4,0,0,58,752.6708153,12,8
32754,52,119,1-52-2023-119-07,7,2,324,539,190,1984,161,93,121,155,6,3.5,2,3,0,1,58,752.6708153,12,8
30372,17,85,1-17-2023-085-06,6,1,284,513,185,1817,159,103,126,168,6,3.6,2,1,0,0,59,97.58107452,4,8
30372,17,85,1-17-2023-085-06,6,2,278,487,183,1453,159,97,112,140,4,2.5,2,1,0,0,60,97.58107452,4,8
30546,17,91,1-17-2023-091-03,3,1,286,480,181,1713,157,97,97,144,6,3.4,2,4,0,0,56,57.62015134,4,8
30546,17,91,1-17-2023-091-03,3,2,280,492,184,1508,157,98,116,160,4,2.0,2,1,0,0,59,57.62015134,4,8
30844,17,102,1-17-2023-102-04,4,1,262,440,180,1648,156,91,87,999,4,2.4,2,3,9,0,59,104.8381047,4,8
30844,17,102,1-17-2023-102-04,4,2,374,589,206,2087,173,95,121,168,6,4.3,2,2,0,0,99,104.8381047,4,8
31133,17,117,1-17-2023-117-03,3,1,274,481,182,1389,157,98,109,152,4,2.4,2,1,0,1,61,57.62015134,4,8
31133,17,117,1-17-2023-117-03,3,2,256,425,178,1382,154,93,76,160,4,1.4,2,1,0,0,60,57.62015134,4,8
31491,17,131,1-17-2023-131-07,7,1,278,489,185,1496,158,98,112,168,4,2.4,2,1,0,0,61,373.664751,4,8
31491,17,131,1-17-2023-131-07,7,2,365,573,203,2394,174,100,108,999,8,5.3,9,3,9,0,58,373.664751,4,8
32518,24,115,1-24-2023-115-08,8,2,267,450,175,1267,151,89,94,140,4,1.8,2,1,0,0,61,278.0893379,1,8
32538,31,110,1-31-2023-110-07,7,1,302,513,201,2233,171,100,112,162,6,3.6,2,4,0,0,55,873.1862311,6,8
