CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,DAMAGE,CASEWGT,PSUSTRAT,VERSION
16200,26,9,1-26-2020-009-06,6,1,LF,0,380.626286464822,10,5
16200,26,9,1-26-2020-009-06,6,1,RF,8,380.626286464822,10,5
16200,26,9,1-26-2020-009-06,6,1,RR,8,380.626286464822,10,5
16111,19,6,1-19-2020-006-03,3,1,LF,7,68.9262359257111,9,5
16111,19,6,1-19-2020-006-03,3,1,RF,7,68.9262359257111,9,5
16111,19,6,1-19-2020-006-03,3,1,LR,7,68.9262359257111,9,5
16111,19,6,1-19-2020-006-03,3,1,RR,7,68.9262359257111,9,5
16157,24,6,1-24-2020-006-07,7,1,LF,0,1509.06080648324,1,5
16157,24,6,1-24-2020-006-07,7,1,RR,0,1509.06080648324,1,5
16157,24,6,1-24-2020-006-07,7,1,RF,0,1509.06080648324,1,5
16157,24,6,1-24-2020-006-07,7,2,RF,0,1509.06080648324,1,5
16157,24,6,1-24-2020-006-07,7,2,LR,0,1509.06080648324,1,5
16157,24,6,1-24-2020-006-07,7,2,RR,0,1509.06080648324,1,5
16180,32,7,1-32-2020-007-05,5,1,LF,9,79.4434646239904,7,5
16180,32,7,1-32-2020-007-05,5,1,LR,0,79.4434646239904,7,5
16180,32,7,1-32-2020-007-05,5,1,RR,0,79.4434646239904,7,5
16180,32,7,1-32-2020-007-05,5,1,RF,0,79.4434646239904,7,5
16091,24,5,1-24-2020-005-09,9,2,LF,0,1227.410706975,1,5
16091,24,5,1-24-2020-005-09,9,2,LR,0,1227.410706975,1,5
16091,24,5,1-24-2020-005-09,9,2,RR,0,1227.410706975,1,5
16091,24,5,1-24-2020-005-09,9,2,RF,8,1227.410706975,1,5
16177,23,2,1-23-2020-002-03,3,1,LF,7,1538.31097069755,5,5
16177,23,2,1-23-2020-002-03,3,1,LR,0,1538.31097069755,5,5
16177,23,2,1-23-2020-002-03,3,1,RF,0,1538.31097069755,5,5
16177,23,2,1-23-2020-002-03,3,1,RR,0,1538.31097069755,5,5
16028,59,1,1-59-2020-001-05,5,2,LF,7,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,2,LR,0,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,2,RR,0,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,2,RF,0,270.069996860003,6,5
16194,76,5,1-76-2020-005-07,7,1,LF,0,49.159516094823,3,5
16194,76,5,1-76-2020-005-07,7,1,RF,0,49.159516094823,3,5
16194,76,5,1-76-2020-005-07,7,1,LR,5,49.159516094823,3,5
16194,76,5,1-76-2020-005-07,7,1,RR,0,49.159516094823,3,5
16217,33,2,1-33-2020-002-03,3,1,RF,0,66.5024396810546,12,5
16217,33,2,1-33-2020-002-03,3,1,LF,0,66.5024396810546,12,5
16217,33,2,1-33-2020-002-03,3,1,RR,0,66.5024396810546,12,5
16217,33,2,1-33-2020-002-03,3,2,LR,7,66.5024396810546,12,5
16217,33,2,1-33-2020-002-03,3,2,LR,5,66.5024396810546,12,5
16217,33,2,1-33-2020-002-03,3,2,RF,0,66.5024396810546,12,5
16217,33,2,1-33-2020-002-03,3,2,RR,0,66.5024396810546,12,5
16277,27,4,1-27-2020-004-04,4,1,LF,0,91.1500544173635,3,5
16277,27,4,1-27-2020-004-04,4,1,LR,0,91.1500544173635,3,5
16277,27,4,1-27-2020-004-04,4,1,RR,0,91.1500544173635,3,5
16277,27,4,1-27-2020-004-04,4,1,RF,0,91.1500544173635,3,5
16277,27,4,1-27-2020-004-04,4,2,LF,0,91.1500544173635,3,5
16277,27,4,1-27-2020-004-04,4,2,LR,0,91.1500544173635,3,5
16277,27,4,1-27-2020-004-04,4,2,RR,0,91.1500544173635,3,5
16303,29,13,1-29-2020-013-05,5,1,RF,7,104.714598881211,2,5
16303,29,13,1-29-2020-013-05,5,1,RF,5,104.714598881211,2,5
16303,29,13,1-29-2020-013-05,5,1,RR,0,104.714598881211,2,5
16303,29,13,1-29-2020-013-05,5,1,LR,8,104.714598881211,2,5
16240,14,6,1-14-2020-006-06,6,2,LF,0,1676.54894673421,8,5
16240,14,6,1-14-2020-006-06,6,2,RR,0,1676.54894673421,8,5
16240,14,6,1-14-2020-006-06,6,2,RF,0,1676.54894673421,8,5
16240,14,6,1-14-2020-006-06,6,2,LR,0,1676.54894673421,8,5
16280,77,14,1-77-2020-014-09,9,2,LR,0,1022.65808921567,9,5
16280,77,14,1-77-2020-014-09,9,2,RR,0,1022.65808921567,9,5
16363,32,14,1-32-2020-014-06,6,1,LF,0,1076.60562731367,7,5
16363,32,14,1-32-2020-014-06,6,1,LR,0,1076.60562731367,7,5
16363,32,14,1-32-2020-014-06,6,1,RR,0,1076.60562731367,7,5
16363,32,14,1-32-2020-014-06,6,1,RF,0,1076.60562731367,7,5
16383,26,15,1-26-2020-015-07,7,2,LF,0,2157.39089401973,10,5
16383,26,15,1-26-2020-015-07,7,2,LR,0,2157.39089401973,10,5
16383,26,15,1-26-2020-015-07,7,2,RR,0,2157.39089401973,10,5
16383,26,15,1-26-2020-015-07,7,2,RF,0,2157.39089401973,10,5
16340,77,17,1-77-2020-017-05,5,1,LF,0,169.764503615987,9,5
16340,77,17,1-77-2020-017-05,5,1,LR,0,169.764503615987,9,5
16340,77,17,1-77-2020-017-05,5,1,RR,0,169.764503615987,9,5
16340,77,17,1-77-2020-017-05,5,1,RF,9,169.764503615987,9,5
16340,77,17,1-77-2020-017-05,5,2,LF,0,169.764503615987,9,5
16340,77,17,1-77-2020-017-05,5,2,LR,0,169.764503615987,9,5
16340,77,17,1-77-2020-017-05,5,2,RF,5,169.764503615987,9,5
16257,59,2,1-59-2020-002-03,3,1,LF,0,159.639638944111,6,5
16257,59,2,1-59-2020-002-03,3,1,RF,0,159.639638944111,6,5
16257,59,2,1-59-2020-002-03,3,1,LR,0,159.639638944111,6,5
16257,59,2,1-59-2020-002-03,3,1,RR,0,159.639638944111,6,5
16257,59,2,1-59-2020-002-03,3,2,LF,0,159.639638944111,6,5
16257,59,2,1-59-2020-002-03,3,2,LR,0,159.639638944111,6,5
16257,59,2,1-59-2020-002-03,3,2,RR,7,159.639638944111,6,5
16257,59,2,1-59-2020-002-03,3,2,RF,0,159.639638944111,6,5
16366,23,4,1-23-2020-004-01,1,1,LF,0,152.917838144131,5,5
16366,23,4,1-23-2020-004-01,1,1,LR,0,152.917838144131,5,5
16366,23,4,1-23-2020-004-01,1,1,RR,0,152.917838144131,5,5
16386,27,6,1-27-2020-006-06,6,2,LF,0,133.075004736786,3,5
16386,27,6,1-27-2020-006-06,6,2,LR,0,133.075004736786,3,5
16386,27,6,1-27-2020-006-06,6,2,RR,0,133.075004736786,3,5
16386,27,6,1-27-2020-006-06,6,2,RF,0,133.075004736786,3,5
16137,10,3,1-10-2020-003-03,3,1,LF,0,176.539194939517,4,5
16137,10,3,1-10-2020-003-03,3,1,LR,0,176.539194939517,4,5
16137,10,3,1-10-2020-003-03,3,1,RR,0,176.539194939517,4,5
16406,22,10,1-22-2020-010-09,9,2,LF,0,166.610477979943,12,5
16406,22,10,1-22-2020-010-09,9,2,LR,0,166.610477979943,12,5
16406,22,10,1-22-2020-010-09,9,2,RF,0,166.610477979943,12,5
16406,22,10,1-22-2020-010-09,9,2,RR,0,166.610477979943,12,5
16403,30,12,1-30-2020-012-02,2,1,LF,0,44.5044677907124,10,5
16403,30,12,1-30-2020-012-02,2,1,LR,0,44.5044677907124,10,5
16403,30,12,1-30-2020-012-02,2,1,RR,0,44.5044677907124,10,5
16403,30,12,1-30-2020-012-02,2,2,LF,0,44.5044677907124,10,5
16403,30,12,1-30-2020-012-02,2,2,LR,0,44.5044677907124,10,5
16403,30,12,1-30-2020-012-02,2,2,RF,0,44.5044677907124,10,5
16443,12,12,1-12-2020-012-09,9,1,LF,0,628.351814464715,9,5
16443,12,12,1-12-2020-012-09,9,1,LR,0,628.351814464715,9,5
16443,12,12,1-12-2020-012-09,9,1,RR,0,628.351814464715,9,5
16443,12,12,1-12-2020-012-09,9,1,RF,0,628.351814464715,9,5
16466,29,24,1-29-2020-024-03,3,1,RF,8,56.1213974715976,2,5
16466,29,24,1-29-2020-024-03,3,1,RF,5,56.1213974715976,2,5
16466,29,24,1-29-2020-024-03,3,1,LR,0,56.1213974715976,2,5
16466,29,24,1-29-2020-024-03,3,1,LF,0,56.1213974715976,2,5
16469,17,14,1-17-2020-014-07,7,1,LF,0,420.107658136302,4,5
16469,17,14,1-17-2020-014-07,7,1,LR,0,420.107658136302,4,5
16469,17,14,1-17-2020-014-07,7,1,RR,0,420.107658136302,4,5
16469,17,14,1-17-2020-014-07,7,1,RF,0,420.107658136302,4,5
16446,28,10,1-28-2020-010-04,4,1,LF,0,285.458690307215,3,5
16446,28,10,1-28-2020-010-04,4,1,RF,0,285.458690307215,3,5
16446,28,10,1-28-2020-010-04,4,1,RR,0,285.458690307215,3,5
16346,24,17,1-24-2020-017-03,3,1,LF,7,105.344291469054,1,5
16346,24,17,1-24-2020-017-03,3,1,LR,0,105.344291469054,1,5
16346,24,17,1-24-2020-017-03,3,1,RF,0,105.344291469054,1,5
16346,24,17,1-24-2020-017-03,3,1,RR,0,105.344291469054,1,5
16449,14,9,1-14-2020-009-04,4,1,LF,7,6703.10291375101,8,5
16449,14,9,1-14-2020-009-04,4,1,LR,0,6703.10291375101,8,5
16449,14,9,1-14-2020-009-04,4,1,RR,0,6703.10291375101,8,5
16449,14,9,1-14-2020-009-04,4,1,RF,0,6703.10291375101,8,5
16429,32,19,1-32-2020-019-05,5,1,LF,0,98.9000122731153,7,5
16429,32,19,1-32-2020-019-05,5,1,RF,0,98.9000122731153,7,5
16429,32,19,1-32-2020-019-05,5,1,LR,0,98.9000122731153,7,5
16429,32,19,1-32-2020-019-05,5,1,RR,4,98.9000122731153,7,5
16174,10,6,1-10-2020-006-02,2,1,LF,3,19.2540171762087,4,5
16174,10,6,1-10-2020-006-02,2,1,LR,0,19.2540171762087,4,5
16174,10,6,1-10-2020-006-02,2,1,RR,0,19.2540171762087,4,5
16174,10,6,1-10-2020-006-02,2,1,RF,8,19.2540171762087,4,5
16512,17,20,1-17-2020-020-08,8,1,LR,0,89.6038383679573,4,5
16512,17,20,1-17-2020-020-08,8,1,RR,0,89.6038383679573,4,5
16177,23,2,1-23-2020-002-03,3,2,LF,7,1538.31097069755,5,5
16177,23,2,1-23-2020-002-03,3,2,LR,0,1538.31097069755,5,5
16177,23,2,1-23-2020-002-03,3,2,RR,0,1538.31097069755,5,5
16506,12,14,1-12-2020-014-06,6,2,LF,0,628.950129369803,9,5
16506,12,14,1-12-2020-014-06,6,2,LR,0,628.950129369803,9,5
16506,12,14,1-12-2020-014-06,6,2,RR,0,628.950129369803,9,5
16506,12,14,1-12-2020-014-06,6,2,RF,0,628.950129369803,9,5
16506,12,14,1-12-2020-014-06,6,1,LF,0,628.950129369803,9,5
16506,12,14,1-12-2020-014-06,6,1,RR,0,628.950129369803,9,5
16506,12,14,1-12-2020-014-06,6,1,RF,0,628.950129369803,9,5
16512,17,20,1-17-2020-020-08,8,2,LF,0,89.6038383679573,4,5
16512,17,20,1-17-2020-020-08,8,2,LR,0,89.6038383679573,4,5
16512,17,20,1-17-2020-020-08,8,2,RR,6,89.6038383679573,4,5
16512,17,20,1-17-2020-020-08,8,2,RF,6,89.6038383679573,4,5
16529,28,12,1-28-2020-012-03,3,1,LF,0,34.2731829497023,3,5
16529,28,12,1-28-2020-012-03,3,1,RR,0,34.2731829497023,3,5
16529,28,12,1-28-2020-012-03,3,1,RF,0,34.2731829497023,3,5
16529,28,12,1-28-2020-012-03,3,2,LF,0,34.2731829497023,3,5
16529,28,12,1-28-2020-012-03,3,2,LR,0,34.2731829497023,3,5
16529,28,12,1-28-2020-012-03,3,2,RR,0,34.2731829497023,3,5
16529,28,12,1-28-2020-012-03,3,2,RF,0,34.2731829497023,3,5
16240,14,6,1-14-2020-006-06,6,1,RR,0,1676.54894673421,8,5
16240,14,6,1-14-2020-006-06,6,1,LR,0,1676.54894673421,8,5
16240,14,6,1-14-2020-006-06,6,1,LF,0,1676.54894673421,8,5
16575,18,12,1-18-2020-012-04,4,1,LF,0,253.272652033298,6,5
16575,18,12,1-18-2020-012-04,4,1,LR,0,253.272652033298,6,5
16575,18,12,1-18-2020-012-04,4,1,RR,0,253.272652033298,6,5
16575,18,12,1-18-2020-012-04,4,1,RF,0,253.272652033298,6,5
16492,15,11,1-15-2020-011-05,5,2,LF,0,47.9124040253847,1,5
16492,15,11,1-15-2020-011-05,5,2,RR,0,47.9124040253847,1,5
16492,15,11,1-15-2020-011-05,5,2,RF,0,47.9124040253847,1,5
16283,19,13,1-19-2020-013-03,3,1,LF,0,97.5054468791012,9,5
16283,19,13,1-19-2020-013-03,3,1,RF,0,97.5054468791012,9,5
16283,19,13,1-19-2020-013-03,3,1,LR,0,97.5054468791012,9,5
16283,19,13,1-19-2020-013-03,3,1,RR,0,97.5054468791012,9,5
16283,19,13,1-19-2020-013-03,3,2,RF,0,97.5054468791012,9,5
16283,19,13,1-19-2020-013-03,3,2,LR,0,97.5054468791012,9,5
16592,26,26,1-26-2020-026-03,3,2,LF,0,600.449095571559,10,5
16592,26,26,1-26-2020-026-03,3,2,LR,0,600.449095571559,10,5
16592,26,26,1-26-2020-026-03,3,2,RR,0,600.449095571559,10,5
16592,26,26,1-26-2020-026-03,3,2,RF,0,600.449095571559,10,5
16569,13,15,1-13-2020-015-06,6,2,LF,0,1761.90437642155,7,5
16569,13,15,1-13-2020-015-06,6,2,LR,0,1761.90437642155,7,5
16569,13,15,1-13-2020-015-06,6,2,RR,0,1761.90437642155,7,5
16569,13,15,1-13-2020-015-06,6,2,RF,0,1761.90437642155,7,5
16595,27,13,1-27-2020-013-07,7,1,LR,0,234.407759423723,3,5
16595,27,13,1-27-2020-013-07,7,1,RR,0,234.407759423723,3,5
16658,26,29,1-26-2020-029-09,9,1,LF,0,1637.39900073608,10,5
16658,26,29,1-26-2020-029-09,9,1,LR,0,1637.39900073608,10,5
16658,26,29,1-26-2020-029-09,9,1,RF,0,1637.39900073608,10,5
16658,26,29,1-26-2020-029-09,9,1,RR,0,1637.39900073608,10,5
16323,16,10,1-16-2020-010-07,7,1,RF,0,1058.0438799879,5,5
