CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTTRACK,REARTRACK,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,CASEWGT,PSUSTRAT,VERSION
8095,26,58,1-26-2017-058-03,3,2,,,328,,,,,,,,68,,,,,131,,887,887,887,,,,,,,,942.745961675754,10,2
8096,28,53,1-28-2017-053-07,7,1,,,,,,,,,,,30,,,,128,,,887,887,887,,,,,,,,174.677102645236,3,2
8090,15,74,1-15-2017-074-02,2,1,,,,,,,,260,,,,,,,,,,,,,10,17,127,,,,887,29.1878681397154,1,2
8101,23,96,1-23-2017-096-03,3,1,,,,,,,,999,,,40,48,,,129,,,,,,11,19,,,,,887,139.476580971046,5,2
8101,23,96,1-23-2017-096-03,3,2,,,,,,,,,,,42,44,,,96,,,,,,,,,,,,887,139.476580971046,5,2
8104,28,54,1-28-2017-054-09,9,1,,63,324,110,,,,300,,,40,48,,,152,21,86,887,887,887,9,3,140,14,37,87,240,572.425840032206,3,2
8100,11,46,1-11-2017-046-02,2,2,,94,265,83,,,94,265,83,,36,,151,152,124,,,,,,15,20,112,,34,81,887,256.641090341704,8,2
8110,31,42,1-31-2017-042-08,8,1,,,247,,,,,280,,,,,,160,128,,,,,,,,,,,,887,533.585408156618,6,2
8113,24,107,1-24-2017-107-03,3,1,,,,,,,,284,,,22,18,,,134,,,,,,18,31,,,,,887,293.014123084042,1,2
8113,24,107,1-24-2017-107-03,3,3,,,,,,,,,,,,,,,,,,10,25,,,,,,,,887,293.014123084042,1,2
8116,16,69,1-16-2017-069-08,8,2,,,256,,,,,,,,,,,,,,,,,,11,20,108,,,,887,455.562182198925,5,2
8112,24,106,1-24-2017-106-04,4,1,,,,,,,,,,,49,52,,,118,,,,,,,,,,,,887,1255.21425961594,1,2
8112,24,106,1-24-2017-106-04,4,2,,,275,,,,,,,,42,45,,,120,,,,,,13,12,133,,,,887,1255.21425961594,1,2
8118,12,54,1-12-2017-054-07,7,2,,,,,,,,268,,,42,,,,121,,,,,,11,16,131,,,,887,8658.60604270848,9,2
8117,16,70,1-16-2017-070-06,6,3,,,,,,,,269,,,,,,,,,,,,,7,14,111,,,,887,1070.17056183628,5,2
8114,26,59,1-26-2017-059-07,7,1,,,276,,,,,,,,,,,,,,,,,,12,22,,,,,887,4036.12245847922,10,2
8119,17,71,1-17-2017-071-06,6,1,,,,,,,,,,,48,48,,,121,,,,,,,,,,,,887,304.94974891827,4,2
8119,17,71,1-17-2017-071-06,6,2,,,,,,,,,,,40,40,,,,,,,,,,,,,,,887,304.94974891827,4,2
8121,17,73,1-17-2017-073-02,2,1,,,,,,,,,,,40,40,,,89,,,,,,,,,,,,887,67.5827912635361,4,2
8114,26,59,1-26-2017-059-07,7,2,,,,,,,,272,,,,,,,,,,,,,12,25,,,,,887,4036.12245847922,10,2
8123,22,104,1-22-2017-104-01,1,1,,88,264,89,,,88,264,89,,48,54,151,150,106,,,,,172,10,12,113,,38,86,887,146.188830731975,12,2
8120,17,72,1-17-2017-072-03,3,2,,,272,,,,,272,,,,,,,111,94,,,,,11,16,106,,,,887,157.230755611886,4,2
8129,27,23,1-27-2017-023-01,1,1,,,,,,,,,,,44,,,,99,,,,,,,,,,,,887,169.363356213104,3,2
8126,19,107,1-19-2017-107-06,6,1,,,,,,,,280,,,,,155,154,,,,,,,11,17,,,,,887,341.384797070534,9,2
8126,19,107,1-19-2017-107-06,6,2,,,,,,,,,,,42,50,154,155,123,,,,,,,,,,,,887,341.384797070534,9,2
8126,19,107,1-19-2017-107-06,6,3,,,,,,,,,,,48,54,173,173,138,,,,,,,,,,,,887,341.384797070534,9,2
8130,18,54,1-18-2017-054-01,1,2,,,,,,,,248,,,,,,,,,,,,,13,28,102,,,,887,379.983498835986,6,2
8128,19,109,1-19-2017-109-04,4,1,,,,,,,,,,,25,,,,84,,,,,,7,19,,,,,887,1079.30723547131,9,2
8128,19,109,1-19-2017-109-04,4,2,,,,,,,,,,,,28,,,,,,,,,9,19,,,,,887,1079.30723547131,9,2
8172,30,80,1-30-2017-080-03,3,1,,,295,,,,,293,,,,,,,,,,,,,14,20,122,,,,887,3001.76896990858,10,2
8162,13,95,1-13-2017-095-02,2,1,,,,,,,,259,,,,,,,,,,,,,13,11,134,,,,887,65.9592055730768,7,2
8172,30,80,1-30-2017-080-03,3,2,,,,,,,,,,,55,,,,135,,,887,887,887,,,,,,,275,3001.76896990858,10,2
8162,13,95,1-13-2017-095-02,2,2,,,,,,,,,,,46,,,,123,,,,,,,,,,,,887,65.9592055730768,7,2
8163,13,96,1-13-2017-096-07,7,1,,,291,,,,,,,,,,,,165,,,,,,8,11,120,,,,887,3075.03868742692,7,2
8161,13,94,1-13-2017-094-08,8,2,,,,,,,,,,,,,,,120,,,,,,,,,,,,887,700.499499567604,7,2
8163,13,96,1-13-2017-096-07,7,2,,,,,,,,,,,66,,,,151,,,,,,,,,,,,887,3075.03868742692,7,2
8167,33,96,1-33-2017-096-06,6,1,,,,,,,,,,,,,,,122,,,,,,,,,,,,887,91.9933961472281,12,2
8171,20,121,1-20-2017-121-03,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,140.674716793797,11,2
8176,32,115,1-32-2017-115-03,3,1,,,,,,,,,,,38,40,,,109,,,,,,,,,,,,887,892.121297564092,7,2
8168,33,97,1-33-2017-097-03,3,1,,,,,,,,,,,25,,,,110,,,,,,,,,,,,887,63.400964250274,12,2
8169,20,119,1-20-2017-119-03,3,2,,,180,,,,,,,,,,,,,,,,,,10,22,109,,,,887,140.674716793797,11,2
8178,15,80,1-15-2017-080-03,3,2,,,264,,,,,,,,,,,,,,,,,,12,22,116,,,,887,118.95607927728,1,2
8180,15,82,1-15-2017-082-04,4,2,,,,,,,,,,,45,,,,129,,,,,,,,,,,,887,376.358758758572,1,2
8170,20,120,1-20-2017-120-09,9,1,,,,,,,,,,,40,,,,,,,,,,,,,,,,887,946.419310505152,11,2
8164,14,54,1-14-2017-054-10,10,1,,,,,,,,365,,,,,,,,,,887,887,887,7,6,150,8,61,87,,8090.1002723741,8,2
8182,24,108,1-24-2017-108-10,10,1,,,,,,,,,,,44,44,,,118,,,,,,,,,,,,887,5868.87085315328,1,2
8182,24,108,1-24-2017-108-10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,887,5868.87085315328,1,2
8181,10,44,1-10-2017-044-09,9,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,162,887,887,887,887,887,10,14,887,887,887,887,887,280.295535501133,4,2
8179,15,81,1-15-2017-081-02,2,2,,,,,,,,,,,50,,,,121,,,,,,,,,,,,887,11.5367659147207,1,2
8186,23,100,1-23-2017-100-03,3,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,140.074441818925,5,2
8186,23,100,1-23-2017-100-03,3,3,,,,,,,,,,,54,54,,,86,,,,,,,,,,,,887,140.074441818925,5,2
8187,23,101,1-23-2017-101-03,3,2,,,,,,,,,,,,32,,,,,,53,,,,,,,,,887,140.074441818925,5,2
8190,24,109,1-24-2017-109-08,8,1,,,268,,,,,230,,,,,,,,,,,,,10,20,109,,,,887,207.638815842784,1,2
8192,24,111,1-24-2017-111-04,4,1,,,,,,,,,,,,,,,115,,,,,,,,,,,,887,1077.33907327286,1,2
8192,24,111,1-24-2017-111-04,4,2,,,,,,,,,,,18,22,,,125,,,,,,,,,,,,887,1077.33907327286,1,2
8193,12,55,1-12-2017-055-05,5,2,,,,,,,,,,,44,,,,122,,,,,,,,,,,,887,385.571331323969,9,2
8197,27,24,1-27-2017-024-07,7,1,,,,,,,,,,,44,,,,106,,,,,,,,,,,,887,503.053117681042,3,2
8197,27,24,1-27-2017-024-07,7,2,,,246,,,,,,,,,40,,,,,,13,32,,20,14,,,,,887,503.053117681042,3,2
8196,32,118,1-32-2017-118-03,3,1,,,,,,,,,,,58,62,163,163,127,,,,,,,,,,,,887,1013.05107228539,7,2
8196,32,118,1-32-2017-118-03,3,2,,,,,,,,,,,40,48,152,150,122,,,,,,10,26,106,,,,887,1013.05107228539,7,2
8199,25,37,1-25-2017-037-03,3,1,,,269,,,,,,,,41,,,,120,,,,,,14,17,,,,,887,200.659661556227,2,2
8188,11,47,1-11-2017-047-02,2,2,,100,290,111,,,100,290,111,,40,,167,167,122,,,,,191,18,15,114,4,43,87,887,119.397627159927,8,2
8209,17,75,1-17-2017-075-07,7,2,,,,,,,,,,,42,40,,,106,,,52,,,,,,,,,887,804.807880897469,4,2
8209,17,75,1-17-2017-075-07,7,3,,,,,,,,,,,44,44,,,114,,,54,,,,,,,,,887,804.807880897469,4,2
8201,11,49,1-11-2017-049-03,3,2,,91,280,114,,,91,280,114,,,,156,153,121,,,54,,,,,113,,35,79,887,718.146443658929,8,2
8205,19,110,1-19-2017-110-02,2,1,,,,,,,,,,,,25,,,,,,13,40,,,,,,,,887,102.089013427492,9,2
8205,19,110,1-19-2017-110-02,2,3,,,,,,,,,,,15,25,,,103,,,50,,,,,,,,,887,102.089013427492,9,2
8205,19,110,1-19-2017-110-02,2,4,,,,,,,,,,,25,,,,116,,,,,,,,,,,,887,102.089013427492,9,2
8212,21,59,1-21-2017-059-06,6,1,,,,,,,,,,,44,,,,124,,,,,,,,,,,,887,302.311493328818,11,2
8210,18,55,1-18-2017-055-07,7,1,,,,,,,,,,,38,,,,116,,,,,,,,,,,,887,1178.91146170421,6,2
8219,22,105,1-22-2017-105-02,2,1,,100,280,135,,,100,351,135,,50,,175,175,132,,,,,251,,,133,,46,95,887,54.2430997083732,12,2
8211,18,56,1-18-2017-056-04,4,1,,,,,,,,277,,,,,,,,,,,,,12,16,,,,,887,1072.23628325102,6,2
8191,24,110,1-24-2017-110-03,3,1,,,,,,,,,,,50,48,,,117,,,,,,,,,,,,887,251.491378004763,1,2
8191,24,110,1-24-2017-110-03,3,2,,,268,,,,,,,,50,50,,,,,,,,,13,16,,,,,887,251.491378004763,1,2
8220,22,106,1-22-2017-106-09,9,1,,108,291,139,,,108,291,139,,,,161,166,161,,,96,,,14,21,116,10,40,76,887,1949.08373954124,12,2
8217,14,57,1-14-2017-057-04,4,2,,,368,,,,,,,,,,,,,,,887,887,887,,,,,,,,3346.3701183881,8,2
8219,22,105,1-22-2017-105-02,2,2,,101,258,104,,,101,272,104,,41,,158,160,132,,,49,,,,,111,,36,84,887,54.2430997083732,12,2
8215,13,99,1-13-2017-099-03,3,1,,,,,,,,,,,46,,,,,,,,,,,,,,,,887,615.701319779576,7,2
8214,13,98,1-13-2017-098-03,3,1,,,,,,,,,,,39,,,,121,,,,,,,,,,,,887,615.701319778547,7,2
8224,15,83,1-15-2017-083-03,3,1,,,258,,,,,,,,45,58,,,115,,,49,,,12,20,124,,,,887,451.34284302826,1,2
8213,13,97,1-13-2017-097-07,7,2,,,260,,,,,260,,,,,,,,,,,,,10,18,103,,,,887,2231.50714696432,7,2
8206,19,111,1-19-2017-111-07,7,2,,,,,,,,,,,42,36,154,155,123,,,54,,,,,,,,,887,2883.97503579998,9,2
8207,19,112,1-19-2017-112-05,5,1,,,,,,,,,,,38,50,157,158,128,,,,,,,,,,,,887,79.9848995102589,9,2
8231,33,101,1-33-2017-101-09,9,1,,,,,,,,,,,43,,,,89,,,,,,,,,,,,887,730.687700239149,12,2
8218,26,60,1-26-2017-060-06,6,2,,,279,,,,,,,,,,,,,,,,,,12,17,,,,,887,872.792690605657,10,2
8203,26,61,1-26-2017-061-03,3,1,,,,,,,,259,,,,,,,133,,,,,,,,,,,,887,601.52033181196,10,2
8227,20,123,1-20-2017-123-06,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,513.411461110881,11,2
8227,20,123,1-20-2017-123-06,6,2,,,,,,,,270,,,35,,,,104,,,,,,,,,,,,887,513.411461110881,11,2
8235,30,84,1-30-2017-084-09,9,2,,,,,,,,,,,,43,,,,,,,43,28,,,,,,,887,3117.58679036883,10,2
8184,28,56,1-28-2017-056-02,2,1,,,,,,,,,,,34,,,,121,,,,,,,,,,,,887,141.968613528909,3,2
8184,28,56,1-28-2017-056-02,2,2,,,,,,,,,,,36,,,,121,,,,,,,,,,,,887,141.968613528909,3,2
8240,23,102,1-23-2017-102-01,1,1,,,,,,,,,,,38,,,,133,,,887,887,887,,,,,,,,90.8798878633592,5,2
8241,23,103,1-23-2017-103-04,4,1,,,,,,,,,,,50,55,,,,,,,,,,,,,,,887,926.71092778357,5,2
8241,23,103,1-23-2017-103-04,4,2,,,,,,,,,,,48,54,,,103,,,,,,,,,,,,887,926.71092778357,5,2
8242,23,104,1-23-2017-104-07,7,1,,,,,,,,,,,50,50,,,117,,,,,,,,,,,,887,986.471062098868,5,2
8242,23,104,1-23-2017-104-07,7,3,,,,,,,,,,,58,56,,,85,,,,,,,,,,,,887,986.471062098868,5,2
8243,11,50,1-11-2017-050-06,6,2,,75,265,82,,,75,265,82,,,,153,152,131,,,,,152,,,118,,48,83,887,6809.55000197747,8,2
8249,27,25,1-27-2017-025-05,5,1,,,,,,,,,,,35,,,,126,,,,,,,,,,,,887,86.7196072530226,3,2
8259,12,58,1-12-2017-058-04,4,1,,,,,,,,215,,,39,,,,124,,,,,,10,15,135,,,,887,3542.25540128003,9,2
8251,19,113,1-19-2017-113-01,1,1,,,,,,,,,,,,,,,,,,,,,7,19,,5,19,,887,148.472388208338,9,2
8252,19,114,1-19-2017-114-02,2,1,,,,,,,,292,,,44,54,165,167,,,,,,,11,19,140,,,,887,102.089013427492,9,2
8252,19,114,1-19-2017-114-02,2,2,,,402,,,,,,,,54,48,174,171,145,,,887,887,887,9,18,,,,,349,102.089013427492,9,2
8269,17,78,1-17-2017-078-02,2,2,,,,,,,,,,,42,44,,,,,,20,35,,,,,,,,887,67.5827912635361,4,2
8266,22,107,1-22-2017-107-07,7,1,,85,427,118,,,85,427,118,,,,167,161,141,,,887,887,887,9,13,154,,46,80,263,736.176108017261,12,2
8267,17,76,1-17-2017-076-08,8,1,,,,,,,,,,,,,,,,,,,,,14,20,,12,42,,887,421.793016497506,4,2
8262,16,73,1-16-2017-073-04,4,1,,,,,,,,,,,38,,,,125,82,,,,,,,,,,,887,1022.75343708077,5,2
8268,17,77,1-17-2017-077-05,5,1,,,,,,,,280,,,23,33,,,,,,,,,10,18,101,,,,887,87.0613684746015,4,2
8268,17,77,1-17-2017-077-05,5,2,,,251,,,,,,,,24,30,,,100,100,,,,,6,16,107,,,,887,87.0613684746015,4,2
8246,24,112,1-24-2017-112-03,3,1,,,,,,,,290,,,35,42,,,123,,,,,,11,21,118,,,,887,378.466272575188,1,2
8246,24,112,1-24-2017-112-03,3,2,,,268,,,,,,,,34,36,,,,,,,,,10,21,121,,,,887,378.466272575188,1,2
8272,21,60,1-21-2017-060-03,3,1,,,,,,,,266,,,26,,,,131,,,,,,9,26,114,,,,887,255.1139681924,11,2
8247,24,113,1-24-2017-113-03,3,2,,,,,,,,,,,45,45,,,134,,,,,,,,,,,,887,378.466272566111,1,2
8257,24,114,1-24-2017-114-03,3,1,,,,,,,,,,,40,45,,,109,,,,,,,,,,,,887,378.466272575188,1,2
8265,13,102,1-13-2017-102-02,2,2,,,,,,,,,,,,46,,,,,,,,,12,14,112,7,41,80,887,49.8928274034076,7,2
8275,30,85,1-30-2017-085-04,4,1,,,,,,,,,,,,,,,,,,887,887,887,,,,,,,,7165.23244737877,10,2
8279,16,74,1-16-2017-074-04,4,1,,,289,,,,,,,,34,,,,95,,,,,,12,29,136,,,,887,1022.75343708077,5,2
8279,16,74,1-16-2017-074-04,4,2,,,,,,,,,,,61,,,,139,73,,,,,,,,,,,887,1022.75343708077,5,2
8277,33,103,1-33-2017-103-06,6,1,,,,,,,,,,,15,,,,132,,,,,,,,,,,,887,397.477509541007,12,2
8278,33,104,1-33-2017-104-02,2,1,,,,,,,,,,,50,,,,131,,,,,,,,,,,,887,66.335309476095,12,2
8278,33,104,1-33-2017-104-02,2,2,,,325,,,,,,,,,,,,,,,887,887,887,10,15,120,,,,,66.335309476095,12,2
8282,15,87,1-15-2017-087-06,6,2,,,,,,,,250,,,,,,,,,,,,,8,22,118,,,,887,437.584584197271,1,2
8281,15,86,1-15-2017-086-03,3,1,,,,,,,,,,,999,,,,98,,,,,,,,,,,,887,225.616696067158,1,2
8280,15,85,1-15-2017-085-03,3,2,,,,,,,,,,,,44,,,,,,,62,,,,,,,,887,225.616696067158,1,2
8283,33,105,1-33-2017-105-10,10,2,,,,,,,,,,,,,,,,,,58,,,,,,,,,887,3824.95382848974,12,2
8258,26,62,1-26-2017-062-06,6,2,,,278,,,,,,,,,,,,,,,,,,10,16,,,,,887,1870.88822780662,10,2
8264,13,101,1-13-2017-101-07,7,1,,,,,,,,,,,40,,,,113,,,,,,,,,,,,887,2326.01913800514,7,2
8264,13,101,1-13-2017-101-07,7,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,49,887,887,887,887,887,887,887,887,887,2326.01913800514,7,2
8289,20,131,1-20-2017-131-10,10,1,,,,,,,,,,,39,,,,124,,,,,,,,,,,,887,3419.93796732835,11,2
8289,20,131,1-20-2017-131-10,10,2,,,,,,,,,,,40,46,,,,,,,,,,,,,,,887,3419.93796732835,11,2
8239,28,58,1-28-2017-058-06,6,1,,,,,,,,,,,52,,,,115,,,,,,,,,,,,887,391.086482346031,3,2
8290,13,103,1-13-2017-103-03,3,3,,,292,,,,,200,,,46,,,,132,,,,,,8,10,156,,,,887,641.778385073643,7,2
8290,13,103,1-13-2017-103-03,3,4,,,,,,,,274,,,,,,,,,,,,,12,13,133,,,,887,641.778385073643,7,2
8290,13,103,1-13-2017-103-03,3,5,,,,,,,,,,,,34,,,,,,,22,,,,,,,,887,641.778385073643,7,2
8290,13,103,1-13-2017-103-03,3,6,,,,,,,,,,,999,999,,,999,,,887,887,887,,,,,,,999,641.778385073643,7,2
8335,24,116,1-24-2017-116-03,3,2,,,,,,,,,,,,28,,,109,,,,,,,,,,,,887,188.36871004772,1,2
8336,24,117,1-24-2017-117-07,7,2,,,,,,,,,,,32,24,,,89,,,,,,,,,,,,887,683.267895897653,1,2
8338,12,60,1-12-2017-060-04,4,1,,,,,,,,269,,,,,,,,,,,,,12,15,134,,,,887,3838.87370925107,9,2
8341,23,105,1-23-2017-105-09,9,1,,,,,,,,,,,43,,,,92,,,,,,,,,,,,887,1179.01666614142,5,2
8342,23,106,1-23-2017-106-09,9,1,,,278,,,,,,,,,,,,,,,,,,10,26,,,,,887,1179.01666614142,5,2
8343,23,107,1-23-2017-107-03,3,1,,,,,,,,,,,48,50,,,98,,,,,,,,,,,,887,195.503735667597,5,2
8343,23,107,1-23-2017-107-03,3,2,,,,,,,,,,,50,56,,,95,,,,,,,,,,,,887,195.503735667597,5,2
8344,32,120,1-32-2017-120-03,3,2,,,,,,,,,,,38,38,,,138,,,49,,,,,,,,,887,2698.42483794772,7,2
8345,32,121,1-32-2017-121-09,9,1,,,,,,,,,,,44,46,,,159,,,,,,13,28,116,,,,887,13617.3982511258,7,2
8345,32,121,1-32-2017-121-09,9,2,,84,292,114,,,,,,,42,46,160,162,148,,,59,,,13,26,107,,,,887,13617.3982511258,7,2
8346,32,122,1-32-2017-122-03,3,1,,96,267,93,,,,,,,40,50,150,152,109,,,,,,10,19,117,,,,887,2698.42483796011,7,2
8346,32,122,1-32-2017-122-03,3,2,,109,292,115,,,,,,,38,50,159,159,130,,,,,,11,25,115,,,,887,2698.42483796011,7,2
8349,27,26,1-27-2017-026-02,2,2,,,,,,,,,,,33,,,,133,,,,,,,,,,,,887,45.162698530899,3,2
8355,16,75,1-16-2017-075-04,4,1,,,374,,,,,385,,,,,,,,,,,,,13,1,160,,,,887,3233.52587013727,5,2
8356,26,63,1-26-2017-063-06,6,2,,,265,,,,,,,,,,,,132,,,,,,16,16,,,,,887,571.998729971993,10,2
8359,17,80,1-17-2017-080-04,4,1,,,,,,,,265,,,,,,,,,,,,,15,18,,,,,887,804.761013587952,4,2
8359,17,80,1-17-2017-080-04,4,2,,,,,,,,,,,48,44,,,133,,,,,,,,,,,,887,804.761013587952,4,2
8358,17,79,1-17-2017-079-07,7,1,,,,,,,,,,,19,32,,,88,,,,,,,,,,,,887,905.497642864303,4,2
8374,22,108,1-22-2017-108-06,6,1,,100,273,111,,,100,273,111,,20,,154,155,122,,,63,,,,,105,,36,78,887,78.0357418430476,12,2
8371,25,43,1-25-2017-043-03,3,1,,,,,,,,,,,21,,,,136,,,887,887,887,,,,,,,,111.406007830281,2,2
8361,18,58,1-18-2017-058-09,9,1,,,,,,,,,,,32,,,,95,,,,,,,,,,,,887,1580.31941531867,6,2
8375,22,109,1-22-2017-109-05,5,1,,,244,,,,,268,,,,,,,129,,,,,,,,,,,,887,87.190411196972,12,2
8381,15,90,1-15-2017-090-03,3,2,,,255,,,,,,,,44,,,,104,,,,,,8,18,126,,,,887,208.777206837115,1,2
8363,13,104,1-13-2017-104-09,9,2,,,,,,,,,,,,,,,125,,,,,,,,,,,,887,6105.03613816709,7,2
8378,30,86,1-30-2017-086-04,4,2,,,,,,,,,,,,40,,,,,,55,,,,,,,,,887,4013.78833145692,10,2
8370,33,108,1-33-2017-108-04,4,1,,,,,,,,,,,49,,,,136,,,,,,,,,,,,887,187.581849100632,12,2
8375,22,109,1-22-2017-109-05,5,2,,,233,,,,,244,,,42,,147,147,100,,,121,,,,,103,,34,77,887,87.190411196972,12,2
8365,19,116,1-19-2017-116-05,5,1,,,,,,,,,,,20,,,,119,,,,,,,,,,,,887,79.9848995102589,9,2
8370,33,108,1-33-2017-108-04,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,887,187.581849100632,12,2
8386,26,65,1-26-2017-065-07,7,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,134,887,887,887,887,887,887,887,887,887,887,887,887,1489.58076062803,10,2
8366,19,117,1-19-2017-117-03,3,1,,,288,,,,,,,,44,33,156,156,135,,,,,,16,24,,,,,887,414.746879584373,9,2
8367,19,118,1-19-2017-118-08,8,1,,,,,,,,296,,,38,38,161,163,,,,,,,11,25,,,,,887,486.871529691002,9,2
8386,26,65,1-26-2017-065-07,7,2,,,278,,,,,,,,,,,,,,,,,,11,23,,,,,887,1489.58076062803,10,2
8373,21,62,1-21-2017-062-03,3,1,,,,,,,,,,,36,,,,127,,,,,,,,,,,,887,201.697409885435,11,2
8373,21,62,1-21-2017-062-03,3,2,,,256,,,,,262,,,,,,,,,,,,,12,20,118,,,,887,201.697409885435,11,2
8387,33,110,1-33-2017-110-03,3,1,,,,,,,,,,,50,,,,128,,,887,887,887,,,,,,,,65.8727133970128,12,2
8384,20,134,1-20-2017-134-02,2,1,,,,,,,,,,,45,,,,128,,,,,,,,,,,,887,39.0673380453663,11,2
8383,20,133,1-20-2017-133-06,6,2,,,,,,,,300,,,,,,,124,,,,,,12,,110,,,,887,660.661115910169,11,2
8339,11,51,1-11-2017-051-03,3,1,,77,249,85,,,77,249,85,,,,151,150,103,,,,,147,,,122,,44,81,887,1540.97904907861,8,2
8339,11,51,1-11-2017-051-03,3,2,,94,282,110,,,94,282,110,,,,160,160,122,,,50,,,21,15,116,,35,84,887,1540.97904907861,8,2
8347,11,53,1-11-2017-053-05,5,2,,95,284,113,,,,,,,,,156,156,119,,,66,,,,,107,,37,79,887,215.76360545375,8,2
8390,24,118,1-24-2017-118-10,10,1,,,,,,,,,,,45,50,,,91,,,,,,,,,,,,887,3772.89538261715,1,2
8391,21,63,1-21-2017-063-06,6,1,,,,,,,,285,,,16,,,,122,,,,,,8,20,120,,,,887,290.276030450764,11,2
8260,14,58,1-14-2017-058-04,4,1,,,,,,,,,,,42,,,,104,,,,,,,,,,,,887,11935.4976259535,8,2
8389,18,60,1-18-2017-060-03,3,1,,,,,,,,,,,,41,,,,,,,41,167,,,,,,,887,219.843550605558,6,2
8389,18,60,1-18-2017-060-03,3,2,,,,,,,,,,,45,,,,90,,,,,,,,,,,,887,219.843550605558,6,2
8385,20,135,1-20-2017-135-03,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,887,340.633979291412,11,2
8356,26,63,1-26-2017-063-06,6,3,,,,,,,,350,,,,,,,,,,887,887,887,,,,,,,,571.998729971993,10,2
8356,26,63,1-26-2017-063-06,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,887,571.998729971993,10,2
8354,28,59,1-28-2017-059-10,10,1,,,252,,,,,270,,,39,36,,,123,,57,,,,10,15,125,7,42,70,887,10040.0218377119,3,2
8383,20,133,1-20-2017-133-06,6,3,,,,,,,,,,,41,,,,127,,,,,,,,,,,,887,660.661115910169,11,2
8204,10,45,1-10-2017-045-03,3,1,,,,,,,,,,,39,,,,90,,,,,,,,,,,,887,152.964406820762,4,2
8401,24,121,1-24-2017-121-04,4,1,,,,,,,,250,,,40,44,,,127,,,,,,16,20,,,,,887,1472.88009741631,1,2
8403,23,108,1-23-2017-108-06,6,1,,,,,,,,243,,,36,40,,,82,,,,,,8,10,,,,,887,319.168872614433,5,2
8404,23,109,1-23-2017-109-03,3,1,,,,,,,,,,,50,54,,,102,,,,,,,,,,,,887,164.562073544814,5,2
8402,11,54,1-11-2017-054-09,9,1,,83,285,106,,,83,285,106,,25,,150,150,125,,,57,,,,,122,,38,82,887,11639.6206078446,8,2
8404,23,109,1-23-2017-109-03,3,2,,,280,,,,,,,,38,44,,,122,,,,,,9,13,,,,,887,164.562073544814,5,2
8405,23,110,1-23-2017-110-06,6,1,,,,,,,,,,,38,,,,107,,,,,,,,,,,,887,319.168872614433,5,2
8405,23,110,1-23-2017-110-06,6,3,,,,,,,,,,,,,,,,,,887,887,887,,,,,,,,319.168872614433,5,2
8399,24,119,1-24-2017-119-03,3,1,,,,,,,,263,,,45,48,,,,,,,,,13,15,,,,,887,343.825499815931,1,2
8399,24,119,1-24-2017-119-03,3,2,,,272,,,,,,,,38,38,,,,,,,,,11,12,,,,,887,343.825499815931,1,2
8415,32,126,1-32-2017-126-03,3,2,,,,,,,,999,,,999,999,,,,,,,,,999,999,,,,,887,953.614861514524,7,2
8421,32,127,1-32-2017-127-06,6,1,,,,,,,,,,,50,58,159,157,,,,,,,,,,,,,887,1849.54025980399,7,2
8419,16,76,1-16-2017-076-04,4,1,,,,,,,,,,,40,,,,106,,,,,,,,,,,,887,1988.35356427731,5,2
8420,16,77,1-16-2017-077-03,3,2,,,270,,,,,,,,35,54,,,138,25,,50,71,,13,22,109,,,,887,591.83275996298,5,2
8420,16,77,1-16-2017-077-03,3,3,,,,,,,,270,,,,59,,,,,,43,40,,12,16,110,,,,887,591.83275996298,5,2
8414,26,66,1-26-2017-066-06,6,1,,,272,,,,,,,,,,,,117,,,,,,,,,,,,887,2041.29421691573,10,2
8414,26,66,1-26-2017-066-06,6,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,100,887,887,887,887,887,887,887,887,887,887,887,887,2041.29421691573,10,2
8421,32,127,1-32-2017-127-06,6,2,,,,,,,,,,,62,68,154,157,123,,,,,,10,21,120,,,,887,1849.54025980399,7,2
8427,17,82,1-17-2017-082-04,4,1,,,,,,,,,,,20,,,,127,,,,,,,,,,,,887,634.612783310363,4,2
8425,22,110,1-22-2017-110-05,5,1,,87,999,102,,,,282,,,45,,155,155,109,999,999,,,169,999,999,100,999,41,83,887,86.787006093204,12,2
8428,17,83,1-17-2017-083-06,6,1,,,,,,,,,,,40,40,,,106,,,,,,13,18,,11,38,,887,350.703264607316,4,2
