CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,FUELNO,FUELTYPE,CELLDAM,FUELEAK,FUELLOC,FUELCELL,FILLCAP,FUELCOND,CASEWGT,PSUSTRAT,VERSION
7729,22,86,1-22-2017-086-02,2,1,1,1,1,1,88,8,88,8,93.6832391558907,12,2
7719,19,90,1-19-2017-090-09,9,1,1,1,1,1,88,8,88,8,1714.60742632915,9,2
7735,20,93,1-20-2017-093-06,6,2,1,1,1,1,88,8,88,8,773.414930424659,11,2
7739,22,87,1-22-2017-087-07,7,1,1,1,1,1,88,8,88,8,201.094564273008,12,2
7736,20,94,1-20-2017-094-02,2,1,1,1,1,1,88,8,88,8,39.0673380453663,11,2
7726,21,46,1-21-2017-046-06,6,2,1,1,1,1,88,8,88,8,258.739772672401,11,2
7732,33,76,1-33-2017-076-07,7,1,1,1,1,1,88,8,88,8,213.44363844088,12,2
7722,13,74,1-13-2017-074-02,2,1,1,1,1,1,88,8,88,8,63.2605525318229,7,2
7722,13,74,1-13-2017-074-02,2,2,1,1,1,1,88,8,88,8,63.2605525318229,7,2
7722,13,74,1-13-2017-074-02,2,3,1,1,1,1,88,8,88,8,63.2605525318229,7,2
7694,20,92,1-20-2017-092-04,4,2,1,1,1,1,88,8,88,8,524.789833625348,11,2
7734,33,78,1-33-2017-078-09,9,1,1,1,1,1,88,8,88,8,264.571051607702,12,2
7741,30,71,1-30-2017-071-05,5,1,1,1,1,1,88,8,88,8,197.45088374437,10,2
7745,15,57,1-15-2017-057-03,3,1,1,1,1,1,88,8,88,8,320.258233574086,1,2
7745,15,57,1-15-2017-057-03,3,2,1,1,1,1,88,8,88,8,320.258233574086,1,2
7746,32,89,1-32-2017-089-02,2,1,1,1,1,1,88,8,88,8,81.1872060777638,7,2
7746,32,89,1-32-2017-089-02,2,2,1,1,1,1,88,8,88,8,81.1872060777638,7,2
7721,13,73,1-13-2017-073-02,2,2,1,1,1,1,88,8,88,8,63.2605525318229,7,2
7749,30,70,1-30-2017-070-02,2,2,1,1,1,1,88,8,88,8,101.745636073272,10,2
7713,12,41,1-12-2017-041-03,3,1,1,1,1,1,88,8,88,8,461.696981352388,9,2
7713,12,41,1-12-2017-041-03,3,2,1,1,1,1,88,8,88,8,461.696981352388,9,2
7709,12,42,1-12-2017-042-04,4,1,1,1,1,1,88,8,88,8,2139.05710310235,9,2
7751,13,75,1-13-2017-075-04,4,1,1,1,1,1,88,8,88,8,2843.96092831067,7,2
7641,28,40,1-28-2017-040-04,4,1,1,1,1,1,88,8,88,8,700.349948968395,3,2
7702,28,42,1-28-2017-042-02,2,1,1,1,1,1,88,8,88,8,70.5260687712307,3,2
7750,11,39,1-11-2017-039-04,4,1,1,1,1,1,88,8,88,8,11665.0264329721,8,2
7750,11,39,1-11-2017-039-04,4,2,1,1,1,1,88,8,88,8,11665.0264329721,8,2
7754,23,80,1-23-2017-080-03,3,1,1,1,1,1,88,8,88,8,106.538606276617,5,2
7764,12,43,1-12-2017-043-03,3,1,1,1,1,1,88,8,88,8,838.437314078494,9,2
7762,32,91,1-32-2017-091-03,3,1,1,1,1,1,88,8,88,8,690.834741181551,7,2
7768,14,43,1-14-2017-043-03,3,1,1,1,1,1,88,8,88,8,1443.64910237224,8,2
7763,32,92,1-32-2017-092-02,2,1,1,1,1,1,88,8,88,8,53.7218107392181,7,2
7730,31,36,1-31-2017-036-05,5,2,1,1,1,1,88,8,88,8,628.832940754307,6,2
7723,18,42,1-18-2017-042-05,5,1,1,1,1,1,88,8,88,8,75.6499068707043,6,2
7764,12,43,1-12-2017-043-03,3,2,1,1,1,1,88,8,88,8,838.437314078494,9,2
7617,27,13,1-27-2017-013-09,9,1,1,1,1,1,88,8,88,8,712.187039426281,3,2
7618,12,39,1-12-2017-039-07,7,1,1,1,1,1,88,8,88,8,990.615583180885,9,2
7643,23,73,1-23-2017-073-05,5,1,1,1,1,1,88,8,88,8,68.4773923035499,5,2
7643,23,73,1-23-2017-073-05,5,2,1,1,1,1,88,8,88,8,68.4773923035499,5,2
7644,23,74,1-23-2017-074-03,3,1,1,1,1,1,88,8,88,8,210.085038316977,5,2
7644,23,74,1-23-2017-074-03,3,2,1,1,1,1,88,8,88,8,210.085038316977,5,2
7651,32,84,1-32-2017-084-02,2,1,1,1,1,1,88,8,88,8,58.3131460122481,7,2
7649,24,79,1-24-2017-079-04,4,1,1,1,1,1,88,8,88,8,1096.66245860513,1,2
7428,19,77,1-19-2017-077-04,4,1,1,1,1,1,88,8,88,8,1079.33398644682,9,2
7285,15,33,1-15-2017-033-07,7,2,1,1,1,1,88,8,88,8,1350.7708816628,1,2
7290,32,66,1-32-2017-066-02,2,1,1,1,1,1,88,8,88,8,38.7789940897766,7,2
7537,31,33,1-31-2017-033-09,9,1,1,1,1,1,88,8,88,8,1539.73058488066,6,2
7542,18,37,1-18-2017-037-04,4,1,1,1,1,1,88,8,88,8,5254.45731880989,6,2
7539,17,47,1-17-2017-047-03,3,2,1,1,1,1,88,8,88,8,134.788043483168,4,2
7556,22,77,1-22-2017-077-03,3,1,1,1,1,1,88,8,88,8,85.5601652647058,12,2
7512,23,68,1-23-2017-068-03,3,1,1,1,1,1,88,8,88,8,169.646653447084,5,2
7518,25,16,1-25-2017-016-05,5,1,1,1,1,1,88,8,88,8,105.27172858668,2,2
7518,25,16,1-25-2017-016-05,5,2,1,1,1,1,88,8,88,8,105.27172858668,2,2
7512,23,68,1-23-2017-068-03,3,2,1,1,1,1,88,8,88,8,169.646653447084,5,2
7513,23,69,1-23-2017-069-04,4,1,1,1,1,1,88,8,88,8,605.285746831268,5,2
7520,32,79,1-32-2017-079-06,6,2,1,1,1,1,88,8,88,8,2261.97195645502,7,2
7523,27,11,1-27-2017-011-06,6,2,1,1,1,1,88,8,88,8,153.411565371523,3,2
7558,17,49,1-17-2017-049-03,3,2,1,1,1,1,88,8,88,8,134.788043483168,4,2
7545,20,84,1-20-2017-084-01,1,1,1,1,1,1,88,8,88,8,50.0259744183163,11,2
7550,33,67,1-33-2017-067-07,7,1,1,1,1,1,88,8,88,8,272.176071223018,12,2
7547,13,63,1-13-2017-063-03,3,1,1,1,1,1,88,8,88,8,278.884383024469,7,2
7547,13,63,1-13-2017-063-03,3,2,1,1,1,1,88,8,88,8,278.884383024469,7,2
7550,33,67,1-33-2017-067-07,7,2,1,1,1,1,88,8,88,8,272.176071223018,12,2
7545,20,84,1-20-2017-084-01,1,2,1,1,1,1,88,8,88,8,50.0259744183163,11,2
7553,21,38,1-21-2017-038-03,3,1,1,1,1,1,88,8,88,8,336.399413283843,11,2
7553,21,38,1-21-2017-038-03,3,2,1,1,1,1,88,8,88,8,336.399413283843,11,2
7551,33,68,1-33-2017-068-06,6,1,1,1,1,1,88,8,88,8,103.535701555678,12,2
7551,33,68,1-33-2017-068-06,6,2,1,1,1,1,88,8,88,8,103.535701555678,12,2
7557,20,85,1-20-2017-085-04,4,1,1,1,1,1,88,8,88,8,673.604448343268,11,2
7552,33,69,1-33-2017-069-09,9,1,1,1,1,1,88,8,88,8,337.372010297099,12,2
7557,20,85,1-20-2017-085-04,4,2,1,1,1,1,88,8,88,8,673.604448343268,11,2
7552,33,69,1-33-2017-069-09,9,2,1,1,1,1,88,8,88,8,337.372010297099,12,2
7552,33,69,1-33-2017-069-09,9,3,1,1,1,1,88,8,88,8,337.372010297099,12,2
7554,22,75,1-22-2017-075-10,10,1,1,1,1,1,88,8,88,8,1437.20064662858,12,2
7528,25,18,1-25-2017-018-04,4,2,1,1,1,1,88,8,88,8,3003.00788281761,2,2
7534,19,83,1-19-2017-083-04,4,1,1,1,1,1,88,8,88,8,696.163054012629,9,2
7548,13,64,1-13-2017-064-09,9,1,1,1,1,1,88,8,88,8,1604.95204628538,7,2
7549,13,65,1-13-2017-065-04,4,1,1,1,1,1,88,8,88,8,974.693051201817,7,2
7435,22,74,1-22-2017-074-03,3,2,1,1,1,1,88,8,88,8,51.8544225345201,12,2
7429,19,78,1-19-2017-078-05,5,1,1,1,1,1,88,8,88,8,79.9848995102589,9,2
7450,33,66,1-33-2017-066-01,1,2,1,1,1,1,88,8,88,8,94.8406478673741,12,2
7433,22,72,1-22-2017-072-09,9,2,1,1,1,1,88,8,88,8,366.952088762982,12,2
7429,19,78,1-19-2017-078-05,5,2,1,1,1,1,88,8,88,8,79.9848995102589,9,2
7440,21,33,1-21-2017-033-04,4,1,1,1,1,1,88,8,88,8,511.361628614864,11,2
7441,21,34,1-21-2017-034-10,10,1,1,1,1,1,88,8,88,8,2507.36352072078,11,2
7441,21,34,1-21-2017-034-10,10,2,1,1,1,1,88,8,88,8,2507.36352072078,11,2
7451,30,62,1-30-2017-062-05,5,2,1,1,1,1,88,8,88,8,152.15634478049,10,2
7440,21,33,1-21-2017-033-04,4,2,1,1,1,1,88,8,88,8,511.361628614864,11,2
7442,20,78,1-20-2017-078-03,3,1,1,1,1,1,88,8,88,8,88.2689902572393,11,2
7449,13,62,1-13-2017-062-06,6,1,1,1,1,1,88,8,88,8,1271.49345553496,7,2
7447,13,60,1-13-2017-060-04,4,2,1,1,1,1,88,8,88,8,2291.22123220478,7,2
7430,19,79,1-19-2017-079-03,3,2,1,1,1,1,88,8,88,8,224.038301184556,9,2
7430,19,79,1-19-2017-079-03,3,3,1,1,1,1,88,8,88,8,224.038301184556,9,2
7442,20,78,1-20-2017-078-03,3,2,1,1,1,1,88,8,88,8,88.2689902572393,11,2
7454,18,36,1-18-2017-036-03,3,1,1,1,1,1,88,8,88,8,172.963028576086,6,2
7448,13,61,1-13-2017-061-05,5,1,1,1,1,1,88,8,88,8,111.721021482049,7,2
7454,18,36,1-18-2017-036-03,3,2,1,1,1,1,88,8,88,8,172.963028576086,6,2
7448,13,61,1-13-2017-061-05,5,2,1,1,1,1,88,8,88,8,111.721021482049,7,2
7444,20,80,1-20-2017-080-06,6,1,1,1,1,1,88,8,88,8,171.198098689157,11,2
7452,30,63,1-30-2017-063-10,10,2,1,1,1,1,88,8,88,8,14601.1661912307,10,2
7444,20,80,1-20-2017-080-06,6,3,1,1,1,1,88,8,88,8,171.198098689157,11,2
7453,20,81,1-20-2017-081-06,6,2,1,1,1,1,88,8,88,8,171.198098689157,11,2
8559,32,137,1-32-2017-137-02,2,1,1,1,1,1,88,8,88,8,68.7618396575914,7,2
8559,32,137,1-32-2017-137-02,2,2,1,1,1,1,88,8,88,8,68.7618396575914,7,2
8556,12,65,1-12-2017-065-03,3,1,1,1,1,1,88,8,88,8,1316.99171800419,9,2
8556,12,65,1-12-2017-065-03,3,2,1,1,1,1,88,8,88,8,1316.99171800419,9,2
8551,16,81,1-16-2017-081-03,3,1,1,1,1,1,88,8,88,8,526.78168572825,5,2
8584,29,30,1-29-2017-030-07,7,2,1,1,1,1,88,8,88,8,1042.39649896721,2,2
8568,30,93,1-30-2017-093-05,5,1,1,1,1,1,88,8,88,8,214.969846178075,10,2
8568,30,93,1-30-2017-093-05,5,2,1,1,1,1,88,8,88,8,214.969846178075,10,2
8588,18,65,1-18-2017-065-06,6,1,1,1,1,1,88,8,88,8,839.605650916444,6,2
8588,18,65,1-18-2017-065-06,6,2,1,1,1,1,88,8,88,8,839.605650916444,6,2
8575,29,29,1-29-2017-029-07,7,1,1,1,1,1,88,8,88,8,1042.39649914025,2,2
8590,23,117,1-23-2017-117-10,10,1,1,1,1,1,88,8,88,8,2658.50738416912,5,2
8592,32,138,1-32-2017-138-06,6,1,1,1,1,1,88,8,88,8,1714.99079327111,7,2
8558,26,71,1-26-2017-071-06,6,1,1,1,1,1,88,8,88,8,1237.21233491908,10,2
8558,26,71,1-26-2017-071-06,6,2,1,1,1,1,88,8,88,8,1237.21233491908,10,2
8586,15,101,1-15-2017-101-02,2,1,1,1,1,1,88,8,88,8,63.6241480429177,1,2
8586,15,101,1-15-2017-101-02,2,2,1,1,1,1,88,8,88,8,63.6241480429177,1,2
8587,15,102,1-15-2017-102-05,5,2,1,1,1,1,88,8,88,8,139.120181829215,1,2
8595,24,129,1-24-2017-129-03,3,1,1,1,1,1,88,8,88,8,327.85118000505,1,2
8597,23,118,1-23-2017-118-03,3,1,1,1,1,1,88,8,88,8,159.253575515806,5,2
8597,23,118,1-23-2017-118-03,3,2,1,1,1,1,88,8,88,8,159.253575515806,5,2
8598,23,119,1-23-2017-119-03,3,1,1,1,1,1,88,8,88,8,159.253575515806,5,2
8509,18,63,1-18-2017-063-06,6,1,1,1,1,1,88,8,88,8,610.854413842666,6,2
8509,18,63,1-18-2017-063-06,6,2,1,1,1,1,88,8,88,8,610.854413842666,6,2
8524,24,125,1-24-2017-125-03,3,1,1,1,1,1,88,8,88,8,199.877249856568,1,2
8524,24,125,1-24-2017-125-03,3,2,1,1,1,1,88,8,88,8,199.877249856568,1,2
8494,30,91,1-30-2017-091-05,5,1,1,1,1,1,88,8,88,8,101.939042109894,10,2
9092,18,76,1-18-2017-076-04,4,1,1,99,1,1,88,8,88,8,296.073302589964,6,2
7238,11,28,1-11-2017-028-04,4,2,1,99,1,1,88,8,88,8,6303.98203629516,8,2
7649,24,79,1-24-2017-079-04,4,2,1,99,1,1,88,8,88,8,1096.66245860513,1,2
8514,13,113,1-13-2017-113-04,4,2,1,99,1,1,88,8,88,8,3750.6737445228,7,2
8165,21,58,1-21-2017-058-03,3,1,1,99,1,1,88,8,88,8,277.504951332917,11,2
8514,13,113,1-13-2017-113-04,4,3,1,99,1,1,88,8,88,8,3750.6737445228,7,2
7978,11,43,1-11-2017-043-07,7,2,1,99,1,1,88,8,88,8,5823.90726220291,8,2
6944,24,43,1-24-2017-043-03,3,1,1,99,1,1,88,8,88,8,344.526835652634,1,2
6621,23,23,1-23-2017-023-03,3,1,1,99,1,1,88,8,88,8,172.982897000037,5,2
6354,21,6,1-21-2017-006-04,4,2,1,99,1,1,88,8,88,8,1145.92166113939,11,2
7954,13,85,1-13-2017-085-09,9,1,1,1,1,1,88,8,88,8,5700.84514470473,7,2
7951,19,98,1-19-2017-098-05,5,1,1,1,1,1,88,8,88,8,115.226768052376,9,2
7956,13,87,1-13-2017-087-02,2,1,1,1,1,1,88,8,88,8,77.0112918240922,7,2
7956,13,87,1-13-2017-087-02,2,2,1,1,1,1,88,8,88,8,77.0112918240922,7,2
7955,13,86,1-13-2017-086-07,7,1,1,1,1,1,88,8,88,8,3590.29038735847,7,2
7952,19,99,1-19-2017-099-02,2,1,1,1,1,1,88,8,88,8,102.089013427492,9,2
7952,19,99,1-19-2017-099-02,2,2,1,1,1,1,88,8,88,8,102.089013427492,9,2
7953,19,100,1-19-2017-100-07,7,1,1,1,1,1,88,8,88,8,4322.99062713303,9,2
7939,14,48,1-14-2017-048-03,3,1,1,1,1,1,88,8,88,8,915.910599548957,8,2
7965,33,86,1-33-2017-086-07,7,1,1,1,1,1,88,8,88,8,433.721756672474,12,2
7966,33,87,1-33-2017-087-03,3,1,1,1,1,1,88,8,88,8,113.707892098683,12,2
8496,14,62,1-14-2017-062-01,1,1,1,1,1,1,88,8,88,8,473.930148358357,8,2
8519,20,142,1-20-2017-142-06,6,1,1,1,1,1,88,8,88,8,299.849328810031,11,2
8519,20,142,1-20-2017-142-06,6,2,1,1,1,1,88,8,88,8,299.849328810031,11,2
8522,15,98,1-15-2017-098-02,2,1,1,1,1,1,88,8,88,8,17.3459073921034,1,2
8525,15,99,1-15-2017-099-03,3,1,1,1,1,1,88,8,88,8,222.563341362437,1,2
8525,15,99,1-15-2017-099-03,3,2,1,1,1,1,88,8,88,8,222.563341362437,1,2
8527,20,144,1-20-2017-144-03,3,1,1,1,1,1,88,8,88,8,154.601001331381,11,2
8476,28,62,1-28-2017-062-03,3,1,1,1,1,1,88,8,88,8,383.98680625225,3,2
8478,10,51,1-10-2017-051-04,4,1,1,1,1,1,88,8,88,8,116.739173178861,4,2
8478,10,51,1-10-2017-051-04,4,2,1,1,1,1,88,8,88,8,116.739173178861,4,2
8518,20,141,1-20-2017-141-05,5,1,1,1,1,1,88,8,88,8,36.1461893918856,11,2
8531,30,92,1-30-2017-092-09,9,1,1,1,1,1,88,8,88,8,3888.49991142154,10,2
8511,21,68,1-21-2017-068-07,7,1,1,1,1,1,88,8,88,8,287.236615925856,11,2
8507,22,112,1-22-2017-112-03,3,2,1,1,1,1,88,8,88,8,118.671445581412,12,2
8510,21,67,1-21-2017-067-03,3,1,1,1,1,1,88,8,88,8,80.3187204902749,11,2
8513,13,112,1-13-2017-112-02,2,1,1,1,1,1,88,8,88,8,83.4293084279653,7,2
8512,13,111,1-13-2017-111-05,5,2,1,1,1,1,88,8,88,8,182.884610221933,7,2
8515,33,115,1-33-2017-115-03,3,1,1,1,1,1,88,8,88,8,120.008024381835,12,2
8516,33,116,1-33-2017-116-10,10,2,1,1,1,1,88,8,88,8,1675.6554078909,12,2
8517,33,117,1-33-2017-117-04,4,1,1,1,1,1,88,8,88,8,341.739788139335,12,2
8517,33,117,1-33-2017-117-04,4,2,1,1,1,1,88,8,88,8,341.739788139335,12,2
8472,11,56,1-11-2017-056-02,2,1,1,1,1,1,88,8,88,8,182.458599609466,8,2
8472,11,56,1-11-2017-056-02,2,2,1,1,1,1,88,8,88,8,182.458599609466,8,2
8533,19,123,1-19-2017-123-04,4,1,1,1,1,1,88,8,88,8,647.465245437052,9,2
8533,19,123,1-19-2017-123-04,4,2,1,1,1,1,88,8,88,8,647.465245437052,9,2
8534,19,124,1-19-2017-124-07,7,2,1,1,1,1,88,8,88,8,665.975513192262,9,2
8547,32,136,1-32-2017-136-03,3,1,1,1,1,1,88,8,88,8,884.24174556613,7,2
8536,23,114,1-23-2017-114-04,4,1,1,1,1,1,88,8,88,8,568.592572799913,5,2
8540,24,127,1-24-2017-127-04,4,1,1,1,1,1,88,8,88,8,1100.60322429344,1,2
8572,13,114,1-13-2017-114-03,3,2,1,1,1,1,88,8,88,8,3137.67327522689,7,2
8571,21,70,1-21-2017-070-09,9,1,1,1,1,1,88,8,88,8,394.697037335105,11,2
8578,33,119,1-33-2017-119-02,2,1,1,1,1,1,88,8,88,8,66.335309476095,12,2
8604,32,140,1-32-2017-140-04,4,1,1,1,1,1,88,8,88,8,1712.02100394683,7,2
8603,32,139,1-32-2017-139-02,2,1,1,1,1,1,88,8,88,8,38.4516194156081,7,2
8603,32,139,1-32-2017-139-02,2,2,1,1,1,1,88,8,88,8,38.4516194156081,7,2
8609,10,58,1-10-2017-058-09,9,1,1,1,1,1,88,8,88,8,104.645099138807,4,2
8617,12,66,1-12-2017-066-04,4,1,1,1,1,1,88,8,88,8,952.928535763813,9,2
8610,27,31,1-27-2017-031-04,4,1,1,1,1,1,88,8,88,8,1031.1836342733,3,2
8610,27,31,1-27-2017-031-04,4,2,1,1,1,1,88,8,88,8,1031.1836342733,3,2
8611,19,127,1-19-2017-127-02,2,1,1,1,1,1,88,8,88,8,102.089013427492,9,2
8612,19,128,1-19-2017-128-02,2,1,1,1,1,1,88,8,88,8,102.089013427492,9,2
8612,19,128,1-19-2017-128-02,2,2,1,1,1,1,88,8,88,8,102.089013427492,9,2
8619,16,83,1-16-2017-083-05,5,1,1,1,1,1,88,8,88,8,56.9246320359618,5,2
8619,16,83,1-16-2017-083-05,5,2,1,1,1,1,88,8,88,8,56.9246320359618,5,2
8613,19,129,1-19-2017-129-07,7,1,1,1,1,1,88,8,88,8,3898.07198746456,9,2
8613,19,129,1-19-2017-129-07,7,2,1,1,1,1,88,8,88,8,3898.07198746456,9,2
8621,29,31,1-29-2017-031-06,6,1,1,1,1,1,88,8,88,8,532.359992427368,2,2
8624,17,87,1-17-2017-087-10,10,1,1,1,1,1,88,8,88,8,2732.05526558107,4,2
8621,29,31,1-29-2017-031-06,6,2,1,1,1,1,88,8,88,8,532.359992427368,2,2
8622,29,32,1-29-2017-032-03,3,1,1,1,1,1,88,8,88,8,274.48248154165,2,2
8630,21,71,1-21-2017-071-09,9,1,1,1,1,1,88,8,88,8,226.1424666099,11,2
8614,26,72,1-26-2017-072-04,4,1,1,1,1,1,88,8,88,8,937.019574099402,10,2
8637,22,114,1-22-2017-114-09,9,1,1,1,1,1,88,8,88,8,514.034527979455,12,2
8637,22,114,1-22-2017-114-09,9,2,1,1,1,1,88,8,88,8,514.034527979455,12,2
8614,26,72,1-26-2017-072-04,4,2,1,1,1,1,88,8,88,8,937.019574099402,10,2
8616,26,74,1-26-2017-074-10,10,1,1,1,1,1,88,8,88,8,4594.49549379803,10,2
8616,26,74,1-26-2017-074-10,10,2,1,1,1,1,88,8,88,8,4594.49549379803,10,2
8634,13,117,1-13-2017-117-03,3,2,1,1,1,1,88,8,88,8,578.704370446169,7,2
8638,22,115,1-22-2017-115-04,4,2,1,1,1,1,88,8,88,8,315.631788868633,12,2
8632,13,115,1-13-2017-115-02,2,1,1,1,1,1,88,8,88,8,44.9893576097225,7,2
8596,28,63,1-28-2017-063-04,4,1,1,1,1,1,88,8,88,8,456.03291866644,3,2
8636,18,67,1-18-2017-067-02,2,1,1,1,1,1,88,8,88,8,82.5675036810661,6,2
8636,18,67,1-18-2017-067-02,2,2,1,1,1,1,88,8,88,8,82.5675036810661,6,2
8636,18,67,1-18-2017-067-02,2,3,1,1,1,1,88,8,88,8,82.5675036810661,6,2
8635,18,66,1-18-2017-066-03,3,2,1,1,1,1,88,8,88,8,516.950732125313,6,2
8635,18,66,1-18-2017-066-03,3,3,1,1,1,1,88,8,88,8,516.950732125313,6,2
8625,17,88,1-17-2017-088-04,4,1,1,1,1,1,88,8,88,8,584.322745063126,4,2
8638,22,115,1-22-2017-115-04,4,1,1,1,1,1,88,8,88,8,315.631788868633,12,2
8633,13,116,1-13-2017-116-03,3,1,1,1,1,1,88,8,88,8,578.704370446169,7,2
8644,15,104,1-15-2017-104-07,7,2,2,1,1,1,88,8,88,8,1017.79855543732,1,2
8627,14,65,1-14-2017-065-07,7,1,1,1,1,1,88,8,88,8,1200.04341760471,8,2
8627,14,65,1-14-2017-065-07,7,2,1,1,1,1,88,8,88,8,1200.04341760471,8,2
8626,14,64,1-14-2017-064-07,7,2,1,1,1,1,88,8,88,8,1200.04341760471,8,2
8715,21,73,1-21-2017-073-07,7,1,1,1,1,1,88,8,88,8,782.566039309541,11,2
8581,20,146,1-20-2017-146-07,7,1,1,1,1,1,88,8,88,8,914.105659259693,11,2
8704,28,64,1-28-2017-064-09,9,1,1,1,1,1,88,8,88,8,3000.90381316687,3,2
8673,24,131,1-24-2017-131-08,8,1,1,1,1,1,88,8,88,8,246.344109595052,1,2
8673,24,131,1-24-2017-131-08,8,2,1,1,1,1,88,8,88,8,246.344109595052,1,2
8732,30,97,1-30-2017-097-04,4,2,1,1,1,1,88,8,88,8,1433.51342997212,10,2
8673,24,131,1-24-2017-131-08,8,3,1,1,1,1,88,8,88,8,246.344109595052,1,2
8707,21,72,1-21-2017-072-04,4,1,1,1,1,1,88,8,88,8,623.733065989222,11,2
8707,21,72,1-21-2017-072-04,4,2,1,1,1,1,88,8,88,8,623.733065989222,11,2
8700,19,130,1-19-2017-130-08,8,1,1,1,1,1,88,8,88,8,1502.31800595479,9,2
8719,22,116,1-22-2017-116-03,3,1,1,1,1,1,88,8,88,8,244.348080903252,12,2
8719,22,116,1-22-2017-116-03,3,2,1,1,1,1,88,8,88,8,244.348080903252,12,2
8734,29,33,1-29-2017-033-09,9,1,1,1,1,1,88,8,88,8,3138.23958322288,2,2
8734,29,33,1-29-2017-033-09,9,2,1,1,1,1,88,8,88,8,3138.23958322288,2,2
8755,32,142,1-32-2017-142-05,5,1,1,1,1,1,88,8,88,8,148.735557783776,7,2
8734,29,33,1-29-2017-033-09,9,3,1,1,1,1,88,8,88,8,3138.23958322288,2,2
8701,19,131,1-19-2017-131-02,2,1,1,1,1,1,88,8,88,8,134.11744751861,9,2
8701,19,131,1-19-2017-131-02,2,2,1,1,1,1,88,8,88,8,134.11744751861,9,2
8489,26,68,1-26-2017-068-04,4,1,1,1,1,1,88,8,88,8,1328.99402074676,10,2
8502,32,133,1-32-2017-133-02,2,1,1,1,1,1,88,8,88,8,122.372938852714,7,2
8488,26,67,1-26-2017-067-03,3,1,1,1,1,1,88,8,88,8,419.728336512999,10,2
8501,31,43,1-31-2017-043-08,8,1,1,1,1,1,88,8,88,8,595.993058233415,6,2
8490,26,69,1-26-2017-069-04,4,1,1,1,1,1,88,8,88,8,1328.99402070527,10,2
8499,29,27,1-29-2017-027-03,3,1,1,1,1,1,88,8,88,8,318.293217331335,2,2
8499,29,27,1-29-2017-027-03,3,2,1,1,1,1,88,8,88,8,318.293217331335,2,2
8490,26,69,1-26-2017-069-04,4,2,1,1,1,1,88,8,88,8,1328.99402070527,10,2
8506,22,111,1-22-2017-111-08,8,1,1,1,1,1,88,8,88,8,139.308457919335,12,2
8492,30,89,1-30-2017-089-02,2,1,1,1,1,1,88,8,88,8,52.5287731603145,10,2
8500,29,28,1-29-2017-028-06,6,1,1,1,1,1,88,8,88,8,617.331108739978,2,2
8492,30,89,1-30-2017-089-02,2,2,1,1,1,1,88,8,88,8,52.5287731603145,10,2
8506,22,111,1-22-2017-111-08,8,2,1,1,1,1,88,8,88,8,139.308457919335,12,2
8505,17,85,1-17-2017-085-05,5,1,1,1,1,1,88,8,88,8,79.3160795605285,4,2
8504,17,84,1-17-2017-084-04,4,1,1,1,1,1,88,8,88,8,1633.46366478719,4,2
8504,17,84,1-17-2017-084-04,4,2,1,1,1,1,88,8,88,8,1633.46366478719,4,2
8514,13,113,1-13-2017-113-04,4,1,1,1,1,1,88,8,88,8,3750.6737445228,7,2
8364,13,105,1-13-2017-105-04,4,2,1,1,1,1,88,8,88,8,3707.61002789913,7,2
8364,13,105,1-13-2017-105-04,4,3,1,1,1,1,88,8,88,8,3707.61002789913,7,2
8375,22,109,1-22-2017-109-05,5,1,1,1,1,1,88,8,88,8,87.190411196972,12,2
8381,15,90,1-15-2017-090-03,3,2,1,1,1,1,88,8,88,8,208.777206837115,1,2
8363,13,104,1-13-2017-104-09,9,1,1,1,1,1,88,8,88,8,6105.03613816709,7,2
8363,13,104,1-13-2017-104-09,9,2,1,1,1,1,88,8,88,8,6105.03613816709,7,2
8378,30,86,1-30-2017-086-04,4,2,1,1,1,1,88,8,88,8,4013.78833145692,10,2
8370,33,108,1-33-2017-108-04,4,1,1,1,1,1,88,8,88,8,187.581849100632,12,2
8375,22,109,1-22-2017-109-05,5,2,1,1,1,1,88,8,88,8,87.190411196972,12,2
8365,19,116,1-19-2017-116-05,5,1,1,1,1,1,88,8,88,8,79.9848995102589,9,2
8370,33,108,1-33-2017-108-04,4,2,1,1,1,1,88,8,88,8,187.581849100632,12,2
8365,19,116,1-19-2017-116-05,5,2,1,1,1,1,88,8,88,8,79.9848995102589,9,2
8386,26,65,1-26-2017-065-07,7,1,1,1,1,1,88,8,88,8,1489.58076062803,10,2
8366,19,117,1-19-2017-117-03,3,1,1,1,1,1,88,8,88,8,414.746879584373,9,2
8367,19,118,1-19-2017-118-08,8,1,1,1,1,1,88,8,88,8,486.871529691002,9,2
8386,26,65,1-26-2017-065-07,7,2,1,1,1,1,88,8,88,8,1489.58076062803,10,2
8367,19,118,1-19-2017-118-08,8,2,1,1,1,1,88,8,88,8,486.871529691002,9,2
8373,21,62,1-21-2017-062-03,3,1,1,1,1,1,88,8,88,8,201.697409885435,11,2
8373,21,62,1-21-2017-062-03,3,2,1,1,1,1,88,8,88,8,201.697409885435,11,2
8387,33,110,1-33-2017-110-03,3,1,1,1,1,1,88,8,88,8,65.8727133970128,12,2
8384,20,134,1-20-2017-134-02,2,1,1,1,1,1,88,8,88,8,39.0673380453663,11,2
8383,20,133,1-20-2017-133-06,6,2,1,1,1,1,88,8,88,8,660.661115910169,11,2
