CASEID,PSU,CASENO,CASENUMBER,CATEGORY,JKWGT1,JKWGT2,JKWGT3,JKWGT4,JKWGT5,JKWGT6,JKWGT7,JKWGT8,JKWGT9,JKWGT10,JKWGT11,JKWGT12,JKWGT13,JKWGT14,JKWGT15,JKWGT16,JKWGT17,JKWGT18,JKWGT19,JKWGT20,JKWGT21,JKWGT22,JKWGT23,JKWGT24,CASEWGT,PSUSTRAT,VERSION
7558,17,49,1-17-2017-049-03,3,129.02456938,140.71819951,134.58457889,134.99712004,134.78804348,134.78804348,0,270.4226515,131.20852782,138.51084979,134.78804348,134.78804348,132.39933628,137.01765708,136.19741222,135.99670307,134.78804348,135.66134713,132.9838745,136.55914972,136.39690204,133.27470723,134.78804348,134.78804348,134.788043483168,4,2
7559,20,86,1-20-2017-086-08,8,180.12506034,171.60535107,175.58866016,175.87992739,173.2619737,178.7419301,189.67369034,163.31574463,195.69577422,165.28564027,181.64676577,170.00513683,157.212364,223.50756951,233.38510196,178.11543702,171.82072991,222.35420089,182.97808094,183.53915753,0,333.58242113,177.5427656,173.92859105,175.736135296403,11,2
7562,15,47,1-15-2017-047-03,3,1483.1361594,0,773.52420711,775.89528533,774.69361885,774.69361885,772.24400497,777.1264316,754.12037012,796.09042986,774.69361885,774.69361885,760.96453593,787.50831208,782.79395877,781.64038389,774.69361885,779.7129273,764.32416648,784.87304324,783.94052552,765.99572615,774.69361885,774.69361885,774.693618845844,1,2
7563,22,78,1-22-2017-078-04,4,175.45078488,174.6101853,174.83910279,175.19156481,167.40855292,182.89823699,175.3881563,174.66327664,175.40434601,178.86417669,158.32057352,195.40902048,176.85794328,176.89152909,189.06239617,179.67029718,201.0166801,155.24658375,175.43040515,174.64336017,175.16652967,174.86258732,0,362.2216551,175.013038697505,12,2
7564,30,64,1-30-2017-064-07,7,5441.1972504,5130.1102389,5164.7872387,5392.2543215,5276.3918944,5271.0699703,5471.318984,5098.6202745,5044.167519,5514.8624767,5276.072194,5271.0922072,6234.3607277,4615.3629936,5664.1728782,5494.485691,5269.6856708,5320.5075066,0,10514.365741,5281.287201,5265.3082855,5274.4879108,5272.9492227,5273.73069432622,10,2
7566,26,43,1-26-2017-043-04,4,4003.875026,3949.3564369,3971.51608,3980.7856053,3978.44824,3973.7464333,3984.156623,3968.6135479,3948.1092792,4101.9068035,3977.1780832,3974.8726307,4014.816013,4021.9769332,4236.082246,4139.7606671,3990.187674,3975.3191337,7889.0801446,0,3998.0829725,3954.384194,3978.949968,3973.1912277,3976.0979650724,10,2
7568,28,38,1-28-2017-038-07,7,927.6852158,921.45455671,922.70163081,925.5652623,1838.5921701,0,926.67175561,922.15599176,923.26290556,924.86499712,942.25751316,909.74270274,936.99718527,918.30514597,941.44763176,993.13680862,986.72498318,880.250566,964.83632225,924.13181237,923.9514581,923.78199951,904.06659775,944.00145378,923.86985852251,3,2
7569,11,36,1-11-2017-036-09,9,10567.846768,10322.860693,10421.371667,10459.942007,10433.293901,10447.758475,10440.637735,10440.333022,10361.120944,10521.827307,10518.033532,10462.164974,10545.014356,11166.354953,15445.590196,0,10458.945882,10460.258469,10258.207699,10632.245157,10513.684114,10368.984229,10437.418999,10443.593694,10440.4459943335,8,2
7570,11,37,1-11-2017-037-02,2,149.38159839,148.05690356,148.69270436,148.73990532,148.71630109,148.71630109,148.69899876,148.73360746,147.34001829,150.11853767,148.71630109,148.71630109,148.59800596,148.83478472,299.15030633,0,148.71630109,159.22581476,148.15573916,150.27985041,149.40756267,148.03140655,148.71630109,148.71630109,148.716301092716,8,2
7571,23,70,1-23-2017-070-07,7,541.12810507,510.1904424,513.63907665,536.26072145,524.73818096,524.20891459,544.12371723,507.05875943,1003.286845,0,524.70638669,524.21112606,620.00836427,458.99873061,563.30307382,546.42765066,524.07124574,529.12548702,551.12954208,522.82783989,525.22502013,523.63591394,524.54882943,524.3958066,524.47352410438,5,2
7572,23,71,1-23-2017-071-10,10,2820.9350767,1993.0867269,2387.9291302,2517.741128,2293.1073493,2316.8648441,2313.8204715,2293.4594923,4319.7663941,0,2375.7580876,2314.2209926,2673.8140955,2398.7031674,2156.8517464,2529.7709158,2278.2915039,2401.2177426,2594.2135901,2317.406218,2211.5793393,2396.8533222,2308.5686321,2299.0067062,2303.66960608184,5,2
7573,23,72,1-23-2017-072-03,3,132.18719969,144.16746228,137.8834953,138.30614859,138.09194718,138.09194718,137.65529463,138.52560488,268.84938197,0,138.09194718,138.09194718,135.64468836,140.37621273,139.53586215,139.33023325,138.09194718,138.98665712,136.24355469,139.9064665,139.74024184,136.54151627,138.09194718,138.09194718,138.091947184635,5,2
7576,24,74,1-24-2017-074-08,8,0,354.66419332,181.44833516,181.74932245,179.04400344,184.70683477,196.00340538,168.76585278,202.22645584,170.80148699,187.70860947,175.67848071,162.45879254,230.96637531,241.17353685,184.05943462,177.55466304,229.77451694,189.08435276,189.66415337,194.52380056,172.35730057,183.46765224,179.73286688,181.600731780546,1,2
7577,32,82,1-32-2017-082-06,6,6646.6112583,6971.043828,6876.1410985,6742.9377668,6790.5012203,6828.8699394,6845.8818124,6773.2097356,6722.6840314,6898.05408,6749.8004241,6877.7862049,0,7025.2845034,7000.8781081,6612.7983015,6766.712255,6841.0333966,6988.3985521,6626.9407542,6757.3139688,6861.304902,6849.6300228,6768.0146021,6809.55000197747,7,2
7581,26,44,1-26-2017-044-03,3,383.86132864,380.45730082,382.09109871,382.21238956,382.15173451,382.15173451,382.10727323,382.19620615,378.61514264,385.75501899,382.15173451,382.15173451,381.84775513,382.45619827,383.48726469,387.56817865,382.15173451,384.62772939,756.43334648,0,383.92804827,380.39178194,382.15173451,382.15173451,382.15173451401,10,2
7582,26,45,1-26-2017-045-03,3,383.86132865,380.45730083,382.09109871,382.21238957,382.15173452,382.15173452,382.10727323,382.19620615,378.61514264,385.75501899,382.15173452,382.15173452,381.84775513,382.45619827,383.48726469,387.56817866,382.15173452,384.62772939,756.43334648,0,383.92804828,380.39178194,382.15173452,382.15173452,382.1517345174,10,2
7584,14,39,1-14-2017-039-03,3,3091.2428211,3371.4053542,3224.4526397,3234.3365314,3229.3273582,3229.3273582,3219.116089,3239.4685916,3143.5673193,3318.5204347,3229.3273582,3229.3273582,3172.0973747,3282.7456883,0,6516.5702016,3229.3273582,3250.2504557,3186.1020684,3271.7605123,3267.8732917,3193.0700016,3229.3273582,3229.3273582,3229.32735824175,8,2
7586,12,38,1-12-2017-038-04,4,892.56438448,888.28803288,889.45259647,891.24566366,851.65143088,930.4515362,892.24577638,888.55812252,892.3281377,909.92920827,805.41848446,994.09718915,899.72297011,899.89382999,961.81023857,914.03015564,0,1579.5605766,892.46070744,888.45680218,891.11830329,889.57206845,859.6005043,921.35851329,890.337454277011,9,2
7587,10,34,1-10-2017-034-07,7,437.91060791,412.87415066,415.66497506,433.97165352,424.64698038,424.21866894,880.66964386,0,405.95743234,443.83922665,424.62125071,424.22045858,501.74484962,371.44700352,455.85581155,442.19929151,424.10725974,428.1974296,446.0043205,423.10102737,425.0409574,423.75496532,424.49374671,424.36991223,424.432805501594,4,2
7588,19,84,1-19-2017-084-02,2,139.95942335,139.95942335,139.95942335,139.95942335,135.89293555,144.45832263,139.95942335,139.95942335,139.95942335,139.95942335,131.76431049,149.2411697,139.95942335,139.95942335,142.73499716,142.3543264,296.38708576,0,140.88255324,139.95942335,139.95942335,139.95942335,136.0784471,143.8059987,139.959423353599,9,2
7589,16,57,1-16-2017-057-03,3,1040.3410874,1134.6282759,1085.1721329,1088.4985033,1086.8126931,1086.8126931,1083.3761456,1090.2256705,0,2233.6602833,1086.8126931,1086.8126931,1067.5522511,1104.7903438,1098.1766079,1096.5582651,1086.8126931,1093.8542487,1072.2654551,1101.0933421,1099.785119,1074.6104755,1086.8126931,1086.8126931,1086.81269314683,5,2
7590,31,35,1-31-2017-035-10,10,1163.2647832,1028.2560573,1148.1581992,1135.574293,969.38028361,1203.2808222,1073.6013303,1074.076832,1062.1394356,1086.3514411,0,2845.7555749,1107.9335794,1234.4863758,1080.8058818,1109.7417905,930.52921777,1500.2907222,1158.1364396,1114.3760421,1058.0491829,1090.962357,1073.5528902,1077.4850189,1073.84216837139,6,2
7592,17,51,1-17-2017-051-04,4,835.12235793,768.54305825,795.12929329,805.20701219,800.54910688,799.60300254,0,1555.0922047,829.44634543,792.85141101,800.2935241,799.82961761,737.92274847,890.78241204,791.90567108,878.6749158,802.91133276,799.9194636,814.02865015,790.60325513,804.51252541,795.69536616,800.65006533,799.49128327,800.07618116919,4,2
7593,17,50,1-17-2017-050-07,7,928.81294136,875.71035586,881.62972336,920.45837825,900.6806498,899.77219679,0,1740.6700313,861.03992456,941.38760321,900.6260769,899.77599263,1064.2060301,787.8429471,966.87490441,937.90928376,899.53589672,908.21118943,945.97978972,897.40166744,901.51627914,898.7886766,900.35563959,900.09298537,900.226382664292,4,2
7594,14,38,1-14-2017-038-02,2,267.12160504,276.69750147,280.17083296,263.82775309,271.80530537,271.80530537,280.0773843,264.25270739,266.96605124,276.65392694,271.80530537,271.80530537,259.01472965,286.18663061,0,542.64968865,271.80530537,291.01329771,258.19548676,285.68106947,276.56897753,267.36494398,271.80530537,271.80530537,271.805305370098,8,2
7595,25,20,1-25-2017-020-02,2,78.220094782,81.02416421,0,154.51113997,79.591603027,79.591603027,82.013881066,77.380007564,78.174544618,81.011404465,79.591603027,79.591603027,75.8461926,83.80282594,84.84425002,79.450911643,79.591603027,85.216198541,75.606297154,83.6547846,80.986529086,78.2913507,79.591603027,79.591603027,79.5916030273087,2,2
7596,22,79,1-22-2017-079-06,6,77.502315983,76.816760816,77.032250531,77.243779139,71.732078279,83.415095294,77.091656771,77.18290926,77.540809291,76.766899616,66.124660296,92.113956794,79.308145875,79.65374496,87.865786358,79.190607289,104.25979239,63.056269751,76.398429278,77.997740932,77.434917822,76.850839219,0,156.58287521,77.1369113881955,12,2
7598,22,81,1-22-2017-081-09,9,360.97910741,355.76569254,357.62501239,358.83470318,360.32949075,355.96949919,358.27099027,358.1771707,358.82168818,357.6428159,293.30893421,463.57371843,362.09860778,382.82443191,437.8860873,319.06116199,361.1087763,360.57448922,355.63192387,361.00805252,359.06659612,357.41683897,0,725.31138508,358.222728559319,12,2
7600,13,67,1-13-2017-067-05,5,99.186605774,104.53199545,101.97659697,101.55151616,101.63298006,101.89412143,116.31405671,92.466967793,101.77870353,101.86584372,101.53542603,105.85959573,195.54223229,0,119.02446617,116.04494402,98.790021044,108.71469856,104.0334259,100.18489393,102.13916259,101.41059889,101.94139771,101.61207455,101.762535644629,7,2
7601,13,68,1-13-2017-068-04,4,2178.4059604,2004.734711,2074.0845641,2100.3721647,2088.2220784,2085.7541774,2151.5385398,2028.219036,2163.6001546,2068.1427374,2087.555394,2086.3452999,3849.7240513,0,2065.675787,2292.012249,2094.3839143,2086.579662,2123.3832941,2062.2784517,2098.5606048,2075.561158,2088.4854272,2085.4627591,2086.98845774215,7,2
7602,33,70,1-33-2017-070-04,4,69.47121725,69.138374762,69.22901657,69.368576878,68.852263889,69.749833341,69.446418935,69.159396726,69.452829388,70.822778512,65.006208148,74.196432593,70.028393479,70.041692065,74.86084948,71.141968714,82.083727155,60.102242497,69.463147726,69.151510631,69.358664003,69.238315467,136.26528487,0,69.2978879595603,12,2
7603,33,71,1-33-2017-071-10,10,368.08429802,325.36436631,363.30422004,359.32237656,335.85742121,344.16743351,339.71267568,339.86313556,336.085863,343.74711017,328.6306482,365.58695194,350.57620561,390.62048264,341.99236498,351.14836607,396.64235361,307.23894953,366.46156966,352.61475211,334.79161096,345.20611226,669.09162053,0,339.788882491816,12,2
7604,33,72,1-33-2017-072-03,3,62.993065777,62.993065777,62.993065777,62.993065777,62.551011273,63.441412842,62.993065777,62.993065777,62.993065777,62.993065777,59.075801103,67.466725292,62.993065777,62.993065777,64.096645488,62.993065777,74.352156357,54.998805389,62.993065777,62.993065777,62.993065777,62.993065777,123.77888698,0,62.9930657774199,12,2
7605,18,38,1-18-2017-038-02,2,82.567503681,82.567503681,82.567503681,82.567503681,80.168524474,85.221579225,82.567503681,82.567503681,82.567503681,82.567503681,155.46577616,0,82.567503681,82.567503681,84.20492255,83.98035007,87.425130828,88.362061307,83.112093883,82.567503681,82.567503681,82.567503681,80.277964945,84.836747981,82.5675036810661,6,2
7606,18,39,1-18-2017-039-09,9,3291.0121176,3243.4819111,3260.4331529,3271.4617885,3285.0896244,3245.3399969,3266.3224717,3265.4671276,3271.3431321,3260.5954658,5348.1391963,0,3301.2184958,3490.1738589,3992.1657232,2908.8502043,3292.1942965,3287.3232521,3242.2623548,3291.2760073,3273.5759345,3258.5352558,3231.4146253,3306.2973844,3265.8824742888,6,2
7607,21,39,1-21-2017-039-03,3,151.32659309,149.98465033,150.62872945,150.67654498,150.65263342,150.65263342,150.6351058,150.67016512,149.25843098,152.07312755,150.65263342,150.65263342,150.53279805,150.77265974,151.17912884,152.78791504,150.65263342,151.62872515,149.10134557,152.23654063,302.70579088,0,150.65263342,150.65263342,150.652633420743,11,2
7608,21,40,1-21-2017-040-07,7,543.41060751,534.97434854,537.99881941,539.83982664,539.03733129,538.49364238,540.33654888,537.82858189,533.42882568,544.43124642,539.00467062,538.4959141,545.98617007,535.94698952,541.44914396,587.36803004,538.35222204,543.54419173,556.86180264,544.58421493,1082.6351071,0,538.84281991,538.68562721,538.765462517657,11,2
7609,21,41,1-21-2017-041-09,9,675.968272,660.29783151,666.5990482,669.06618527,667.36164935,668.28687029,667.8313949,667.81190406,662.74513381,673.02465476,672.78198739,669.20837649,674.50780549,714.25161889,805.08070803,603.24250892,669.00246853,669.08642762,656.16232752,680.08749027,1345.0075571,0,667.62550971,668.02047167,667.819130274741,11,2
7610,20,87,1-20-2017-087-03,3,518.65330371,565.6593889,541.00344459,542.66177858,541.82133209,541.82133209,540.1080702,543.52284326,527.4323856,556.7862787,541.82133209,541.82133209,532.2192006,550.78393871,547.48671626,546.67990507,541.82133209,545.33184041,534.56892887,548.94082959,0,1071.4760381,541.82133209,541.82133209,541.821332088258,11,2
7611,13,66,1-13-2017-066-05,5,99.186605777,104.53199545,101.97659698,101.55151617,101.63298006,101.89412144,116.31405671,92.466967796,101.77870354,101.86584372,101.53542603,105.85959573,195.54223229,0,119.02446617,116.04494403,98.790021048,108.71469856,104.03342591,100.18489393,102.1391626,101.4105989,101.94139771,101.61207456,101.762535648221,7,2
7612,30,65,1-30-2017-065-04,4,1531.2155527,1409.1409152,1457.8873727,1476.3650961,1467.8247224,1466.0900189,1512.3302701,1425.6481982,1520.8084566,1453.7108245,1467.3561056,1466.5055227,1352.9978912,1633.2695089,1451.9767892,1611.0701433,1472.1559164,1466.6702573,0,2899.1775607,1475.091739,1458.92528,1468.0098319,1465.8851791,1466.95760247911,10,2
7614,15,48,1-15-2017-048-10,10,11410.802457,0,4829.6374865,5092.1850147,4637.8584165,4685.9084555,4679.751147,4638.5706332,4368.4097333,4970.8322384,4805.0212938,4680.5612094,5407.8459131,4851.4282059,4362.2785598,5116.5155165,4607.893054,4856.5139878,5246.8521969,4687.0033955,4472.9662811,4847.6868547,4669.12919,4649.7899915,4659.22080567018,1,2
7615,15,49,1-15-2017-049-02,2,48.248708258,0,25.302859309,23.826878937,24.547349661,24.547349661,25.29441975,23.865257517,24.110305714,24.985239601,24.547349661,24.547349661,23.392203943,25.846159553,26.16735174,24.503958141,24.547349661,26.282066735,23.318216271,25.800501187,24.977567628,24.146330617,24.547349661,24.547349661,24.5473496606447,1,2
7617,27,13,1-27-2017-013-09,9,717.66703033,707.30217572,710.99871251,713.40371373,0,1415.4147325,712.28298914,712.09646528,713.37783846,711.03410789,583.13112162,921.63664604,719.89272287,761.09799028,870.56674872,634.32944433,717.92482665,716.86260391,707.03622856,717.72457645,713.86474298,710.58484037,704.6706773,721.00026997,712.187039426281,3,2
7618,12,39,1-12-2017-039-07,7,994.70658403,988.02578594,989.36295591,992.43347277,985.71137376,995.6671874,993.61990559,988.77789672,989.96478041,991.68261637,1010.3316688,975.46779961,1004.6913043,984.64884347,1009.4632769,1064.8867801,0,1887.6899592,1034.5417022,990.8964621,990.70307798,990.52137672,969.38161983,1012.2016018,990.615583180885,9,2
7619,22,82,1-22-2017-082-03,3,50.620866582,50.620866582,50.620866582,50.620866582,47.708460601,53.639923131,50.620866582,50.620866582,50.620866582,50.620866582,49.422579019,52.059765929,50.620866582,50.620866582,51.507696911,50.620866582,69.116016395,40.986091613,50.620866582,50.620866582,50.620866582,50.620866582,0,103.09267236,50.6208665819662,12,2
7620,24,75,1-24-2017-075-03,3,0,459.26256529,219.62212125,220.29532737,219.95414536,219.95414536,219.25864108,220.6448794,214.11290538,226.02921448,219.95414536,219.95414536,216.05612862,223.59254489,222.25402663,221.92649899,219.95414536,221.37924772,217.01000851,222.84432871,222.5795645,217.48460449,219.95414536,219.95414536,219.954145362561,1,2
7621,24,76,1-24-2017-076-09,9,0,2398.3352392,1289.9876245,1243.4804608,1265.9788815,1267.7340171,1282.2071964,1251.771097,1275.3167379,1259.39018,1276.2612127,1269.4821059,1481.7558578,1208.6944011,1331.3365599,1291.1278297,1269.0915004,1269.25077,1224.4695585,1308.65652,1291.7036124,1244.2898194,1266.4794222,1267.2286614,1266.84671863886,1,2
7622,30,67,1-30-2017-067-04,4,1531.2155527,1409.1409152,1457.8873727,1476.3650961,1467.8247224,1466.0900189,1512.3302701,1425.6481982,1520.8084566,1453.7108245,1467.3561056,1466.5055227,1352.9978912,1633.2695089,1451.9767892,1611.0701433,1472.1559164,1466.6702573,0,2899.1775607,1475.091739,1458.92528,1468.0098319,1465.8851791,1466.95760247911,10,2
7640,28,39,1-28-2017-039-01,1,117.16022242,115.25287816,118.15204977,115.61984576,219.4036246,0,118.13024099,114.76495554,116.00378252,116.37470714,91.715663798,156.05378114,121.61517491,124.16158287,122.58782958,131.34381849,112.8698423,139.67270812,116.68728286,117.30023985,117.67347388,114.79913314,126.4748896,109.19270405,116.185516823547,3,2
7641,28,40,1-28-2017-040-04,4,702.10167854,698.73784991,699.65390937,701.06435719,1339.8381328,0,701.85105765,698.95030561,701.91584405,715.76105387,633.55168513,781.96858095,707.73270649,707.86710688,756.57128459,718.98690747,804.4087612,621.25049547,702.02012496,698.87060584,700.96417402,699.74788744,676.17190137,724.75148009,700.349948968395,3,2
7642,11,38,1-11-2017-038-03,3,2862.1576453,2836.7764373,2848.9584071,2849.8627794,2849.4105215,2849.4105215,2849.079008,2849.7421121,2823.0408856,2876.2774326,2849.4105215,2849.4105215,2847.1439818,2851.6806727,5718.7370784,0,2849.4105215,2867.8721042,2820.0698068,2879.3681914,2862.6551221,2836.2879136,2849.4105215,2849.4105215,2849.41052148348,8,2
