CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVNTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
20939,14,11,1-14-2021-011-06,6,1,1,1,Event Record 1,1,14546,0,1,9997.0000,1,9997.0000,-37.0300,140.0000,-25.7600,117.5000,462.986796506223,8,6
20361,16,1,1-16-2021-001-03,3,1,1,1,Event Record 1,1,198,0,1,0.0000,1,9997.0000,1.9320,52.5000,22.0570,82.5000,453.947044454748,5,6
20361,16,1,1-16-2021-001-03,3,2,1,1,First Record,1,9036,0,1,9997.0000,1,9997.0000,-22.2502,300.0000,-2.3506,56.0000,453.947044454748,5,6
20521,16,4,1-16-2021-004-07,7,1,1,1,Event Record 1,97,8701,0,1,9997.0000,1,9997.0000,-6.4400,80.0000,-6.4400,70.0000,6310.97741151866,5,6
20521,16,4,1-16-2021-004-07,7,1,1,2,Event Record 2,97,19151,1,2,9997.0000,1,9997.0000,-8.0500,92.0000,0.0000,0.0000,6310.97741151866,5,6
20521,16,4,1-16-2021-004-07,7,1,1,3,Event Record 3,1,19537,1,3,9997.0000,1,9997.0000,-25.7600,150.0000,6.4400,162.0000,6310.97741151866,5,6
20775,16,11,1-16-2021-011-07,7,1,1,1,Event Record 1,3,11774,0,1,9997.0000,1,9997.0000,-16.1000,142.0000,4.8300,124.0000,2831.26805224292,5,6
20414,17,3,1-17-2021-003-02,2,1,1,1,Event Record 1,1,3465,0,1,9997.0000,1,9997.0000,0.0000,148.0000,11.2700,64.0000,81.5970863579302,4,6
20414,17,3,1-17-2021-003-02,2,2,1,1,Event Record 1,1,18658,0,1,9997.0000,1,9997.0000,-14.4900,202.0000,-4.8300,80.0000,81.5970863579302,4,6
20498,17,4,1-17-2021-004-08,8,1,1,1,Non-Deployment,99,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,308.562110762693,4,6
20499,17,5,1-17-2021-005-02,2,1,1,1,Event Record 1,1,1891,0,1,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,63.7137743550154,4,6
20672,17,8,1-17-2021-008-07,7,1,1,1,Most Recent Event,99,7099,0,1,0.0000,1,9997.0000,1.9320,218.0000,23.9890,232.0000,525.252082803627,4,6
20682,17,10,1-17-2021-010-04,4,1,1,1,Event Record 1,1,3571,0,1,9997.0000,1,9997.0000,-12.8800,124.0000,-1.6100,122.0000,146.069364405972,4,6
20807,17,11,1-17-2021-011-07,7,1,1,1,Most Recent Event,1,11798,0,1,0.0000,1,9997.0000,-10.9480,258.0000,-3.0590,160.0000,1150.25400261958,4,6
20835,17,14,1-17-2021-014-03,3,1,1,1,Event Record 1,1,65,0,1,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,107.486018200512,4,6
20639,18,7,1-18-2021-007-04,4,1,1,4,3rd Prior Event,97,5738,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,119.487940819803,6,6
20639,18,7,1-18-2021-007-04,4,1,1,2,1st Prior Event,1,7368,0,97,9997.0000,1,9997.0000,-31.5560,227.0000,997.0000,9997.0000,119.487940819803,6,6
20639,18,7,1-18-2021-007-04,4,1,1,3,2nd Prior Event,95,7368,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,119.487940819803,6,6
20639,18,7,1-18-2021-007-04,4,1,1,1,Most Recent Event,1,7368,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,119.487940819803,6,6
21922,17,41,1-17-2021-041-05,5,2,1,3,2nd Prior Event,97,7284,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,111.15457465114,4,6
21922,17,41,1-17-2021-041-05,5,2,1,2,1st Prior Event,1,10752,0,97,9997.0000,1,9997.0000,-44.1140,129.5000,997.0000,9997.0000,111.15457465114,4,6
21922,17,41,1-17-2021-041-05,5,2,1,1,Most Recent Event,1,10752,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,111.15457465114,4,6
21923,17,42,1-17-2021-042-03,3,1,1,1,Event Record 1,1,2663,0,1,9997.0000,1,9997.0000,-16.1000,138.0000,-4.8300,64.0000,891.308293714393,4,6
21923,17,42,1-17-2021-042-03,3,2,1,2,1st Prior Event,1,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,891.308293714393,4,6
21923,17,42,1-17-2021-042-03,3,2,1,1,Most Recent Event,1,999997,0,97,9997.0000,1,9997.0000,-6.1180,9997.0000,997.0000,9997.0000,891.308293714393,4,6
21923,17,42,1-17-2021-042-03,3,2,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,-5.3130,9997.0000,997.0000,9997.0000,891.308293714393,4,6
21923,17,42,1-17-2021-042-03,3,2,1,3,2nd Prior Event,97,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,891.308293714393,4,6
21924,12,9,1-12-2021-009-04,4,1,1,1,Record 1,1,4887,0,1,9997.0000,1,448.0000,-12.8800,448.0000,14.4900,448.0000,1169.85571526022,9,6
21932,24,70,1-24-2021-070-03,3,1,1,1,Event Record 1,1,2959,0,1,9997.0000,1,292.5000,-24.1500,292.5000,-1.6100,37.5000,100.980769831338,1,6
21932,24,70,1-24-2021-070-03,3,1,1,2,Event Record 2,95,2959,1,2,1.8000,1,235.0000,-9.6600,230.0000,-1.6100,235.0000,100.980769831338,1,6
21933,24,71,1-24-2021-071-07,7,1,1,2,1st Prior Event,97,6207,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,619.753585044563,1,6
21933,24,71,1-24-2021-071-07,7,1,1,1,Most Recent Event,1,12194,0,97,9997.0000,1,9997.0000,-23.1840,179.0000,997.0000,9997.0000,619.753585044563,1,6
21935,52,82,1-52-2021-082-03,3,1,1,1,Most Recent Event,1,9573,0,1,9995.0000,1,9997.0000,-3.0590,16.0000,-0.9660,68.0000,36.9611807922967,12,6
21937,52,84,1-52-2021-084-03,3,1,1,1,Event Record 1,1,4602,0,1,9997.0000,1,9997.0000,-17.7100,162.0000,1.6100,132.0000,36.9611807922967,12,6
21941,28,34,1-28-2021-034-01,1,1,1,1,Deployment,1,12295,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,49.2071087049636,3,6
21941,28,34,1-28-2021-034-01,1,1,1,2,Non-Deployment,95,12295,1,97,9997.0000,1,230.0000,997.0000,9997.0000,997.0000,9997.0000,49.2071087049636,3,6
21941,28,34,1-28-2021-034-01,1,2,1,1,Event Record 1,1,6782,0,1,9997.0000,1,9997.0000,-30.5900,242.0000,-8.0500,136.0000,49.2071087049636,3,6
21943,25,46,1-25-2021-046-09,9,1,1,2,1st Prior Event,2,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,889.494359690718,2,6
23629,19,154,1-19-2021-154-07,7,2,1,1,Most Recent Event,1,8758,0,1,9995.0000,1,9997.0000,-28.0140,144.0000,3.0590,70.0000,543.815098848832,9,6
23629,19,154,1-19-2021-154-07,7,2,1,2,1st Prior Event,97,7845,0,1,9995.0000,1,9997.0000,-5.9570,78.0000,0.0000,0.0000,543.815098848832,9,6
24008,19,173,1-19-2021-173-05,5,1,1,1,Event Record 1,1,16374,0,1,0.0000,1,9997.0000,-41.8600,300.0000,-3.2200,205.0000,90.0313489330694,9,6
24008,19,173,1-19-2021-173-05,5,1,1,2,Event Record 2,1,16374,1,2,0.1000,1,9997.0000,-3.2200,300.0000,1.6100,300.0000,90.0313489330694,9,6
24008,19,173,1-19-2021-173-05,5,2,1,1,Non-Deployment,1,30366,0,97,9997.0000,1,160.0000,27.3700,160.0000,997.0000,160.0000,90.0313489330694,9,6
24300,19,187,1-19-2021-187-01,1,1,1,1,Non-Deployment,1,38742,1,97,9997.0000,1,67.5000,-9.2736,67.5000,997.0000,67.5000,103.476407697755,9,6
23787,19,162,1-19-2021-162-04,4,4,1,1,Event Record 1,4,2277,0,1,9997.0000,1,9997.0000,1.6100,300.0000,-3.2200,300.0000,515.654258594524,9,6
21734,20,46,1-20-2021-046-02,2,1,1,1,Most Recent Frontal/Rear Event,1,999997,1,97,9997.0000,1,9997.0000,-66.1710,9997.0000,997.0000,9997.0000,55.9656336770062,11,6
23859,19,166,1-19-2021-166-02,2,1,1,1,Record 1,1,4150,0,1,9997.0000,1,186.0000,-27.3700,186.0000,6.4400,186.0000,47.1230765782335,9,6
21734,20,46,1-20-2021-046-02,2,1,1,2,1st Prior Frontal/Rear Event,97,999997,1,97,9997.0000,1,9997.0000,-3.3810,9997.0000,997.0000,9997.0000,55.9656336770062,11,6
21734,20,46,1-20-2021-046-02,2,1,1,3,Prior Frontal/Rear Event,97,999997,0,97,9997.0000,1,9997.0000,-8.6940,9997.0000,997.0000,9997.0000,55.9656336770062,11,6
23859,19,166,1-19-2021-166-02,2,2,1,1,First Record,1,7653,0,1,9997.0000,1,9997.0000,-6.0000,50.0000,997.0000,9997.0000,47.1230765782335,9,6
21734,20,46,1-20-2021-046-02,2,2,1,2,Event Record 2,1,11933,0,1,9997.0000,0,112.5000,-80.9830,122.5000,23.0230,57.5000,55.9656336770062,11,6
21734,20,46,1-20-2021-046-02,2,2,1,1,Event Record 1,97,11823,0,1,9997.0000,1,0.0000,0.0000,0.0000,0.0000,0.0000,55.9656336770062,11,6
23860,19,167,1-19-2021-167-06,6,1,1,1,Event Record 1,1,4084,0,1,9997.0000,1,25.0000,0.0000,52.5000,1.6100,35.0000,607.507310439903,9,6
23923,19,168,1-19-2021-168-03,3,1,1,1,1st Prior Event,1,230,0,97,9997.0000,7,9997.0000,-38.4790,211.0000,997.0000,9997.0000,76.1107619935571,9,6
23923,19,168,1-19-2021-168-03,3,1,1,3,Most Recent Event,95,230,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,76.1107619935571,9,6
23923,19,168,1-19-2021-168-03,3,1,1,2,2nd Prior Event,1,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,76.1107619935571,9,6
22192,20,63,1-20-2021-063-03,3,1,1,1,Most Recent Event,2,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,245.042589745216,11,6
22192,20,63,1-20-2021-063-03,3,1,1,4,3rd Prior Event,95,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,245.042589745216,11,6
20718,18,8,1-18-2021-008-09,9,1,1,1,First Record,1,14449,0,1,9997.0000,1,9997.0000,-9.6439,245.0000,-8.7584,99.0000,810.336620350269,6,6
20392,19,2,1-19-2021-002-02,2,1,1,1,Event Record 1,3,9632,0,1,9997.0000,1,9997.0000,0.0000,300.0000,-1.6100,300.0000,47.1230765782335,9,6
20393,19,3,1-19-2021-003-07,7,1,1,3,2nd Prior Event,1,9048,0,97,9997.0000,1,9997.0000,-28.6580,262.0000,997.0000,9997.0000,676.965919523765,9,6
20393,19,3,1-19-2021-003-07,7,1,1,2,1st Prior Event,95,9048,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,676.965919523765,9,6
20393,19,3,1-19-2021-003-07,7,1,1,1,Most Recent Event,95,9048,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,676.965919523765,9,6
20394,19,4,1-19-2021-004-08,8,1,1,1,Deployment,99,0,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,123.555225416232,9,6
20448,19,7,1-19-2021-007-10,10,1,1,1,Deployment,97,18364,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1465.68041376807,9,6
20449,19,8,1-19-2021-008-05,5,1,1,1,Event Record 1,1,9441,0,1,9997.0000,1,9997.0000,-41.8600,300.0000,25.7600,80.0000,47.5090336657469,9,6
20449,19,8,1-19-2021-008-05,5,2,1,1,First Record,97,23630,0,1,9997.0000,1,9997.0000,-17.8388,142.0000,5.4418,94.0000,47.5090336657469,9,6
20449,19,8,1-19-2021-008-05,5,2,1,2,Second Record,1,27671,0,2,9997.0000,1,9997.0000,-25.6795,214.0000,-8.3559,172.0000,47.5090336657469,9,6
20540,19,9,1-19-2021-009-08,8,1,1,1,Pcm Event,1,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,80.6950063405376,9,6
20543,19,12,1-19-2021-012-10,10,1,1,1,Non-Deployment,99,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1800.26627787226,9,6
20638,19,16,1-19-2021-016-08,8,1,1,3,2nd Prior Event,97,999997,0,97,9997.0000,1,9997.0000,-0.3220,9997.0000,997.0000,9997.0000,122.510544620899,9,6
20638,19,16,1-19-2021-016-08,8,1,1,2,1st Prior Event,1,999997,0,97,9997.0000,1,9997.0000,-39.2840,9997.0000,997.0000,9997.0000,122.510544620899,9,6
20638,19,16,1-19-2021-016-08,8,1,1,1,Most Recent Event,1,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,122.510544620899,9,6
23828,30,104,1-30-2021-104-03,3,5,1,2,1st Prior Event,4,18424,0,1,0.0000,1,9997.0000,-25.0000,248.0000,1.0000,238.0000,292.390422252686,10,6
20638,19,16,1-19-2021-016-08,8,2,1,4,3rd Prior Event,97,999997,0,97,9997.0000,1,9997.0000,-9.8210,9997.0000,997.0000,9997.0000,122.510544620899,9,6
20638,19,16,1-19-2021-016-08,8,2,1,3,2nd Prior Event,97,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,122.510544620899,9,6
20638,19,16,1-19-2021-016-08,8,2,1,2,1st Prior Event,1,999997,0,97,9997.0000,1,9997.0000,-34.7760,9997.0000,997.0000,9997.0000,122.510544620899,9,6
20638,19,16,1-19-2021-016-08,8,2,1,1,Most Recent Event,1,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,122.510544620899,9,6
20729,19,17,1-19-2021-017-03,3,1,1,4,9th Prior Event,3,6994,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,227.886845296031,9,6
20729,19,17,1-19-2021-017-03,3,1,1,9,4th Prior Event,95,6994,1,97,9997.0000,0,9997.0000,997.0000,9997.0000,997.0000,9997.0000,227.886845296031,9,6
20729,19,17,1-19-2021-017-03,3,1,1,10,5th Prior Event,95,6994,1,97,9997.0000,7,9997.0000,18.9980,101.0000,997.0000,9997.0000,227.886845296031,9,6
20729,19,17,1-19-2021-017-03,3,1,1,5,Most Recent Event,95,6994,1,97,9997.0000,7,9997.0000,3.5420,94.0000,997.0000,9997.0000,227.886845296031,9,6
20729,19,17,1-19-2021-017-03,3,1,1,3,8th Prior Event,1,6994,0,97,9997.0000,7,9997.0000,-13.0410,195.0000,997.0000,9997.0000,227.886845296031,9,6
20729,19,17,1-19-2021-017-03,3,1,1,8,3rd Prior Event,4,6994,1,97,9997.0000,7,9997.0000,-16.5830,115.0000,997.0000,9997.0000,227.886845296031,9,6
20729,19,17,1-19-2021-017-03,3,1,1,2,7th Prior Event,1,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,227.886845296031,9,6
20729,19,17,1-19-2021-017-03,3,1,1,1,6th Prior Event,95,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,227.886845296031,9,6
20729,19,17,1-19-2021-017-03,3,1,1,6,1st Prior Event,5,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,227.886845296031,9,6
20729,19,17,1-19-2021-017-03,3,1,1,7,2nd Prior Event,5,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,227.886845296031,9,6
20732,19,20,1-19-2021-020-02,2,1,1,1,First Record,1,3291,0,1,9997.0000,1,9997.0000,-27.0480,180.0000,997.0000,9997.0000,47.1230765782335,9,6
20791,19,24,1-19-2021-024-05,5,1,1,1,Event Record 1,1,10653,0,1,0.0000,1,9997.0000,-38.6400,195.0000,-14.4900,112.5000,47.5090336657469,9,6
20791,19,24,1-19-2021-024-05,5,1,1,2,Event Record 2,95,10653,1,2,0.1000,1,9997.0000,-1.6100,300.0000,1.6100,95.0000,47.5090336657469,9,6
20791,19,24,1-19-2021-024-05,5,2,1,1,First Record,1,21262,0,1,9997.0000,1,9997.0000,-23.2967,300.0000,16.2610,198.0000,47.5090336657469,9,6
20881,19,29,1-19-2021-029-03,3,1,1,1,Event Record 1,1,5796,0,1,9997.0000,1,9997.0000,-33.8100,300.0000,-1.6100,55.0000,76.1555910594692,9,6
21050,19,37,1-19-2021-037-07,7,1,1,1,Event Record 1,1,12224,0,1,9997.0000,1,45.0000,0.0000,130.0000,3.2200,45.0000,450.543670911327,9,6
20335,20,2,1-20-2021-002-04,4,1,1,2,Record 2,2,5583,1,2,2.7100,1,136.0000,-14.0070,136.0000,0.9660,136.0000,48.2951484801239,11,6
20335,20,2,1-20-2021-002-04,4,1,1,1,Record 1,1,5583,0,1,9997.0000,1,108.0000,-29.9460,104.0000,-1.9320,148.0000,48.2951484801239,11,6
20484,20,4,1-20-2021-004-06,6,2,1,1,Event Record 1,1,17293,0,1,0.0000,1,280.0000,34.9370,142.5000,4.0250,87.5000,112.060472220761,11,6
20484,20,4,1-20-2021-004-06,6,2,1,2,Event Record 2,95,17293,1,1,0.0000,1,250.0000,0.0000,65.0000,3.0590,250.0000,112.060472220761,11,6
20544,20,5,1-20-2021-005-07,7,1,1,1,Event Record 1,1,10587,0,1,9997.0000,1,9997.0000,-40.2500,116.0000,0.0000,32.0000,583.940449757755,11,6
20558,20,7,1-20-2021-007-03,3,1,1,1,Event Record 1,1,2730,0,1,9997.0000,1,80.0000,-11.2700,140.0000,30.5900,65.0000,77.6880934786098,11,6
20727,20,10,1-20-2021-010-02,2,1,1,1,Event Record 1,1,2271,0,1,9997.0000,1,107.5000,-1.6100,37.5000,43.4700,107.5000,85.8135119185052,11,6
20560,21,8,1-21-2021-008-03,3,1,1,1,Event Record 1,1,8503,0,1,9997.0000,1,9997.0000,-19.3200,164.0000,-12.8800,84.0000,105.705149514297,11,6
20563,21,11,1-21-2021-011-06,6,1,1,1,Most Recent Event,1,16803,0,2,0.2300,1,9997.0000,-10.9480,242.0000,4.9910,238.0000,213.073384567573,11,6
20563,21,11,1-21-2021-011-06,6,1,1,2,1st Prior Event,95,16803,0,1,0.0000,0,9997.0000,-0.9660,0.0000,-0.9660,0.0000,213.073384567573,11,6
20659,21,13,1-21-2021-013-03,3,2,1,1,Most Recent Event,1,7094,0,97,9997.0000,1,9997.0000,6.9230,65.0000,997.0000,9997.0000,112.251369213532,11,6
20659,21,13,1-21-2021-013-03,3,2,1,2,1st Prior Event,2,7094,0,97,9997.0000,1,9997.0000,-10.3040,186.0000,997.0000,9997.0000,112.251369213532,11,6
20659,21,13,1-21-2021-013-03,3,2,1,7,Unlinked,95,7094,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,112.251369213532,11,6
20659,21,13,1-21-2021-013-03,3,2,1,3,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,112.251369213532,11,6
20659,21,13,1-21-2021-013-03,3,2,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,112.251369213532,11,6
20659,21,13,1-21-2021-013-03,3,2,1,5,4th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,112.251369213532,11,6
20659,21,13,1-21-2021-013-03,3,2,1,6,5th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,112.251369213532,11,6
20802,21,22,1-21-2021-022-04,4,1,1,4,3rd Prior Event,97,3587,0,97,9997.0000,1,9997.0000,-13.8460,121.0000,997.0000,9997.0000,672.829288769304,11,6
20802,21,22,1-21-2021-022-04,4,1,1,5,4th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,672.829288769304,11,6
20551,22,6,1-22-2021-006-06,6,2,1,2,Second Record,1,10369,1,1,9997.0000,1,9997.0000,-5.9570,100.0000,997.0000,9997.0000,56.4650392822413,12,6
20569,22,7,1-22-2021-007-04,4,1,1,3,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,101.935338041233,12,6
20569,22,7,1-22-2021-007-04,4,1,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,101.935338041233,12,6
20569,22,7,1-22-2021-007-04,4,1,1,5,Unlinked,95,8047,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,101.935338041233,12,6
20569,22,7,1-22-2021-007-04,4,1,1,2,1st Prior Event,1,8047,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,101.935338041233,12,6
20569,22,7,1-22-2021-007-04,4,1,1,1,Most Recent Event,2,8047,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,101.935338041233,12,6
20640,22,8,1-22-2021-008-07,7,1,1,1,First Record,2,9523,0,1,9997.0000,1,9997.0000,-2.8497,300.0000,-1.3846,286.0000,145.254673478389,12,6
20642,22,10,1-22-2021-010-06,6,2,1,1,Most Recent Event,1,21440,0,97,9997.0000,1,9997.0000,-17.2270,164.0000,997.0000,9997.0000,55.126445594771,12,6
20642,22,10,1-22-2021-010-06,6,2,1,2,1st Prior Event,1,21440,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,55.126445594771,12,6
20720,22,11,1-22-2021-011-06,6,1,1,1,Event Record 1,1,11132,0,1,9997.0000,1,300.0000,-25.7600,300.0000,3.2200,285.0000,39.6585488242992,12,6
20721,22,12,1-22-2021-012-07,7,2,1,1,First Record,1,7535,0,1,0.0000,1,95.0000,17.0016,9997.0000,997.0000,9997.0000,44.6111486164813,12,6
20794,22,15,1-22-2021-015-06,6,1,1,3,2nd Prior Event,97,999997,1,97,9997.0000,1,9997.0000,-0.8050,9997.0000,997.0000,9997.0000,101.807085820683,12,6
20794,22,15,1-22-2021-015-06,6,1,1,1,Most Recent Event,1,999997,1,97,9997.0000,1,9997.0000,-7.7280,9997.0000,997.0000,9997.0000,101.807085820683,12,6
20794,22,15,1-22-2021-015-06,6,1,1,2,1st Prior Event,1,999997,1,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,101.807085820683,12,6
20889,22,21,1-22-2021-021-09,9,1,1,1,Non-Deployment,1,40379,0,97,9997.0000,1,80.0000,-3.8801,80.0000,997.0000,9997.0000,193.342982557736,12,6
20967,22,24,1-22-2021-024-07,7,1,1,4,3rd Prior Event,97,12219,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,35.8439562495977,12,6
20967,22,24,1-22-2021-024-07,7,1,1,5,4th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,35.8439562495977,12,6
20967,22,24,1-22-2021-024-07,7,1,1,1,Most Recent Event,1,13189,0,97,9997.0000,1,9997.0000,-19.6420,187.5000,997.0000,9997.0000,35.8439562495977,12,6
20967,22,24,1-22-2021-024-07,7,1,1,2,1st Prior Event,2,13189,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,35.8439562495977,12,6
20967,22,24,1-22-2021-024-07,7,1,1,3,2nd Prior Event,1,13189,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,35.8439562495977,12,6
20626,23,8,1-23-2021-008-04,4,1,1,1,Event Record 1,1,5125,0,1,9997.0000,1,9997.0000,-22.5400,120.0000,-6.4400,114.0000,1040.12780613075,5,6
20418,24,3,1-24-2021-003-02,2,2,1,2,Record 2,1,1848,0,1,0.0000,1,9997.0000,-14.9730,158.0000,28.9800,155.0000,124.154189955081,1,6
20418,24,3,1-24-2021-003-02,2,2,1,1,"Record 1, Most Recent",95,1848,0,2,0.3150,1,9997.0000,-0.9660,95.0000,4.0250,35.0000,124.154189955081,1,6
20507,24,7,1-24-2021-007-07,7,2,1,1,Record 1,1,5478,0,1,0.0000,1,260.0000,-18.0320,280.0000,6.9230,270.0000,633.060234229209,1,6
20603,24,8,1-24-2021-008-03,3,1,1,1,Event Record 1,1,4156,0,1,9997.0000,1,112.5000,-40.2500,105.0000,-19.3200,67.5000,104.841552422715,1,6
20604,24,9,1-24-2021-009-03,3,1,1,1,Event Record 1,1,8437,0,1,9997.0000,1,9997.0000,-45.0800,204.0000,28.9800,90.0000,104.841552422715,1,6
20769,24,16,1-24-2021-016-03,3,2,1,1,Event 1,1,17278,0,1,9997.0000,1,120.0000,-19.3200,120.0000,17.7100,120.0000,113.48027684511,1,6
20769,24,16,1-24-2021-016-03,3,3,1,1,Event Record 1,3,2379,0,1,9997.0000,1,80.0000,-3.2200,72.5000,14.4900,80.0000,113.48027684511,1,6
20769,24,16,1-24-2021-016-03,3,3,1,2,Event Record 2,6,2379,0,2,0.1000,1,55.0000,1.6100,75.0000,-9.6600,55.0000,113.48027684511,1,6
20770,24,17,1-24-2021-017-04,4,1,1,1,Event Record 1,1,5964,0,1,9997.0000,1,9997.0000,-25.7600,197.5000,8.0500,167.5000,349.444582201165,1,6
20771,24,18,1-24-2021-018-03,3,2,1,1,Most Recent Event,1,3858,0,97,9997.0000,1,9997.0000,-24.9550,112.0000,997.0000,9997.0000,97.1940470013583,1,6
20771,24,18,1-24-2021-018-03,3,2,1,2,1st Prior Event,1,3858,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,97.1940470013583,1,6
20844,24,21,1-24-2021-021-06,6,1,1,1,First Record,3,17504,0,1,9997.0000,1,9997.0000,-64.1263,300.0000,-10.0464,228.0000,414.524393932984,1,6
20912,24,23,1-24-2021-023-03,3,1,1,1,Event Record 1,1,3645,0,1,9997.0000,1,170.0000,-25.7600,290.0000,4.8300,100.0000,163.961872999551,1,6
20912,24,23,1-24-2021-023-03,3,1,1,2,Event Record 2,2,3645,0,2,0.3000,1,297.5000,0.0000,25.0000,0.0000,297.5000,163.961872999551,1,6
20357,25,1,1-25-2021-001-04,4,1,1,1,Record 1,1,6799,0,1,0.0000,1,180.0000,-9.9820,250.0000,0.9660,80.0000,3630.87782139027,2,6
20849,25,13,1-25-2021-013-06,6,2,1,1,First Record,1,9533,0,1,9997.0000,1,9997.0000,14.9730,130.0000,997.0000,9997.0000,227.41845678672,2,6
20566,26,5,1-26-2021-005-03,3,1,1,1,"Record 1, Most Recent",1,11515,0,1,0.0000,1,9997.0000,-31.0730,155.0000,14.0070,145.0000,59.5777764287958,10,6
21943,25,46,1-25-2021-046-09,9,1,1,1,Most Recent Event,95,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,889.494359690718,2,6
21943,25,46,1-25-2021-046-09,9,1,1,4,3rd Prior Event,1,999997,0,97,9997.0000,1,9997.0000,-41.2160,9997.0000,997.0000,9997.0000,889.494359690718,2,6
21943,25,46,1-25-2021-046-09,9,1,1,3,2nd Prior Event,1,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,889.494359690718,2,6
